 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
1908,20.324,14.255,17.021,13.778,14.363,21.584,24.588,25.795,25.332,22.862,33.674,33.953,30.182,24.793,25.603,25.340,24.365,22.274,34.451,23.602,25.427,21.778
1909,20.292,14.277,17.049,13.797,14.350,21.649,24.622,25.830,25.357,22.853,33.687,33.961,30.240,24.790,25.631,25.341,24.368,22.263,34.406,23.656,25.435,21.781
1910,20.289,14.226,17.009,13.784,14.323,21.614,24.648,25.870,25.355,22.846,33.682,33.972,30.225,24.795,25.584,25.341,24.382,22.257,34.430,23.632,25.428,21.784
1911,20.292,14.282,17.017,13.765,14.339,21.638,24.624,25.844,25.413,22.850,33.702,33.971,30.247,24.786,25.619,25.335,24.409,22.240,34.393,23.569,25.433,21.780
1912,20.269,14.243,17.013,13.809,14.332,21.613,24.588,25.850,25.376,22.853,33.720,33.937,30.203,24.766,25.571,25.337,24.389,22.281,34.360,23.585,25.402,21.776
1913,20.264,14.237,16.991,13.781,14.341,21.595,24.601,25.802,25.334,22.847,33.686,33.907,30.221,24.757,25.565,25.312,24.390,22.232,34.396,23.566,25.380,21.763
1914,20.252,14.247,17.048,13.769,14.353,21.624,24.609,25.858,25.300,22.847,33.686,33.956,30.223,24.785,25.610,25.276,24.431,22.235,34.452,23.580,25.397,21.765
1915,20.264,14.231,17.028,13.798,14.342,21.658,24.615,25.805,25.344,22.871,33.729,33.948,30.264,24.799,25.592,25.357,24.469,22.264,34.481,23.637,25.437,21.786
1916,20.248,14.249,17.016,13.776,14.319,21.630,24.608,25.828,25.360,22.858,33.696,33.946,30.216,24.789,25.602,25.361,24.461,22.253,34.452,23.569,25.439,21.780
1917,20.262,14.229,16.979,13.762,14.326,21.637,24.603,25.812,25.365,22.837,33.704,33.933,30.227,24.817,25.596,25.336,24.472,22.255,34.458,23.600,25.388,21.787
1918,20.253,14.253,17.005,13.758,14.319,21.635,24.599,25.798,25.267,22.858,33.680,33.932,30.205,24.857,25.643,25.341,24.485,22.272,34.493,23.590,25.430,21.777
1919,20.247,14.223,17.003,13.768,14.336,21.609,24.613,25.802,25.313,22.836,33.715,33.948,30.217,24.835,25.622,25.334,24.490,22.271,34.397,23.601,25.548,21.759
1920,20.222,14.183,16.999,13.742,14.305,21.616,24.570,25.760,25.270,22.817,33.681,33.884,30.187,24.812,25.581,25.314,24.480,22.248,34.369,23.608,25.535,21.741
1921,20.201,14.154,16.950,13.688,14.233,21.564,24.533,25.706,25.248,22.762,33.562,33.824,30.118,24.774,25.539,25.269,24.466,22.173,34.297,23.526,25.397,21.709
1922,20.195,14.098,16.921,13.707,14.236,21.527,24.487,25.724,25.240,22.711,33.552,33.862,30.098,24.718,25.538,25.231,24.486,22.157,34.305,23.494,25.362,21.698
1923,20.175,14.070,16.940,13.693,14.230,21.522,24.500,25.716,25.234,22.711,33.612,33.828,30.075,24.701,25.506,25.233,24.515,22.163,34.312,23.504,25.327,21.695
1924,20.226,14.132,16.964,13.740,14.291,21.586,24.567,25.772,25.304,22.811,33.661,33.927,30.158,24.722,25.523,25.301,24.624,22.215,34.392,23.590,25.364,21.748
1925,20.238,14.146,16.967,13.750,14.279,21.592,24.587,25.804,25.290,22.828,33.682,33.952,30.202,24.778,25.592,25.288,24.668,22.218,34.411,23.622,25.392,21.768
1926,20.225,14.128,17.006,13.729,14.294,21.601,24.623,25.800,25.267,22.807,33.682,33.937,30.174,24.757,25.572,25.291,24.664,22.223,34.382,23.563,25.396,21.762
1927,20.239,14.166,17.009,13.767,14.289,21.607,24.595,25.815,25.325,22.841,33.737,33.947,30.201,24.770,25.610,25.337,24.699,22.243,34.465,23.621,25.429,21.776
1928,20.262,14.132,17.015,13.757,14.305,21.648,24.621,25.799,25.354,22.866,33.760,33.963,30.267,24.823,25.634,25.366,24.801,22.275,34.508,23.644,25.447,21.804
1929,20.255,14.240,17.052,13.765,14.336,21.674,24.635,25.882,25.326,22.872,33.750,33.988,30.258,24.801,25.604,25.374,24.798,22.289,34.465,23.625,25.436,21.804
1930,20.244,14.228,17.048,13.799,14.349,21.734,24.645,25.892,25.356,22.843,33.785,34.017,30.271,24.832,25.637,25.333,24.866,22.276,34.473,23.642,25.459,21.804
1931,20.262,14.263,17.028,13.771,14.348,21.764,24.633,25.844,25.373,22.894,33.778,33.995,30.276,24.810,25.631,25.384,24.841,22.299,34.489,23.655,25.444,21.807
1932,20.246,14.251,17.015,13.736,14.318,21.721,24.609,25.831,25.349,22.849,33.748,33.964,30.226,24.823,25.643,25.345,24.869,22.257,34.469,23.667,25.440,21.806
1933,20.239,14.247,16.999,13.746,14.291,21.700,24.596,25.847,25.345,22.872,33.722,33.968,30.222,24.769,25.626,25.325,24.857,22.262,34.443,23.605,25.436,21.786
1934,20.216,14.245,16.994,13.747,14.282,21.671,24.584,25.813,25.356,22.821,33.705,33.932,30.172,24.780,25.577,25.300,24.838,22.247,34.392,23.622,25.400,21.767
1935,20.219,14.171,16.963,13.715,14.299,21.667,24.574,25.818,25.324,22.801,33.683,33.972,30.181,24.763,25.562,25.321,24.822,22.238,34.420,23.604,25.404,21.754
1936,20.222,14.182,16.976,13.701,14.250,21.654,24.584,25.801,25.298,22.836,33.678,33.958,30.177,24.729,25.554,25.353,24.849,22.200,34.377,23.585,25.374,21.757
1937,20.202,14.145,16.926,13.726,14.273,21.610,24.625,25.772,25.312,22.778,33.671,33.919,30.183,24.767,25.589,25.302,24.864,22.261,34.387,23.598,25.402,21.754
1938,20.217,14.143,16.959,13.729,14.273,21.650,24.607,25.794,25.273,22.836,33.714,33.947,30.215,24.757,25.583,25.337,24.918,22.238,34.436,23.608,25.355,21.757
1939,20.185,14.113,16.946,13.691,14.245,21.590,24.546,25.782,25.268,22.794,33.673,33.863,30.168,24.744,25.599,25.284,24.906,22.196,34.357,23.574,25.342,21.740
1940,20.179,14.091,16.953,13.680,14.264,21.580,24.562,25.743,25.252,22.789,33.649,33.916,30.167,24.711,25.554,25.287,24.899,22.196,34.348,23.573,25.341,21.734
1941,20.197,14.101,16.953,13.720,14.265,21.554,24.563,25.783,25.277,22.817,33.667,33.865,30.171,24.727,25.573,25.286,24.898,22.217,34.319,23.576,25.368,21.740
1942,20.210,14.133,16.958,13.705,14.255,21.577,24.553,25.784,25.299,22.785,33.683,33.923,30.167,24.759,25.563,25.308,24.926,22.220,34.368,23.622,25.372,21.750
1943,20.192,14.113,16.931,13.722,14.245,21.582,24.574,25.757,25.292,22.801,33.667,33.923,30.152,24.741,25.567,25.293,24.977,22.223,34.339,23.570,25.384,21.742
1944,20.207,14.104,16.972,13.732,14.264,21.608,24.538,25.773,25.296,22.814,33.663,33.956,30.174,24.759,25.571,25.324,24.972,22.213,34.338,23.617,25.401,21.749
1945,20.217,14.126,16.985,13.724,14.268,21.560,24.574,25.770,25.339,22.794,33.727,33.873,30.210,24.776,25.584,25.304,25.011,22.228,34.349,23.594,25.375,21.752
1946,20.236,14.133,16.981,13.729,14.269,21.607,24.572,25.807,25.300,22.834,33.761,33.944,30.215,24.750,25.580,25.312,25.058,22.266,34.314,23.624,25.395,21.763
1947,20.210,14.096,16.975,13.716,14.253,21.639,24.545,25.767,25.299,22.816,33.679,33.900,30.182,24.742,25.541,25.292,25.095,22.259,34.329,23.580,25.364,21.754
1948,20.205,14.131,16.976,13.709,14.277,21.609,24.550,25.743,25.331,22.828,33.700,33.888,30.175,24.747,25.564,25.267,25.046,22.230,34.274,23.566,25.350,21.739
1949,20.204,14.139,16.955,13.711,14.250,21.605,24.560,25.765,25.244,22.799,33.677,33.874,30.173,24.726,25.548,25.244,25.032,22.227,34.272,23.565,25.344,21.734
1950,20.203,14.115,16.951,13.732,14.265,21.607,24.589,25.799,25.283,22.794,33.683,33.906,30.183,24.759,25.574,25.315,25.034,22.250,34.301,23.574,25.357,21.750
1951,20.214,14.126,16.933,13.709,14.243,21.592,24.511,25.764,25.255,22.820,33.690,33.884,30.144,24.750,25.569,25.298,25.048,22.220,34.248,23.571,25.375,21.741
1952,20.229,14.097,16.990,13.723,14.287,21.602,24.555,25.791,25.293,22.848,33.701,33.901,30.174,24.780,25.593,25.309,25.135,22.266,34.328,23.625,25.385,21.759
1953,20.219,14.098,16.940,13.724,14.265,21.585,24.552,25.812,25.309,22.846,33.665,33.902,30.193,24.767,25.532,25.306,25.089,22.249,34.330,23.579,25.390,21.762
1954,20.226,14.116,16.956,13.747,14.242,21.616,24.590,25.794,25.296,22.847,33.708,33.928,30.208,24.800,25.577,25.334,25.151,22.294,34.346,23.602,25.405,21.775
1955,20.236,14.125,17.037,13.727,14.272,21.639,24.597,25.788,25.315,22.863,33.712,33.969,30.247,24.800,25.568,25.330,25.203,22.269,34.371,23.587,25.415,21.785
1956,20.219,14.129,17.008,13.714,14.274,21.596,24.609,25.802,25.279,22.859,33.690,33.937,30.191,24.780,25.599,25.305,25.210,22.252,34.385,23.594,25.380,21.769
1957,20.240,14.122,17.036,13.746,14.274,21.633,24.613,25.821,25.318,22.854,33.724,33.946,30.238,24.782,25.562,25.294,25.196,22.288,34.332,23.572,25.420,21.781
1958,20.222,14.133,16.998,13.755,14.294,21.639,24.579,25.804,25.317,22.853,33.734,33.955,30.196,24.781,25.607,25.337,25.222,22.297,34.302,23.605,25.386,21.776
1959,20.228,14.124,17.001,13.763,14.275,21.605,24.626,25.789,25.332,22.835,33.735,33.931,30.195,24.791,25.555,25.316,25.205,22.250,34.367,23.622,25.381,21.777
1960,20.254,14.158,16.983,13.771,14.282,21.627,24.623,25.858,25.323,22.859,33.739,33.986,30.242,24.819,25.597,25.345,25.252,22.297,34.355,23.661,25.440,21.798
1961,20.273,14.161,17.023,13.746,14.314,21.675,24.619,25.850,25.355,22.876,33.739,33.972,30.233,24.800,25.619,25.351,25.274,22.273,34.406,23.616,25.423,21.801
1962,20.266,14.142,16.994,13.762,14.305,21.661,24.604,25.826,25.317,22.892,33.769,33.989,30.245,24.805,25.601,25.360,25.249,22.284,34.338,23.629,25.449,21.805
1963,20.248,14.149,17.025,13.719,14.291,21.623,24.592,25.809,25.329,22.841,33.718,33.942,30.216,24.766,25.609,25.332,25.202,22.276,34.335,23.616,25.399,21.783
1964,20.259,14.091,16.998,13.739,14.289,21.636,24.603,25.819,25.287,22.826,33.803,33.974,30.217,24.820,25.605,25.337,25.165,22.245,34.351,23.606,25.427,21.804
1965,20.283,14.114,17.037,13.742,14.284,21.652,24.592,25.808,25.310,22.879,33.764,34.018,30.258,24.803,25.607,25.368,25.130,22.280,34.372,23.648,25.450,21.811
1966,20.274,14.119,17.052,13.760,14.306,21.685,24.607,25.839,25.324,22.901,33.806,34.020,30.265,24.810,25.660,25.357,25.165,22.271,34.396,23.662,25.439,21.829
1967,20.257,14.138,16.989,13.758,14.282,21.636,24.615,25.846,25.361,22.849,33.742,33.942,30.220,24.800,25.553,25.318,25.130,22.248,34.331,23.597,25.419,21.790
1968,20.261,14.132,16.983,13.765,14.289,21.647,24.625,25.836,25.339,22.881,33.749,33.959,30.230,24.803,25.582,25.347,25.147,22.223,34.309,23.606,25.442,21.802
1969,20.264,14.120,17.010,13.764,14.301,21.611,24.616,25.843,25.335,22.832,33.735,33.969,30.267,24.796,25.564,25.340,25.138,22.275,34.371,23.627,25.437,21.805
1970,20.258,14.224,16.989,13.775,14.333,21.629,24.612,25.814,25.301,22.864,33.781,33.983,30.221,24.797,25.596,25.343,25.170,22.237,34.377,23.639,25.432,21.800
1971,20.259,14.251,17.033,13.776,14.311,21.618,24.617,25.834,25.309,22.846,33.740,33.969,30.220,24.802,25.614,25.376,25.164,22.250,34.347,23.571,25.417,21.809
1972,20.283,14.211,17.034,13.738,14.311,21.617,24.592,25.847,25.306,22.864,33.718,33.969,30.194,24.810,25.620,25.348,25.140,22.252,34.281,23.611,25.437,21.808
1973,20.275,14.244,17.040,13.774,14.311,21.640,24.619,25.805,25.346,22.859,33.803,33.965,30.250,24.801,25.602,25.362,25.165,22.251,34.326,23.635,25.422,21.803
1974,20.266,14.241,17.011,13.764,14.336,21.626,24.605,25.787,25.294,22.858,33.772,33.981,30.222,24.783,25.586,25.362,25.112,22.250,34.345,23.628,25.425,21.803
1975,20.268,14.239,17.041,13.768,14.318,21.641,24.614,25.874,25.386,22.859,33.798,33.999,30.232,24.819,25.617,25.349,25.084,22.281,34.322,23.664,25.428,21.815
1976,20.246,14.197,17.022,13.778,14.331,21.622,24.603,25.814,25.330,22.858,33.766,33.948,30.233,24.796,25.621,25.305,25.028,22.237,34.351,23.633,25.437,21.798
1977,20.269,14.253,17.025,13.811,14.342,21.650,24.622,25.819,25.340,22.840,33.766,34.010,30.240,24.831,25.639,25.332,25.027,22.272,34.397,23.657,25.449,21.814
1978,20.254,14.248,17.056,13.740,14.337,21.641,24.603,25.819,25.342,22.843,33.734,33.961,30.246,24.802,25.603,25.353,24.942,22.261,34.306,23.608,25.415,21.804
1979,20.265,14.224,17.013,13.780,14.329,21.645,24.625,25.835,25.331,22.843,33.787,33.992,30.251,24.803,25.620,25.391,24.975,22.326,34.366,23.652,25.454,21.820
1980,20.265,14.210,17.014,13.751,14.294,21.622,24.620,25.826,25.261,22.858,33.776,33.989,30.229,24.785,25.608,25.322,24.896,22.308,34.309,23.627,25.419,21.796
1981,20.250,14.216,17.008,13.754,14.299,21.587,24.598,25.810,25.307,22.846,33.717,33.946,30.202,24.800,25.613,25.308,24.852,22.293,34.297,23.593,25.430,21.798
1982,20.265,14.216,16.989,13.762,14.301,21.637,24.586,25.817,25.316,22.861,33.765,33.958,30.216,24.780,25.625,25.327,24.860,22.299,34.297,23.625,25.424,21.790
1983,20.249,14.174,16.980,13.742,14.275,21.646,24.587,25.836,25.307,22.803,33.715,33.965,30.233,24.765,25.598,25.325,24.839,22.294,34.317,23.628,25.411,21.792
1984,20.232,14.142,16.989,13.717,14.270,21.599,24.585,25.801,25.328,22.827,33.737,33.947,30.160,24.750,25.565,25.309,24.777,22.246,34.268,23.571,25.420,21.775
1985,20.237,14.133,16.984,13.757,14.270,21.602,24.606,25.816,25.340,22.853,33.696,33.925,30.207,24.770,25.548,25.309,24.800,22.279,34.222,23.548,25.386,21.777
1986,20.244,14.129,16.968,13.725,14.272,21.599,24.568,25.806,25.339,22.853,33.699,33.983,30.197,24.797,25.585,25.293,24.754,22.257,34.271,23.568,25.418,21.790
1987,20.235,14.123,16.978,13.730,14.244,21.606,24.601,25.819,25.303,22.836,33.764,33.960,30.236,24.801,25.592,25.298,24.764,22.266,34.333,23.624,25.409,21.794
1988,20.240,14.116,16.979,13.758,14.296,21.595,24.603,25.912,25.308,22.821,33.720,33.957,30.210,24.791,25.587,25.320,24.740,22.271,34.280,23.618,25.401,21.781
1989,20.249,14.160,17.013,13.741,14.257,21.652,24.552,25.906,25.358,22.829,33.766,33.952,30.237,24.787,25.590,25.292,24.722,22.276,34.322,23.596,25.424,21.803
1990,20.229,14.102,16.979,13.711,14.266,21.626,24.587,25.883,25.276,22.815,33.742,33.938,30.213,24.789,25.566,25.311,24.674,22.241,34.240,23.577,25.401,21.775
1991,20.225,14.145,16.990,13.744,14.274,21.644,24.598,25.890,25.339,22.861,33.740,33.978,30.224,24.784,25.582,25.310,24.659,22.232,34.301,23.582,25.416,21.785
1992,20.233,14.163,16.968,13.755,14.265,21.645,24.562,25.866,25.294,22.823,33.723,33.961,30.212,24.788,25.625,25.328,24.695,22.227,34.263,23.637,25.391,21.791
1993,20.250,14.113,16.968,13.703,14.270,21.632,24.595,25.897,25.317,22.859,33.753,33.962,30.213,24.758,25.604,25.309,24.668,22.249,34.282,23.600,25.412,21.783
1994,20.247,14.130,17.021,13.713,14.281,21.648,24.584,25.893,25.336,22.807,33.744,33.965,30.193,24.766,25.604,25.335,24.708,22.200,34.298,23.585,25.416,21.785
1995,20.257,14.117,17.020,13.750,14.272,21.639,24.610,25.900,25.307,22.851,33.752,34.007,30.239,24.775,25.618,25.355,24.660,22.271,34.351,23.611,25.429,21.800
1996,20.250,14.135,17.036,13.746,14.294,21.601,24.596,25.922,25.330,22.833,33.778,34.010,30.237,24.760,25.608,25.352,24.633,22.262,34.277,23.625,25.411,21.805
1997,20.266,14.174,17.018,13.755,14.282,21.684,24.629,25.882,25.306,22.872,33.801,34.059,30.219,24.806,25.631,25.353,24.593,22.256,34.351,23.639,25.437,21.823
1998,20.270,14.109,17.006,13.778,14.311,21.673,24.623,25.925,25.323,22.899,33.766,33.991,30.235,24.794,25.612,25.334,24.558,22.271,34.348,23.578,25.425,21.807
1999,20.235,14.073,16.973,13.729,14.293,21.615,24.564,25.793,25.311,22.826,33.737,33.955,30.170,24.747,25.571,25.304,24.502,22.229,34.244,23.609,25.397,21.777
2000,20.237,14.100,17.006,13.736,14.304,21.637,24.561,25.811,25.301,22.800,33.698,33.910,30.169,24.752,25.567,25.314,24.490,22.196,34.290,23.591,25.386,21.777
2001,20.259,14.112,16.973,13.734,14.277,21.591,24.595,25.789,25.319,22.827,33.772,33.937,30.195,24.770,25.567,25.325,24.470,22.221,34.305,23.570,25.410,21.794
2002,20.226,14.118,16.971,13.740,14.231,21.612,24.567,25.809,25.309,22.816,33.688,33.956,30.156,24.760,25.560,25.262,24.452,22.191,34.236,23.581,25.371,21.778
2003,20.207,14.087,16.965,13.701,14.269,21.599,24.576,25.784,25.292,22.821,33.705,33.908,30.167,24.739,25.513,25.292,24.460,22.214,34.309,23.558,25.375,21.763
2004,20.235,14.111,16.994,13.725,14.276,21.565,24.592,25.784,25.300,22.830,33.729,33.953,30.191,24.780,25.566,25.299,24.468,22.223,34.288,23.601,25.420,21.781
2005,20.215,14.111,16.960,13.724,14.260,21.557,24.571,25.756,25.248,22.812,33.730,33.942,30.198,24.752,25.576,25.272,24.459,22.234,34.285,23.555,25.397,21.767
2006,20.251,14.226,16.998,13.749,14.317,21.611,24.613,25.822,25.340,22.859,33.774,33.972,30.204,24.789,25.612,25.347,24.505,22.265,34.322,23.626,25.413,21.801
2007,20.266,14.205,16.992,13.788,14.321,21.622,24.615,25.817,25.338,22.835,33.749,33.935,30.210,24.802,25.622,25.390,24.540,22.315,34.400,23.697,25.416,21.795
2008,20.245,14.226,17.047,13.745,14.288,21.607,24.594,25.781,25.305,22.806,33.706,33.954,30.205,24.784,25.598,25.343,24.457,22.290,34.340,23.648,25.423,21.785
2009,20.250,14.204,17.007,13.779,14.319,21.635,24.614,25.807,25.291,22.815,33.770,33.976,30.216,24.802,25.587,25.315,24.490,22.276,34.339,23.633,25.413,21.800
2010,20.246,14.191,16.995,13.737,14.304,21.580,24.576,25.812,25.252,22.817,33.746,33.945,30.188,24.760,25.587,25.332,24.480,22.248,34.287,23.625,25.390,21.791
2011,20.262,14.212,17.013,13.771,14.324,21.596,24.603,25.800,25.324,22.869,33.747,33.977,30.217,24.802,25.609,25.322,24.481,22.270,34.278,23.667,25.416,21.804
2012,20.250,14.202,16.984,13.740,14.298,21.587,24.616,25.844,25.326,22.827,33.741,33.966,30.205,24.782,25.581,25.339,24.495,22.252,34.327,23.628,25.410,21.794
2013,20.281,14.263,17.029,13.772,14.347,21.632,24.626,25.846,25.319,22.886,33.781,34.008,30.224,24.791,25.613,25.343,24.520,22.279,34.312,23.680,25.435,21.822
2014,20.279,14.228,17.014,13.753,14.326,21.620,24.596,25.849,25.305,22.864,33.843,34.013,30.253,24.799,25.607,25.359,24.522,22.315,34.265,23.649,25.422,21.812
2015,20.265,14.168,16.988,13.761,14.294,21.640,24.602,25.801,25.313,22.876,33.756,33.971,30.236,24.794,25.605,25.335,24.530,22.287,34.298,23.656,25.429,21.806
2016,20.257,14.163,17.022,13.737,14.262,21.635,24.618,25.821,25.303,22.843,33.784,33.992,30.221,24.836,25.633,25.368,24.512,22.301,34.301,23.680,25.449,21.829
2017,20.274,14.155,16.998,13.770,14.303,21.634,24.639,25.870,25.300,22.899,33.822,34.018,30.208,24.827,25.636,25.348,24.546,22.312,34.289,23.603,25.422,21.820
2018,20.275,14.115,16.979,13.724,14.268,21.624,24.620,25.814,25.312,22.835,33.747,33.954,30.206,24.814,25.611,25.361,24.526,22.290,34.273,23.651,25.418,21.800
2019,20.269,14.119,17.032,13.746,14.282,21.634,24.621,25.825,25.339,22.873,33.740,33.973,30.225,24.789,25.595,25.364,24.512,22.310,34.284,23.665,25.416,21.810
2020,20.294,14.175,17.002,13.757,14.304,21.649,24.615,25.826,25.320,22.887,33.781,33.982,30.252,24.831,25.638,25.354,24.515,22.294,34.319,23.617,25.423,21.831
2021,20.263,14.148,17.002,13.753,14.286,21.607,24.622,25.856,25.403,22.864,33.754,34.007,30.257,24.845,25.634,25.382,24.532,22.295,34.336,23.681,25.438,21.825
2022,20.249,14.119,16.982,13.747,14.285,21.594,24.603,25.814,25.337,22.868,33.747,33.976,30.202,24.785,25.609,25.322,24.492,22.274,34.305,23.615,25.429,21.795
2023,20.259,14.144,16.999,13.732,14.265,21.617,24.598,25.820,25.328,22.823,33.729,33.968,30.214,24.807,25.600,25.341,24.526,22.291,34.322,23.624,25.412,21.808
2024,20.254,14.088,16.979,13.752,14.280,21.630,24.604,25.799,25.276,22.819,33.749,33.936,30.187,24.797,25.613,25.318,24.509,22.278,34.240,23.670,25.402,21.791
2025,20.239,14.085,16.991,13.736,14.282,21.596,24.589,25.809,25.272,22.812,33.725,33.953,30.167,24.784,25.612,25.312,24.509,22.265,34.270,23.661,25.421,21.789
2026,20.233,14.105,16.985,13.720,14.277,21.587,24.607,25.780,25.316,22.864,33.715,33.943,30.203,24.802,25.581,25.332,24.521,22.237,34.227,23.619,25.388,21.781
2027,20.221,14.082,16.999,13.731,14.291,21.583,24.580,25.770,25.287,22.812,33.756,33.902,30.168,24.772,25.547,25.335,24.477,22.215,34.178,23.596,25.397,21.781
2028,20.247,14.117,17.002,13.720,14.262,21.587,24.582,25.785,25.266,22.827,33.738,33.953,30.182,24.812,25.576,25.326,24.416,22.245,34.213,23.610,25.410,21.786
2029,20.209,14.101,16.963,13.723,14.236,21.566,24.539,25.730,25.255,22.764,33.683,33.864,30.151,24.727,25.529,25.328,24.376,22.208,34.160,23.584,25.364,21.755
2030,20.220,14.103,16.978,13.724,14.226,21.574,24.574,25.772,25.258,22.839,33.701,33.902,30.190,24.776,25.583,25.274,24.414,22.202,34.201,23.580,25.351,21.755
2031,20.200,14.099,16.960,13.672,14.241,21.539,24.532,25.730,25.222,22.808,33.641,33.901,30.142,24.749,25.521,25.241,24.357,22.170,34.125,23.566,25.341,21.739
2032,20.203,14.114,16.929,13.732,14.265,21.574,24.561,25.749,25.266,22.801,33.681,33.911,30.138,24.740,25.545,25.281,24.377,22.174,34.134,23.600,25.356,21.763
2033,20.240,14.097,16.978,13.706,14.259,21.610,24.582,25.751,25.274,22.834,33.713,33.941,30.197,24.793,25.573,25.337,24.384,22.230,34.216,23.663,25.387,21.782
2034,20.250,14.128,16.989,13.731,14.304,21.647,24.617,25.815,25.301,22.863,33.788,33.978,30.189,24.814,25.626,25.349,24.389,22.244,34.271,23.682,25.399,21.806
2035,20.249,14.126,16.956,13.723,14.257,21.610,24.598,25.778,25.268,22.816,33.750,33.934,30.170,24.756,25.571,25.306,24.376,22.265,34.157,23.635,25.405,21.789
2036,20.235,14.124,17.033,13.714,14.252,21.627,24.587,25.817,25.269,22.816,33.710,33.951,30.194,24.812,25.571,25.312,24.348,22.207,34.213,23.574,25.405,21.784
2037,20.226,14.085,16.992,13.720,14.273,21.580,24.568,25.796,25.290,22.801,33.743,33.980,30.179,24.791,25.523,25.295,24.345,22.211,34.139,23.592,25.393,21.778
2038,20.212,14.072,16.975,13.713,14.271,21.579,24.551,25.754,25.265,22.800,33.700,33.940,30.154,24.759,25.540,25.299,24.316,22.199,34.105,23.602,25.380,21.770
2039,20.254,14.112,16.992,13.711,14.270,21.628,24.609,25.785,25.296,22.859,33.759,33.990,30.210,24.799,25.566,25.343,24.362,22.235,34.247,23.644,25.415,21.803
