Time(s),AnalogIn-1,AnalogIn-2,AnalogIn-3,AnalogIn-4,Sequence,TTL-1,TTL-2,TTL-3,TTL-4,AnalogOut-1,AnalogOut-2,AnalogOut-3,AnalogOut-4
32.1383,1.44566,6.16062,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1409,1.44566,6.14032,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1436,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1463,1.44566,6.18625,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.149,1.44566,6.2009,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1517,1.44566,6.17679,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1544,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1571,1.44566,6.14658,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1597,1.44566,6.16642,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1624,1.44566,6.17954,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1651,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1678,1.44566,6.18351,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1705,1.44566,6.16413,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1732,1.44566,6.15696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1759,1.44566,6.16794,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1786,1.44566,6.1745,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1812,1.44566,6.198,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1839,1.44566,6.18274,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1866,1.44566,6.17161,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1893,1.44566,6.16153,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.192,1.44566,6.1536,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1947,1.44566,6.18763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.1974,1.44566,6.18412,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2,1.44566,6.18564,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2027,1.44566,6.17344,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2054,1.44566,6.15238,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2081,1.44566,6.15726,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2108,1.44566,6.17527,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2135,1.44566,6.17878,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2162,1.44566,6.2038,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2188,1.44566,6.17328,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2215,1.44566,6.15177,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2242,1.44566,6.15558,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2269,1.44566,6.17817,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2296,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2323,1.44566,6.20334,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.235,1.44566,6.17832,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2377,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2403,1.44566,6.15741,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.243,1.44566,6.1652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2457,1.44566,6.17969,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2484,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2511,1.44566,6.19587,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2538,1.44566,6.16199,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2565,1.44566,6.15497,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2591,1.44566,6.15879,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2618,1.44566,6.17328,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2645,1.44566,6.19083,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2672,1.44566,6.18595,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2699,1.44566,6.17161,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2726,1.44566,6.15192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2753,1.44566,6.15192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2779,1.44566,6.16535,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2806,1.44566,6.18107,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2833,1.44566,6.19388,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.286,1.44566,6.16306,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2887,1.44566,6.15604,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2914,1.44566,6.14994,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2941,1.44566,6.17664,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2968,1.44566,6.17771,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.2994,1.44566,6.19968,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.3021,1.44566,6.17603,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3048,1.44566,6.15802,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3075,1.44566,6.1536,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3102,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3129,1.44566,6.18259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3156,1.44566,6.20258,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3182,1.44566,6.18366,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3209,1.44566,6.16138,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3236,1.44566,6.15513,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3263,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.329,1.44566,6.18488,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3317,1.44566,6.19663,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3344,1.44566,6.17985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.337,1.44566,6.16367,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3397,1.44566,6.16016,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3424,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3451,1.44566,6.17298,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3478,1.44566,6.19236,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3505,1.44566,6.18732,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3532,1.44566,6.17359,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3558,1.44566,6.15543,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3585,1.44566,6.15925,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3612,1.44566,6.17573,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.3639,1.44566,6.19495,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.3666,1.44566,6.19221,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3693,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.372,1.44566,6.15024,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3746,1.44566,6.1568,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3773,1.44566,6.16443,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.38,1.44566,6.17862,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3827,1.44566,6.19388,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3854,1.44566,6.16749,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3881,1.44566,6.16031,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3908,1.44566,6.15406,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3935,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3961,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.3988,1.44566,6.20548,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4015,1.44566,6.18381,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4042,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4069,1.44566,6.1652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4096,1.44566,6.17649,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4123,1.44566,6.18641,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4149,1.44566,6.19724,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4176,1.44566,6.18625,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4203,1.44566,6.16276,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.423,1.44566,6.14673,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4257,1.44566,6.16245,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4284,1.44566,6.18229,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4311,1.44566,6.19938,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4337,1.44566,6.19617,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4364,1.44566,6.16794,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4391,1.44566,6.14704,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4418,1.44566,6.1594,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.4445,1.44566,6.18046,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4472,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4499,1.44566,6.18656,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4526,1.44566,6.18,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4552,1.44566,6.15879,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4579,1.44566,6.15436,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.4606,1.44566,6.17847,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4633,1.44566,6.18274,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.466,1.44566,6.19922,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4687,1.44566,6.18183,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4714,1.44566,6.15329,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.474,1.44566,6.15665,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4767,1.44566,6.17725,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4794,1.44566,6.18168,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4821,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4848,1.44566,6.17817,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4875,1.44566,6.17359,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4902,1.44566,6.15207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4928,1.44566,6.16565,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4955,1.44566,6.18412,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.4982,1.44566,6.19648,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5009,1.44566,6.19282,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5036,1.44566,6.17008,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5063,1.44566,6.15192,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.509,1.44566,6.16169,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.5117,1.44566,6.17817,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5143,1.44566,6.20121,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.517,1.44566,6.18534,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5197,1.44566,6.16626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5224,1.44566,6.1565,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5251,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5278,1.44566,6.18091,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5305,1.44566,6.19098,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5331,1.44566,6.189,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.5358,1.44566,6.17222,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5385,1.44566,6.1536,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5412,1.44566,6.16337,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5439,1.44566,6.16916,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5466,1.44566,6.18503,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5493,1.44566,6.20151,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5519,1.44566,6.17634,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5546,1.44566,6.16871,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5573,1.44566,6.14719,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.56,1.44566,6.16977,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5627,1.44566,6.17374,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5654,1.44566,6.20182,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5681,1.44566,6.18107,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5707,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5734,1.44566,6.15238,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5761,1.44566,6.16672,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5788,1.44566,6.18839,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5815,1.44566,6.19846,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5842,1.44566,6.18595,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5869,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5895,1.44566,6.15864,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5922,1.44566,6.16398,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5949,1.44566,6.18091,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.5976,1.44566,6.19739,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6003,1.44566,6.19617,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.603,1.44566,6.17328,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6057,1.44566,6.15482,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6084,1.44566,6.15528,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.611,1.44566,6.17695,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6137,1.44566,6.19022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6164,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6191,1.44566,6.17222,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6218,1.44566,6.16169,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6245,1.44566,6.15513,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6272,1.44566,6.16642,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6298,1.44566,6.18137,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6325,1.44566,6.20838,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6352,1.44566,6.1713,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6379,1.44566,6.16184,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6406,1.44566,6.1565,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6433,1.44566,6.15635,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.646,1.44566,6.17771,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6486,1.44566,6.18915,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6513,1.44566,6.18259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.654,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6567,1.44566,6.15955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6594,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6621,1.44566,6.1829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6648,1.44566,6.19816,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6675,1.44566,6.18534,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6701,1.44566,6.16733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6728,1.44566,6.15299,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6755,1.44566,6.14963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6782,1.44566,6.17237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6809,1.44566,6.20243,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6836,1.44566,6.19205,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6863,1.44566,6.16703,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6889,1.44566,6.15436,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6916,1.44566,6.16169,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6943,1.44566,6.17206,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.697,1.44566,6.18992,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.6997,1.44566,6.19358,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7024,1.44566,6.17237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7051,1.44566,6.16306,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7077,1.44566,6.1568,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7104,1.44566,6.15955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7131,1.44566,6.18549,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7158,1.44566,6.19327,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7185,1.44566,6.18305,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7212,1.44566,6.15497,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7239,1.44566,6.15696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7266,1.44566,6.16489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7292,1.44566,6.17634,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7319,1.44566,6.18931,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7346,1.44566,6.18946,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7373,1.44566,6.16062,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.74,1.44566,6.14216,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7427,1.44566,6.1568,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7454,1.44566,6.1829,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.748,1.44566,6.19098,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.7507,1.44566,6.19373,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.7534,1.44566,6.16352,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7561,1.44566,6.14566,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7588,1.44566,6.15329,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7615,1.44566,6.17649,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7642,1.44566,6.18946,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7668,1.44566,6.18091,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7695,1.44566,6.17649,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7722,1.44566,6.14734,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7749,1.44566,6.15329,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7776,1.44566,6.17344,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7803,1.44566,6.18427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.783,1.44566,6.19053,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7856,1.44566,6.16596,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7883,1.44566,6.15223,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.791,1.44566,6.15955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7937,1.44566,6.17267,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7964,1.44566,6.18274,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.7991,1.44566,6.19343,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.8018,1.44566,6.18381,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8044,1.44566,6.16382,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8071,1.44566,6.14658,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8098,1.44566,6.16626,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8125,1.44566,6.18641,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8152,1.44566,6.18503,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8179,1.44566,6.18519,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8206,1.44566,6.16245,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8233,1.44566,6.15406,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8259,1.44566,6.15223,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8286,1.44566,6.17847,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8313,1.44566,6.19068,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.834,1.44566,6.18885,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8367,1.44566,6.16642,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8394,1.44566,6.14994,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8421,1.44566,6.1597,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.8447,1.44566,6.17161,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8474,1.44566,6.18671,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8501,1.44566,6.19312,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8528,1.44566,6.16459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8555,1.44566,6.16382,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8582,1.44566,6.16047,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8609,1.44566,6.17054,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8635,1.44566,6.18931,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8662,1.44566,6.18625,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8689,1.44566,6.18305,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8716,1.44566,6.1597,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8743,1.44566,6.15101,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.877,1.44566,6.16428,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8797,1.44566,6.18397,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8824,1.44566,6.20121,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.885,1.44566,6.17664,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8877,1.44566,6.15726,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.8904,1.44566,6.15131,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.8931,1.44566,6.16733,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.8958,1.44566,6.17008,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.8985,1.44566,6.18229,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.9012,1.44566,6.18137,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.9038,1.44566,6.15635,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9065,1.44566,6.15299,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9092,1.44566,6.15467,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9119,1.44566,6.17832,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.9146,1.44566,6.19358,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.9173,1.44566,6.1951,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.92,1.44566,6.15787,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
32.9226,1.44566,6.15482,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9253,1.44566,6.16504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.928,1.44566,6.17573,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9307,1.44566,6.18946,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9334,1.44566,6.19236,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9361,1.44566,6.16718,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9388,1.44566,6.16123,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9415,1.44566,6.15894,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9441,1.44566,6.16825,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9468,1.44566,6.18793,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9495,1.44566,6.19922,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9522,1.44566,6.17801,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9549,1.44566,6.15558,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9576,1.44566,6.14887,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9603,1.44566,6.17023,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9629,1.44566,6.18931,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9656,1.44566,6.19877,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9683,1.44566,6.17222,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.971,1.44566,6.16062,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9737,1.44566,6.14109,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9764,1.44566,6.17038,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9791,1.44566,6.18152,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9817,1.44566,6.19419,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
32.9844,1.44566,6.19343,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
