# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
8.95532,1.42683,2.08761,1.73208,1.94520,1.96565,1.18185,1.21707,1.32903,1.25780
8.96725,1.41553,2.09249,1.71985,1.93939,1.97511,1.18382,1.21752,1.32775,1.25617
8.97917,1.40805,2.09688,1.71040,1.93449,1.98166,1.18260,1.21883,1.32567,1.25569
8.99109,1.40123,2.09949,1.70328,1.93009,1.98789,1.18196,1.22144,1.32181,1.25605
9.00302,1.39585,2.10311,1.69535,1.92823,1.99290,1.18129,1.22394,1.31777,1.25770
9.01494,1.39212,2.10506,1.69047,1.92542,1.99837,1.18018,1.22555,1.31263,1.26010
9.02687,1.39022,2.10465,1.68790,1.92816,2.00240,1.17932,1.22875,1.30719,1.26357
9.03879,1.39284,2.10429,1.68809,1.93512,2.00690,1.17998,1.23059,1.30106,1.26717
9.05071,1.39450,2.10344,1.69226,1.94775,2.01042,1.18087,1.23173,1.29604,1.27175
9.06264,1.39979,2.10096,1.69760,1.95924,2.01679,1.18349,1.23204,1.29079,1.27545
9.07456,1.40523,2.09906,1.70448,1.97435,2.02263,1.18682,1.23090,1.28769,1.27898
9.08648,1.41335,2.09430,1.71498,1.99336,2.02731,1.19131,1.22797,1.28530,1.28110
9.09841,1.42113,2.09004,1.72398,2.01174,2.03026,1.19644,1.22406,1.28560,1.28236
9.11033,1.42850,2.08518,1.73094,2.02856,2.03310,1.20111,1.21935,1.28711,1.28283
9.12226,1.43662,2.08230,1.74098,2.04378,2.03663,1.20660,1.21334,1.29107,1.28203
9.13418,1.43979,2.07901,1.74780,2.05295,2.03326,1.21171,1.20822,1.29627,1.27953
9.14610,1.44428,2.07716,1.75371,2.05863,2.03126,1.21542,1.20497,1.30293,1.27759
9.15803,1.44318,2.07399,1.75755,2.06466,2.02579,1.21977,1.20099,1.31044,1.27437
9.16995,1.44329,2.07174,1.75898,2.06695,2.02027,1.22158,1.19899,1.31784,1.27028
9.18188,1.44118,2.07031,1.76094,2.06643,2.01299,1.22402,1.19966,1.32555,1.26708
9.19380,1.43738,2.06978,1.76506,2.05942,2.00426,1.22631,1.20025,1.33144,1.26332
9.20572,1.43500,2.07104,1.76555,2.05393,1.99432,1.22737,1.20309,1.33670,1.26041
9.21765,1.43154,2.07185,1.76828,2.04863,1.99004,1.22832,1.20511,1.33985,1.25833
9.22957,1.42981,2.07598,1.77174,2.03909,1.98302,1.22891,1.20822,1.33956,1.25597
9.24150,1.43015,2.08554,1.77595,2.03228,1.97860,1.22962,1.21050,1.33839,1.25467
9.25342,1.43194,2.09304,1.78076,2.02081,1.97695,1.22964,1.21246,1.33474,1.25509
9.26534,1.43472,2.10362,1.78670,2.00777,1.97738,1.23022,1.21344,1.32907,1.25564
9.27727,1.43881,2.11650,1.79281,1.99702,1.98150,1.23038,1.21338,1.32329,1.25693
9.28919,1.44322,2.13112,1.79797,1.98525,1.98387,1.23044,1.21239,1.31644,1.25918
9.30112,1.44685,2.14487,1.80258,1.97242,1.98934,1.23121,1.21077,1.31067,1.26312
9.31304,1.44906,2.15770,1.80492,1.95994,1.99261,1.23297,1.20951,1.30485,1.26816
9.32496,1.45164,2.17016,1.80742,1.94710,1.99592,1.23546,1.20820,1.30083,1.27308
9.33689,1.45270,2.18047,1.80792,1.93630,1.99857,1.23882,1.20775,1.29800,1.27837
9.34881,1.45258,2.18604,1.80557,1.92445,1.99829,1.24260,1.20852,1.29554,1.28379
9.36073,1.45073,2.18941,1.80356,1.91347,1.99406,1.24823,1.20922,1.29414,1.28860
9.37266,1.44856,2.19047,1.79763,1.90446,1.98916,1.25385,1.21137,1.29300,1.29301
9.38458,1.44699,2.18949,1.79308,1.90000,1.98060,1.26109,1.21158,1.29291,1.29653
9.39651,1.44423,2.18646,1.78620,1.89929,1.96818,1.26597,1.21364,1.29269,1.29874
9.40843,1.43955,2.18052,1.77771,1.90446,1.95684,1.27118,1.21467,1.29140,1.29998
9.42035,1.43562,2.17615,1.76864,1.91157,1.94449,1.27484,1.21499,1.29065,1.30016
9.43228,1.43029,2.17246,1.75810,1.92335,1.93062,1.27611,1.21501,1.28929,1.29866
9.44420,1.42488,2.16547,1.74995,1.94049,1.91807,1.27638,1.21328,1.28792,1.29686
9.45613,1.41794,2.15934,1.74014,1.95438,1.90591,1.27330,1.21067,1.28655,1.29477
9.46805,1.41113,2.15463,1.72857,1.97487,1.89553,1.26910,1.20748,1.28630,1.29121
9.47997,1.40309,2.14703,1.72010,1.99421,1.88677,1.26371,1.20349,1.28563,1.28715
9.49190,1.39562,2.14162,1.71085,2.00823,1.88143,1.25733,1.19870,1.28665,1.28240
9.50382,1.39000,2.13570,1.70139,2.02201,1.87711,1.25048,1.19357,1.28773,1.27844
9.51575,1.38319,2.12711,1.69344,2.02993,1.87166,1.24314,1.18816,1.28974,1.27396
9.52767,1.37875,2.12227,1.68593,2.03625,1.87019,1.23601,1.18351,1.29219,1.27017
9.53959,1.37407,2.11575,1.68038,2.03758,1.86737,1.22945,1.17810,1.29595,1.26728
9.55152,1.37191,2.11047,1.67751,2.03518,1.86483,1.22459,1.17268,1.30009,1.26613
9.56344,1.36917,2.10390,1.67274,2.03153,1.86351,1.22053,1.16881,1.30424,1.26595
9.57536,1.36796,2.09987,1.67234,2.02374,1.85932,1.21820,1.16546,1.30861,1.26685
9.58729,1.36817,2.09496,1.67437,2.01794,1.85537,1.21694,1.16278,1.31265,1.26940
9.59921,1.36965,2.09189,1.67862,2.00876,1.85196,1.21796,1.16188,1.31562,1.27318
9.61114,1.37325,2.08745,1.68152,2.00479,1.84399,1.21968,1.16036,1.31811,1.27767
9.62306,1.37874,2.08165,1.68763,2.00208,1.84065,1.22266,1.16137,1.31936,1.28218
9.63498,1.38401,2.07630,1.69270,1.99956,1.83725,1.22652,1.16352,1.31914,1.28634
9.64691,1.39049,2.07067,1.69686,2.00199,1.83558,1.23041,1.16669,1.31854,1.28977
9.65883,1.39888,2.06395,1.70073,2.00598,1.83212,1.23428,1.17083,1.31570,1.29148
9.67076,1.40599,2.05691,1.70219,2.01154,1.83368,1.23690,1.17622,1.31191,1.29283
9.68268,1.41518,2.04841,1.70227,2.01924,1.83553,1.24046,1.18118,1.30683,1.29068
9.69460,1.42183,2.03980,1.70122,2.02736,1.83912,1.24298,1.18694,1.30037,1.28757
9.70653,1.42942,2.03195,1.69846,2.03410,1.84524,1.24527,1.19231,1.29343,1.28222
9.71845,1.43293,2.02485,1.69604,2.04301,1.84837,1.24791,1.19816,1.28619,1.27640
9.73038,1.43620,2.01817,1.68965,2.04823,1.85564,1.25245,1.20257,1.27901,1.26952
9.74230,1.43786,2.01411,1.68527,2.05195,1.86407,1.25657,1.20814,1.27318,1.26298
9.75422,1.43702,2.01075,1.67814,2.05247,1.87211,1.26041,1.21199,1.26852,1.25664
9.76615,1.43446,2.01006,1.67502,2.05310,1.87956,1.26497,1.21509,1.26474,1.25111
9.77807,1.43133,2.01128,1.67045,2.05355,1.88597,1.26930,1.21814,1.26226,1.24703
9.79000,1.42700,2.01743,1.66943,2.05094,1.89329,1.27274,1.21813,1.26158,1.24400
9.80192,1.42040,2.02467,1.67057,2.04552,1.89756,1.27370,1.21805,1.26270,1.24219
9.81384,1.41501,2.03648,1.67203,2.04593,1.90190,1.27460,1.21804,1.26539,1.24077
9.82577,1.40955,2.05023,1.67768,2.04343,1.90298,1.27364,1.21576,1.26877,1.24046
9.83769,1.40423,2.06472,1.68214,2.03932,1.90310,1.27136,1.21241,1.27238,1.23987
9.84961,1.39992,2.08170,1.68822,2.03272,1.89909,1.26659,1.21021,1.27743,1.23874
9.86154,1.39733,2.10020,1.69511,2.02566,1.89293,1.26059,1.20605,1.28188,1.23810
9.87346,1.39669,2.11845,1.70186,2.01609,1.88288,1.25369,1.20202,1.28794,1.23818
9.88539,1.39666,2.13612,1.70717,2.00797,1.87250,1.24735,1.19783,1.29399,1.23841
9.89731,1.39801,2.15070,1.71067,1.99602,1.86012,1.24018,1.19357,1.30052,1.23863
9.90923,1.40017,2.16460,1.71467,1.98379,1.84620,1.23328,1.19128,1.30618,1.24002
9.92116,1.40275,2.17605,1.71619,1.97107,1.83222,1.22875,1.18917,1.31376,1.24224
9.93308,1.40508,2.18305,1.71845,1.95980,1.81711,1.22484,1.18822,1.31999,1.24600
9.94501,1.40672,2.18926,1.71977,1.94988,1.80454,1.22141,1.18809,1.32769,1.24973
9.95693,1.40975,2.19541,1.71994,1.94491,1.79360,1.21873,1.18956,1.33411,1.25401
9.96885,1.41148,2.19779,1.72349,1.94218,1.78416,1.21909,1.19109,1.34035,1.25825
9.98078,1.41250,2.20161,1.72342,1.94416,1.77934,1.21982,1.19500,1.34645,1.26119
9.99270,1.41243,2.20541,1.72517,1.94927,1.77851,1.22026,1.19882,1.35160,1.26344
10.00463,1.41258,2.20890,1.72786,1.95505,1.77836,1.22317,1.20382,1.35576,1.26361
10.01655,1.41349,2.21136,1.72831,1.96337,1.78164,1.22671,1.20921,1.35773,1.26307
10.02847,1.41449,2.21398,1.72866,1.97114,1.78960,1.22969,1.21388,1.35788,1.25991
10.04040,1.41652,2.21623,1.73157,1.98095,1.79819,1.23245,1.21832,1.35643,1.25652
10.05232,1.42009,2.21730,1.73169,1.98508,1.80605,1.23549,1.22271,1.35148,1.25107
10.06424,1.42290,2.21938,1.73416,1.99025,1.81333,1.23781,1.22600,1.34503,1.24545
10.07617,1.42413,2.21972,1.73549,1.99176,1.81917,1.23875,1.22862,1.33768,1.23966
10.08809,1.42784,2.21948,1.73704,1.98787,1.82645,1.23834,1.22948,1.32855,1.23307
10.10002,1.43183,2.22007,1.73925,1.98399,1.82761,1.23764,1.22968,1.31863,1.22738
10.11194,1.43309,2.22081,1.74011,1.97520,1.82742,1.23642,1.22839,1.30810,1.22205
10.12386,1.43556,2.22220,1.74117,1.96553,1.82593,1.23394,1.22479,1.29941,1.21719
10.13579,1.43582,2.22433,1.73941,1.95557,1.82545,1.23281,1.21875,1.29004,1.21303
10.14771,1.43573,2.22761,1.73944,1.94475,1.82087,1.23071,1.21149,1.28236,1.20992
10.15964,1.43518,2.23167,1.73566,1.93443,1.81779,1.23042,1.20272,1.27611,1.20711
10.17156,1.43117,2.23709,1.73246,1.92549,1.81590,1.22985,1.19365,1.27190,1.20446
10.18348,1.42768,2.24326,1.72710,1.91669,1.81309,1.22969,1.18446,1.26823,1.20224
10.19541,1.42379,2.25108,1.72069,1.91132,1.81178,1.23005,1.17610,1.26662,1.20092
10.20733,1.42010,2.25915,1.71485,1.90773,1.81232,1.23167,1.17003,1.26586,1.19927
10.21926,1.41406,2.26960,1.70997,1.90837,1.81314,1.23198,1.16664,1.26608,1.19843
10.23118,1.40877,2.27683,1.70491,1.90859,1.81314,1.23306,1.16606,1.26819,1.19808
10.24310,1.40453,2.28620,1.70311,1.91236,1.81454,1.23313,1.16807,1.27071,1.19823
10.25503,1.39973,2.29449,1.70234,1.91589,1.81485,1.23282,1.17227,1.27390,1.19900
10.26695,1.39495,2.29961,1.70284,1.92067,1.81666,1.23256,1.17812,1.27811,1.20022
10.27888,1.39043,2.30189,1.70406,1.92330,1.81542,1.23172,1.18543,1.28243,1.20129
10.29080,1.38656,2.30303,1.70612,1.92628,1.81312,1.22963,1.19213,1.28769,1.20343
10.30272,1.38111,2.29989,1.70786,1.92596,1.81134,1.22854,1.19747,1.29212,1.20615
10.31465,1.37694,2.29342,1.70696,1.92512,1.80856,1.22744,1.20241,1.29682,1.20920
10.32657,1.37265,2.28587,1.70238,1.92146,1.80272,1.22645,1.20536,1.30168,1.21217
10.33849,1.37020,2.27590,1.69833,1.91629,1.79874,1.22547,1.20693,1.30598,1.21499
10.35042,1.36795,2.26544,1.69033,1.91270,1.79231,1.22444,1.20706,1.30953,1.21761
10.36234,1.36816,2.25437,1.68124,1.90923,1.78631,1.22611,1.20721,1.31253,1.22037
10.37427,1.36700,2.24482,1.66966,1.90744,1.78129,1.22672,1.20597,1.31343,1.22323
10.38619,1.36882,2.23503,1.65802,1.90926,1.77652,1.22886,1.20640,1.31458,1.22608
10.39811,1.37047,2.22886,1.64691,1.91490,1.77330,1.23150,1.20604,1.31349,1.22831
10.41004,1.37437,2.22649,1.63639,1.92547,1.77027,1.23458,1.20659,1.31289,1.23135
10.42196,1.37825,2.22349,1.62878,1.93765,1.76962,1.23885,1.20905,1.31010,1.23406
10.43389,1.38338,2.22398,1.62262,1.95013,1.77216,1.24394,1.21015,1.30784,1.23722
10.44581,1.38867,2.22697,1.61901,1.96170,1.77238,1.24863,1.21272,1.30502,1.24007
10.45773,1.39365,2.22992,1.61650,1.97436,1.77698,1.25368,1.21492,1.30249,1.24364
10.46966,1.39662,2.23312,1.61897,1.98784,1.78196,1.26014,1.21739,1.30020,1.24596
10.48158,1.39967,2.23675,1.62280,1.99718,1.78641,1.26671,1.21976,1.29877,1.24932
10.49351,1.40060,2.24237,1.62445,2.00544,1.79124,1.27305,1.22070,1.29805,1.25104
10.50543,1.40062,2.24543,1.63094,2.01011,1.79633,1.28102,1.22237,1.29776,1.25279
10.51735,1.39630,2.24663,1.63546,2.00993,1.80133,1.28787,1.22351,1.29857,1.25456
10.52928,1.39192,2.24634,1.63900,2.00624,1.80755,1.29474,1.22452,1.29925,1.25423
10.54120,1.38636,2.24523,1.64147,2.00113,1.81387,1.30068,1.22435,1.30096,1.25331
10.55312,1.37936,2.24469,1.64258,1.99068,1.81992,1.30633,1.22379,1.30276,1.25248
10.56505,1.37227,2.24224,1.64035,1.98396,1.82489,1.31162,1.22400,1.30447,1.25086
10.57697,1.36581,2.23943,1.63729,1.97186,1.83263,1.31507,1.22159,1.30658,1.24893
10.58890,1.35845,2.23728,1.63173,1.96068,1.83625,1.31818,1.21799,1.30821,1.24827
10.60082,1.35199,2.23352,1.62720,1.94931,1.84028,1.32114,1.21362,1.30900,1.24737
10.61274,1.34771,2.22945,1.61885,1.93918,1.84472,1.32328,1.20862,1.30955,1.24762
10.62467,1.34612,2.22371,1.61410,1.92846,1.84646,1.32576,1.20195,1.30894,1.24875
10.63659,1.34471,2.21650,1.60895,1.91933,1.85061,1.32666,1.19502,1.30684,1.25172
10.64852,1.34445,2.20832,1.60428,1.91126,1.85207,1.32763,1.18882,1.30532,1.25560
10.66044,1.34736,2.19927,1.60350,1.90048,1.85184,1.32985,1.18272,1.30111,1.26115
10.67236,1.35195,2.18850,1.60330,1.89273,1.85263,1.33110,1.17776,1.29755,1.26688
10.68429,1.35783,2.17847,1.60513,1.88205,1.85183,1.33325,1.17402,1.29268,1.27303
10.69621,1.36522,2.16945,1.60756,1.87190,1.84936,1.33493,1.17107,1.28825,1.27929
10.70814,1.37157,2.16093,1.61151,1.86173,1.84445,1.33882,1.16922,1.28243,1.28441
10.72006,1.37823,2.15499,1.61334,1.85077,1.83925,1.34292,1.16948,1.27786,1.28845
10.73198,1.38367,2.15245,1.61617,1.84229,1.83312,1.34632,1.17117,1.27205,1.29196
10.74391,1.38822,2.15116,1.61718,1.83396,1.82429,1.34913,1.17337,1.26598,1.29309
10.75583,1.39170,2.15406,1.61805,1.82615,1.81374,1.35205,1.17564,1.25915,1.29391
10.76775,1.39332,2.15909,1.61923,1.82393,1.80637,1.35557,1.17957,1.25188,1.29279
10.77968,1.39256,2.16423,1.61960,1.82104,1.79762,1.35841,1.18331,1.24347,1.29117
10.79160,1.39034,2.17342,1.61998,1.82307,1.78810,1.35950,1.18736,1.23454,1.28998
10.80353,1.38620,2.18097,1.62178,1.82446,1.78328,1.36021,1.19172,1.22545,1.28822
10.81545,1.38317,2.18897,1.62555,1.83041,1.77909,1.35966,1.19572,1.21661,1.28625
10.82737,1.37781,2.19678,1.62944,1.83686,1.77783,1.36096,1.20008,1.20856,1.28502
10.83930,1.37486,2.20329,1.63548,1.84538,1.78077,1.36026,1.20188,1.20159,1.28361
10.85122,1.37129,2.20841,1.64215,1.85522,1.78526,1.35894,1.20447,1.19671,1.28331
10.86315,1.36885,2.21135,1.64936,1.86345,1.78857,1.35866,1.20441,1.19368,1.28435
10.87507,1.36790,2.21072,1.65702,1.87527,1.79540,1.35782,1.20370,1.19300,1.28494
10.88699,1.36784,2.20963,1.66337,1.88446,1.80042,1.35613,1.20160,1.19504,1.28642
10.89892,1.36825,2.20802,1.66902,1.89383,1.80680,1.35484,1.19808,1.19928,1.28702
10.91084,1.37155,2.20391,1.67588,1.90286,1.81038,1.35203,1.19490,1.20516,1.28798
10.92277,1.37262,2.20069,1.67930,1.91144,1.80788,1.35134,1.19171,1.21228,1.28711
10.93469,1.37648,2.19707,1.68274,1.92029,1.80557,1.35010,1.18750,1.22003,1.28478
10.94661,1.37829,2.19238,1.68555,1.92942,1.79923,1.34877,1.18438,1.22769,1.28185
10.95854,1.38049,2.19010,1.68671,1.93722,1.79267,1.34607,1.18128,1.23491,1.27659
10.97046,1.38170,2.18708,1.68728,1.94567,1.78614,1.34465,1.17934,1.24106,1.27089
10.98239,1.38165,2.18533,1.68519,1.95441,1.77903,1.34295,1.17647,1.24695,1.26452
10.99431,1.38141,2.18390,1.68292,1.96113,1.77343,1.34157,1.17371,1.25057,1.25743
11.00623,1.38017,2.18135,1.68230,1.96894,1.77049,1.34014,1.17217,1.25312,1.25104
11.01816,1.37728,2.17726,1.68037,1.97103,1.76888,1.34007,1.17071,1.25456,1.24445
11.03008,1.37401,2.17581,1.67788,1.97566,1.77388,1.34004,1.16877,1.25427,1.24024
11.04200,1.36775,2.17088,1.67562,1.97513,1.77952,1.34155,1.16608,1.25419,1.23588
11.05393,1.36336,2.16796,1.67513,1.97299,1.78643,1.34357,1.16428,1.25283,1.23367
11.06585,1.35749,2.16230,1.67291,1.96892,1.79796,1.34627,1.16246,1.25155,1.23190
11.07778,1.35146,2.15764,1.67394,1.96495,1.80637,1.35046,1.16179,1.25096,1.23124
11.08970,1.34624,2.15318,1.67617,1.95896,1.81613,1.35520,1.16087,1.24910,1.23104
11.10162,1.34173,2.15026,1.67772,1.95396,1.82165,1.35857,1.16028,1.24813,1.23106
11.11355,1.33796,2.14885,1.68244,1.95027,1.82631,1.36494,1.16120,1.24808,1.23061
11.12547,1.33604,2.14802,1.68751,1.94470,1.82866,1.36663,1.16343,1.24789,1.23080
11.13740,1.33512,2.15070,1.69523,1.93958,1.82780,1.36789,1.16666,1.24829,1.23135
11.14932,1.33666,2.15189,1.70420,1.93461,1.82348,1.36711,1.16934,1.24926,1.23144
11.16124,1.33795,2.15565,1.71312,1.92897,1.81890,1.36377,1.17299,1.25098,1.23223
11.17317,1.34246,2.15681,1.72342,1.92362,1.81142,1.35815,1.17583,1.25446,1.23213
11.18509,1.34686,2.16097,1.73461,1.91722,1.80361,1.35111,1.17894,1.25925,1.23340
11.19702,1.35148,2.16383,1.74397,1.90989,1.79465,1.34317,1.18129,1.26503,1.23432
11.20894,1.35690,2.16691,1.75247,1.90064,1.78648,1.33428,1.18157,1.27204,1.23515
11.22086,1.36385,2.17012,1.75798,1.89444,1.77748,1.32755,1.18116,1.27809,1.23674
11.23279,1.36943,2.17601,1.75897,1.88743,1.77076,1.32114,1.18035,1.28519,1.23677
11.24471,1.37262,2.17986,1.75962,1.88177,1.76362,1.31853,1.17925,1.29115,1.23703
11.25663,1.37661,2.18553,1.75391,1.87359,1.75897,1.31601,1.17678,1.29477,1.23719
11.26856,1.37998,2.19267,1.74943,1.86895,1.75342,1.31534,1.17513,1.29706,1.23826
11.28048,1.38001,2.19891,1.73967,1.86576,1.75034,1.31683,1.17434,1.29607,1.23954
11.29241,1.38063,2.20746,1.73375,1.86369,1.74859,1.31887,1.17289,1.29390,1.23996
11.30433,1.37902,2.21501,1.72597,1.86210,1.74544,1.32109,1.17280,1.28844,1.24175
11.31625,1.37582,2.22361,1.71794,1.86034,1.74769,1.32153,1.17296,1.28265,1.24226
11.32818,1.37229,2.23183,1.71426,1.86145,1.74805,1.32314,1.17361,1.27613,1.24367
11.34010,1.36997,2.23737,1.71182,1.85883,1.74681,1.32194,1.17500,1.26931,1.24528
11.35203,1.36637,2.24287,1.71203,1.86095,1.74541,1.32175,1.17597,1.26248,1.24624
11.36395,1.36238,2.24651,1.71405,1.86267,1.74519,1.32031,1.17699,1.25741,1.24697
11.37587,1.36115,2.24901,1.71864,1.86376,1.74265,1.31842,1.17740,1.25281,1.24723
11.38780,1.35837,2.25105,1.72380,1.86175,1.73952,1.31705,1.17855,1.25023,1.24651
11.39972,1.35796,2.24996,1.73102,1.86420,1.73664,1.31631,1.17937,1.24800,1.24506
11.41165,1.35569,2.25010,1.73749,1.86318,1.73344,1.31559,1.17945,1.24799,1.24377
11.42357,1.35515,2.24805,1.74401,1.86215,1.72816,1.31623,1.18000,1.24777,1.24105
11.43549,1.35313,2.24430,1.74947,1.86159,1.72046,1.31763,1.18107,1.24788,1.23861
11.44742,1.35221,2.23865,1.75543,1.86239,1.71557,1.31865,1.18250,1.24899,1.23548
11.45934,1.35251,2.23266,1.75919,1.86197,1.70565,1.32134,1.18404,1.25100,1.23220
11.47127,1.35384,2.22694,1.76400,1.86437,1.69934,1.32273,1.18583,1.25328,1.22950
11.48319,1.35491,2.21988,1.76656,1.86761,1.69069,1.32500,1.18835,1.25549,1.22792
11.49511,1.35619,2.21544,1.76877,1.87000,1.68257,1.32434,1.18921,1.25911,1.22587
11.50704,1.35907,2.21114,1.76938,1.87650,1.67545,1.32321,1.19163,1.26121,1.22356
11.51896,1.36341,2.20893,1.76881,1.88269,1.66779,1.32252,1.19368,1.26373,1.22273
11.53088,1.36646,2.20772,1.76784,1.88814,1.66203,1.32030,1.19437,1.26577,1.22054
11.54281,1.37004,2.20745,1.76375,1.88888,1.65795,1.31741,1.19503,1.26636,1.21833
11.55473,1.37498,2.20848,1.76236,1.89057,1.65575,1.31420,1.19527,1.26689,1.21681
11.56666,1.37803,2.21122,1.75964,1.89043,1.65496,1.31160,1.19525,1.26429,1.21447
11.57858,1.38161,2.21383,1.75901,1.88432,1.65735,1.31036,1.19474,1.26253,1.21300
11.59050,1.38432,2.21815,1.75524,1.87999,1.65965,1.30941,1.19505,1.25955,1.21244
11.60243,1.38672,2.22017,1.75650,1.86875,1.66492,1.30973,1.19483,1.25664,1.21246
11.61435,1.38787,2.22201,1.75606,1.85960,1.67118,1.31143,1.19454,1.25433,1.21374
11.62628,1.38954,2.22572,1.75922,1.85184,1.67713,1.31406,1.19466,1.25225,1.21642
11.63820,1.39066,2.22736,1.76146,1.84256,1.68431,1.31769,1.19359,1.25179,1.22017
11.65012,1.39228,2.22829,1.76659,1.83772,1.69196,1.32147,1.19389,1.25337,1.22453
11.66205,1.39417,2.22953,1.77090,1.83574,1.69929,1.32614,1.19478,1.25616,1.22937
11.67397,1.39499,2.23084,1.77736,1.83584,1.70633,1.33008,1.19475,1.25984,1.23390
11.68590,1.39899,2.22943,1.78215,1.83968,1.71092,1.33463,1.19512,1.26441,1.23872
11.69782,1.40158,2.22984,1.78868,1.84629,1.71806,1.33863,1.19556,1.26943,1.24191
11.70974,1.40422,2.22997,1.79373,1.85544,1.72162,1.34032,1.19525,1.27349,1.24529
11.72167,1.40793,2.22771,1.79915,1.86323,1.72654,1.34039,1.19483,1.27566,1.24682
11.73359,1.40944,2.22632,1.80315,1.87159,1.72812,1.33978,1.19432,1.27737,1.24893
11.74551,1.41144,2.22306,1.80503,1.88081,1.73041,1.33819,1.19533,1.27719,1.24953
11.75744,1.41310,2.22377,1.80789,1.88461,1.73200,1.33502,1.19434,1.27525,1.25036
11.76936,1.41446,2.22362,1.80951,1.88874,1.73163,1.33142,1.19519,1.27212,1.25159
11.78129,1.41544,2.22436,1.80933,1.89310,1.73244,1.32807,1.19732,1.26847,1.25328
11.79321,1.41599,2.22877,1.81029,1.88997,1.73399,1.32327,1.19829,1.26353,1.25476
11.80513,1.41629,2.23488,1.81211,1.89325,1.73428,1.31908,1.20125,1.25829,1.25696
11.81706,1.41732,2.24103,1.81369,1.89250,1.73691,1.31459,1.20472,1.25384,1.26001
11.82898,1.41995,2.24848,1.81606,1.89181,1.73889,1.31045,1.20802,1.24997,1.26316
11.84091,1.42054,2.25629,1.82120,1.89509,1.74081,1.30652,1.21154,1.24655,1.26582
11.85283,1.42123,2.26509,1.82521,1.89317,1.74109,1.30341,1.21534,1.24415,1.26930
11.86475,1.41847,2.27169,1.83094,1.89326,1.74537,1.30081,1.21835,1.24237,1.27222
11.87668,1.41578,2.27904,1.83555,1.89314,1.74800,1.29925,1.22059,1.24158,1.27502
11.88860,1.41020,2.27931,1.83977,1.89021,1.75070,1.29908,1.22196,1.24033,1.27709
11.90053,1.40280,2.28156,1.84356,1.88717,1.75577,1.30129,1.22356,1.24018,1.28011
11.91245,1.39454,2.28063,1.84733,1.88161,1.76111,1.30291,1.22423,1.24009,1.28223
11.92437,1.38684,2.27787,1.85027,1.87487,1.76531,1.30791,1.22391,1.23958,1.28375
11.93630,1.37927,2.27195,1.85033,1.86563,1.77132,1.31443,1.22508,1.24045,1.28439
11.94822,1.37405,2.26586,1.84930,1.85824,1.77556,1.31985,1.22606,1.24141,1.28547
11.96015,1.36910,2.25752,1.84534,1.85156,1.77797,1.32705,1.22889,1.24198,1.28427
11.97207,1.36774,2.24829,1.84029,1.84774,1.78229,1.33386,1.23093,1.24374,1.28245
11.98399,1.36583,2.23998,1.83547,1.84528,1.78406,1.34195,1.23467,1.24646,1.28048
11.99592,1.36522,2.23073,1.82755,1.84798,1.78516,1.34703,1.23836,1.24964,1.27596
12.00784,1.36498,2.22022,1.81817,1.85175,1.78628,1.35184,1.24066,1.25161,1.27154
12.01976,1.36425,2.21342,1.80840,1.86371,1.78525,1.35756,1.24349,1.25497,1.26598
12.03169,1.36289,2.20565,1.80025,1.87824,1.78539,1.36007,1.24501,1.25736,1.25998
12.04361,1.35985,2.19953,1.79100,1.89202,1.78560,1.36393,1.24631,1.25933,1.25315
12.05554,1.35556,2.19613,1.78335,1.90850,1.78458,1.36608,1.24506,1.26100,1.24780
12.06746,1.35033,2.19262,1.77561,1.92389,1.78552,1.36828,1.24374,1.26089,1.24334
12.07938,1.34359,2.19059,1.77033,1.93799,1.78818,1.37162,1.24059,1.26083,1.24031
12.09131,1.33544,2.18811,1.76695,1.94967,1.78964,1.37459,1.23621,1.25960,1.23778
12.10323,1.32959,2.18670,1.76519,1.95867,1.79146,1.37721,1.23058,1.25733,1.23720
12.11516,1.32267,2.18418,1.76392,1.96115,1.79247,1.38019,1.22356,1.25451,1.23783
12.12708,1.31848,2.18116,1.76372,1.95863,1.79477,1.38406,1.21735,1.25166,1.23839
12.13900,1.31509,2.17853,1.76599,1.95557,1.79347,1.38805,1.21045,1.24795,1.24038
12.15093,1.31442,2.17665,1.76756,1.94612,1.79034,1.39172,1.20360,1.24479,1.24338
12.16285,1.31439,2.17258,1.77127,1.93237,1.78630,1.39623,1.19772,1.24129,1.24620
12.17478,1.31629,2.17421,1.77419,1.92088,1.78141,1.40126,1.19346,1.23925,1.24952
12.18670,1.32010,2.17133,1.77802,1.90783,1.77898,1.40559,1.19000,1.23716,1.25279
12.19862,1.32453,2.17147,1.78368,1.89121,1.77064,1.40974,1.18690,1.23571,1.25595
12.21055,1.32850,2.16922,1.78690,1.87884,1.76606,1.41414,1.18534,1.23493,1.26017
12.22247,1.33314,2.16904,1.79125,1.87221,1.76310,1.41645,1.18485,1.23541,1.26323
12.23439,1.33796,2.16766,1.79644,1.86462,1.76144,1.41830,1.18401,1.23553,1.26475
12.24632,1.34143,2.16580,1.80074,1.86437,1.75759,1.41808,1.18479,1.23631,1.26568
