# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
8.76454,417.66667,422.00000,409.90000,259.62500,313.50000,599.42857,872.22222,905.55556,865.20000
8.77646,417.44444,422.33333,409.20000,259.87500,313.50000,598.14286,870.77778,906.77778,863.40000
8.78839,416.88889,422.77778,408.30000,259.87500,313.75000,597.28571,869.00000,907.77778,861.60000
8.80031,416.33333,423.44444,407.20000,259.87500,313.87500,596.28571,867.00000,908.77778,860.10000
8.81224,416.00000,423.88889,406.30000,260.37500,314.25000,596.00000,864.77778,909.66667,858.90000
8.82416,415.77778,423.88889,405.30000,260.62500,314.37500,595.85714,862.22222,909.88889,857.90000
8.83608,416.00000,424.11111,404.50000,261.12500,314.50000,596.57143,859.66667,910.00000,857.70000
8.84801,416.22222,424.22222,404.00000,261.62500,314.62500,597.57143,857.33333,909.77778,857.80000
8.85993,416.55556,424.33333,403.40000,262.50000,314.75000,599.42857,854.77778,909.33333,858.10000
8.87185,417.00000,424.33333,403.10000,263.37500,314.50000,600.85714,852.55556,908.66667,859.10000
8.88378,417.66667,424.22222,403.20000,264.37500,314.62500,602.57143,850.33333,908.11111,860.40000
8.89570,418.55556,424.00000,403.40000,265.12500,314.25000,604.14286,848.33333,907.33333,861.80000
8.90763,419.33333,424.11111,403.90000,266.25000,314.12500,604.85714,846.44444,906.66667,863.30000
8.91955,420.11111,423.55556,404.40000,266.87500,313.75000,605.71429,844.88889,906.00000,864.30000
8.93147,420.77778,423.44444,405.20000,267.87500,313.62500,606.00000,843.55556,905.66667,865.60000
8.94340,421.44444,422.88889,406.10000,269.00000,313.25000,606.00000,842.55556,905.55556,866.30000
8.95532,421.55556,422.22222,406.90000,269.50000,313.12500,605.85714,842.00000,905.55556,866.30000
8.96725,422.00000,421.55556,407.90000,270.25000,312.75000,605.42857,841.88889,905.88889,865.90000
8.97917,422.00000,420.66667,408.70000,270.62500,312.62500,605.42857,842.00000,906.55556,865.10000
8.99109,422.00000,419.66667,409.20000,271.00000,312.62500,605.57143,842.00000,907.44444,864.00000
9.00302,422.11111,418.22222,410.00000,271.00000,312.50000,605.42857,842.55556,908.33333,862.70000
9.01494,422.11111,417.00000,410.30000,271.12500,312.25000,605.28571,843.11111,909.55556,861.50000
9.02687,422.22222,415.88889,410.70000,270.62500,312.25000,605.28571,843.66667,910.88889,860.50000
9.03879,421.55556,414.77778,411.10000,270.00000,312.12500,605.00000,844.00000,912.22222,859.80000
9.05071,421.55556,413.66667,411.30000,268.87500,312.25000,604.85714,844.22222,913.11111,859.50000
9.06264,420.88889,413.00000,411.50000,268.00000,312.12500,604.42857,844.66667,914.22222,859.60000
9.07456,420.55556,412.33333,411.90000,267.00000,311.87500,603.71429,845.00000,914.55556,859.90000
9.08648,419.66667,412.00000,411.80000,265.75000,311.87500,602.85714,845.66667,914.66667,860.60000
9.09841,418.66667,412.00000,412.00000,264.62500,312.00000,601.71429,846.33333,914.22222,861.00000
9.11033,417.55556,412.22222,412.30000,263.62500,312.12500,600.85714,847.44444,913.00000,861.30000
9.12226,416.33333,412.22222,412.10000,262.87500,312.00000,599.71429,849.11111,911.66667,861.30000
9.13418,415.55556,412.55556,411.90000,262.50000,312.25000,598.57143,850.66667,909.66667,861.20000
9.14610,414.33333,412.88889,411.50000,262.50000,312.37500,597.57143,852.33333,907.22222,860.40000
9.15803,413.88889,413.44444,411.30000,262.25000,312.50000,596.57143,854.33333,904.77778,859.50000
9.16995,413.11111,414.00000,411.00000,262.37500,312.75000,595.85714,855.77778,902.55556,858.20000
9.18188,412.77778,414.66667,410.40000,262.50000,312.87500,595.14286,856.77778,900.00000,856.90000
9.19380,412.77778,415.44444,409.60000,263.12500,313.12500,594.14286,857.55556,898.00000,855.50000
9.20572,412.66667,416.00000,409.30000,263.50000,313.50000,593.28571,857.44444,896.11111,854.30000
9.21765,412.88889,416.66667,408.60000,263.50000,313.37500,592.28571,856.88889,894.77778,852.90000
9.22957,413.44444,417.11111,408.20000,263.62500,313.50000,591.14286,856.11111,894.22222,852.10000
9.24150,413.55556,416.88889,407.60000,263.50000,313.50000,589.71429,854.88889,893.77778,851.50000
9.25342,413.88889,416.88889,407.30000,263.37500,313.25000,588.42857,853.33333,893.66667,850.70000
9.26534,414.22222,416.66667,406.80000,263.25000,313.00000,586.71429,851.77778,893.88889,850.20000
9.27727,414.33333,416.00000,406.40000,262.75000,312.50000,585.00000,850.11111,894.00000,849.90000
9.28919,414.11111,415.11111,406.10000,262.37500,312.25000,583.57143,848.66667,894.22222,849.50000
9.30112,414.00000,414.44444,406.00000,262.25000,311.87500,582.00000,846.88889,894.22222,848.70000
9.31304,413.66667,413.88889,405.90000,262.00000,311.50000,580.71429,845.33333,894.22222,847.70000
9.32496,413.44444,413.44444,405.90000,262.00000,311.12500,579.85714,843.77778,893.88889,846.70000
9.33689,413.00000,413.11111,405.80000,261.87500,310.75000,579.28571,842.11111,893.33333,845.60000
9.34881,412.55556,413.44444,405.80000,262.25000,310.50000,579.14286,840.11111,892.88889,844.80000
9.36073,412.33333,414.11111,405.90000,262.87500,310.37500,579.28571,838.33333,892.33333,844.10000
9.37266,412.11111,414.77778,405.90000,263.50000,310.12500,579.71429,836.33333,891.88889,843.50000
9.38458,411.66667,415.55556,405.70000,264.12500,310.12500,580.00000,834.88889,891.33333,843.30000
9.39651,411.44444,416.55556,405.60000,264.75000,310.25000,580.71429,833.33333,890.88889,843.60000
9.40843,411.44444,417.66667,405.40000,265.00000,310.12500,581.42857,832.22222,890.88889,844.20000
9.42035,411.33333,418.33333,405.30000,265.62500,310.00000,581.71429,831.66667,891.00000,844.90000
9.43228,411.22222,418.66667,405.20000,265.87500,310.00000,582.00000,831.55556,891.22222,845.80000
9.44420,411.11111,419.22222,404.80000,265.87500,309.62500,582.00000,832.00000,891.88889,846.70000
9.45613,411.22222,419.55556,404.70000,266.12500,309.50000,582.14286,833.22222,893.00000,847.10000
9.46805,411.33333,419.55556,404.70000,265.75000,309.25000,582.28571,834.66667,893.88889,847.70000
9.47997,411.55556,419.66667,404.40000,265.25000,308.75000,582.28571,836.33333,894.88889,847.90000
9.49190,411.66667,419.55556,404.50000,265.00000,308.12500,582.42857,838.33333,895.88889,848.00000
9.50382,411.66667,419.44444,404.80000,264.25000,307.75000,582.42857,840.33333,897.00000,847.70000
9.51575,412.33333,419.66667,405.00000,263.87500,307.37500,582.71429,842.11111,897.88889,847.10000
9.52767,412.55556,419.33333,405.40000,263.12500,306.75000,582.85714,843.55556,898.44444,846.20000
9.53959,413.33333,419.44444,406.00000,262.50000,306.37500,582.71429,845.11111,898.66667,845.30000
9.55152,413.55556,419.33333,406.40000,262.00000,306.12500,582.28571,845.88889,898.55556,844.10000
9.56344,414.11111,419.44444,407.50000,261.50000,305.62500,581.57143,846.55556,898.77778,842.50000
9.57536,414.44444,419.22222,408.30000,261.25000,305.50000,580.42857,846.88889,898.44444,841.10000
9.58729,414.55556,419.22222,409.00000,260.87500,305.37500,579.00000,847.11111,898.44444,839.30000
9.59921,414.55556,419.22222,409.60000,261.12500,305.25000,577.28571,846.88889,898.44444,837.20000
9.61114,414.55556,419.33333,410.70000,261.25000,305.62500,575.42857,846.88889,898.55556,835.40000
9.62306,414.11111,419.66667,411.10000,261.25000,305.75000,573.42857,846.33333,899.00000,833.50000
9.63498,413.77778,420.00000,411.60000,261.75000,305.87500,571.42857,845.77778,899.77778,831.60000
9.64691,413.44444,420.44444,412.20000,261.87500,306.25000,570.00000,845.00000,900.11111,830.10000
9.65883,412.88889,420.88889,412.70000,262.12500,306.75000,568.57143,844.44444,900.66667,828.80000
9.67076,412.77778,421.55556,413.10000,262.12500,307.12500,567.85714,843.66667,901.11111,827.50000
9.68268,412.22222,422.33333,413.50000,262.12500,307.50000,567.71429,843.00000,901.22222,827.10000
9.69460,412.11111,423.11111,413.60000,261.87500,307.62500,568.28571,842.22222,900.88889,826.90000
9.70653,411.55556,423.66667,413.80000,261.62500,307.75000,569.42857,841.55556,900.11111,827.50000
9.71845,411.44444,424.22222,413.70000,261.00000,308.00000,570.71429,840.55556,899.00000,828.50000
9.73038,411.22222,424.55556,413.80000,260.75000,307.75000,572.28571,840.11111,897.66667,829.70000
9.74230,411.00000,424.77778,413.50000,260.25000,307.25000,574.00000,839.22222,895.66667,831.30000
9.75422,410.88889,425.00000,413.50000,259.87500,306.62500,576.00000,838.33333,893.55556,832.90000
9.76615,411.00000,425.11111,412.80000,259.62500,305.75000,577.71429,837.22222,891.66667,834.90000
9.77807,411.11111,425.22222,412.40000,259.12500,305.00000,579.14286,836.11111,889.66667,836.30000
9.79000,411.33333,425.22222,411.70000,259.00000,304.00000,580.00000,835.00000,888.33333,837.50000
9.80192,411.77778,425.11111,410.80000,259.12500,303.25000,580.57143,833.55556,887.00000,838.90000
9.81384,412.22222,424.66667,410.10000,258.87500,302.62500,580.85714,831.77778,886.00000,839.60000
9.82577,413.00000,424.44444,409.10000,258.87500,302.12500,580.28571,830.00000,885.44444,840.20000
9.83769,413.55556,424.11111,408.60000,259.12500,302.00000,579.57143,828.00000,884.88889,840.80000
9.84961,414.33333,423.44444,407.90000,259.62500,302.12500,579.14286,825.66667,884.44444,841.50000
9.86154,414.66667,422.66667,407.30000,260.12500,302.75000,578.42857,823.55556,884.11111,842.00000
9.87346,414.88889,421.55556,406.80000,260.75000,303.62500,577.71429,821.44444,883.22222,842.40000
9.88539,415.00000,420.33333,406.50000,261.37500,304.62500,577.00000,819.55556,882.33333,843.00000
9.89731,414.88889,419.44444,406.50000,262.00000,305.75000,576.71429,818.22222,881.33333,843.30000
9.90923,414.77778,418.33333,406.40000,262.62500,306.87500,576.57143,816.55556,880.33333,843.70000
9.92116,414.44444,417.44444,406.40000,263.25000,308.00000,576.14286,815.33333,878.88889,843.70000
9.93308,414.11111,417.11111,406.30000,263.50000,309.00000,576.42857,814.44444,877.88889,843.50000
9.94501,414.00000,417.00000,406.20000,263.75000,310.00000,576.85714,813.77778,876.55556,843.20000
9.95693,413.33333,417.11111,406.20000,263.37500,310.50000,577.42857,813.33333,875.44444,843.00000
9.96885,413.11111,417.77778,405.70000,263.12500,311.00000,577.57143,813.22222,874.22222,842.70000
9.98078,413.00000,418.55556,405.50000,262.50000,311.25000,577.57143,813.11111,873.22222,842.60000
9.99270,413.11111,419.44444,405.00000,261.87500,311.12500,577.57143,813.55556,872.00000,842.90000
10.00463,413.22222,420.44444,404.10000,261.37500,311.00000,577.14286,813.88889,871.11111,843.40000
10.01655,413.55556,421.55556,403.60000,260.87500,310.75000,576.28571,814.77778,870.44444,844.10000
10.02847,414.11111,422.44444,403.30000,260.37500,310.00000,575.28571,816.11111,869.66667,845.40000
10.04040,414.44444,423.11111,402.70000,260.00000,309.25000,574.14286,818.11111,869.33333,846.60000
10.05232,414.55556,423.66667,402.20000,260.00000,308.37500,572.57143,820.00000,869.11111,848.00000
10.06424,415.11111,423.55556,401.70000,260.12500,307.50000,571.28571,822.00000,869.44444,849.50000
10.07617,415.66667,423.55556,401.40000,260.37500,306.75000,569.85714,824.00000,869.55556,850.90000
10.08809,415.88889,423.33333,401.10000,260.87500,305.62500,568.57143,825.77778,870.22222,852.20000
10.10002,415.88889,422.88889,400.80000,261.25000,304.87500,567.28571,827.11111,871.00000,853.30000
10.11194,416.11111,422.66667,400.70000,262.00000,304.25000,566.28571,827.66667,872.11111,854.10000
10.12386,415.88889,422.44444,400.60000,262.50000,303.75000,565.71429,827.77778,872.66667,854.80000
10.13579,415.77778,422.11111,400.60000,263.00000,303.12500,565.00000,827.33333,873.88889,855.10000
10.14771,415.66667,422.00000,400.30000,263.37500,303.00000,564.85714,825.88889,874.88889,855.00000
10.15964,415.44444,421.88889,400.30000,263.62500,303.12500,564.57143,824.22222,875.77778,854.90000
10.17156,415.55556,421.88889,400.30000,263.62500,303.12500,564.85714,821.88889,876.66667,854.20000
10.18348,416.00000,421.88889,400.40000,263.75000,303.50000,565.14286,819.22222,877.55556,853.60000
10.19541,416.33333,421.66667,400.60000,263.50000,303.87500,565.71429,816.44444,878.22222,853.00000
10.20733,416.55556,421.55556,400.60000,263.37500,304.25000,566.14286,813.66667,878.66667,851.80000
10.21926,417.55556,421.11111,400.80000,262.75000,304.75000,567.00000,810.66667,879.00000,850.80000
10.23118,418.33333,421.11111,400.90000,262.50000,305.37500,567.57143,808.00000,878.77778,849.90000
10.24310,419.22222,420.77778,400.80000,261.75000,305.62500,568.28571,805.88889,878.11111,848.50000
10.25503,420.11111,420.33333,400.70000,261.12500,305.87500,569.00000,804.11111,876.66667,847.00000
10.26695,421.00000,420.22222,400.50000,260.12500,305.87500,569.14286,802.88889,874.55556,845.70000
10.27888,421.77778,420.22222,400.30000,259.37500,306.00000,569.42857,802.00000,872.00000,844.20000
10.29080,422.11111,419.88889,400.00000,258.37500,305.87500,569.71429,801.66667,868.33333,842.30000
10.30272,422.77778,419.88889,399.80000,257.50000,305.37500,569.57143,801.77778,864.55556,840.20000
10.31465,423.11111,420.00000,400.00000,256.50000,304.75000,569.42857,802.11111,860.44444,837.90000
10.32657,423.33333,420.11111,400.30000,255.75000,304.37500,569.14286,802.44444,856.11111,835.30000
10.33849,423.22222,420.22222,400.60000,254.87500,303.37500,568.85714,802.88889,852.00000,832.70000
10.35042,423.22222,420.44444,401.20000,254.12500,302.87500,568.71429,803.11111,848.22222,830.10000
10.36234,422.66667,420.77778,401.90000,253.50000,302.12500,568.42857,803.11111,845.00000,827.60000
10.37427,422.55556,421.00000,402.80000,253.12500,301.62500,568.71429,802.77778,843.22222,825.20000
10.38619,422.22222,421.44444,403.60000,252.87500,301.00000,568.85714,801.88889,841.77778,823.10000
10.39811,421.77778,421.77778,404.20000,252.62500,300.37500,569.28571,800.66667,841.88889,821.70000
10.41004,421.33333,421.88889,404.90000,252.37500,300.12500,569.85714,799.11111,842.55556,820.70000
10.42196,420.77778,422.33333,405.20000,252.25000,299.75000,570.14286,797.00000,844.00000,820.10000
10.43389,420.11111,422.44444,405.40000,252.75000,299.25000,570.42857,795.33333,846.11111,820.20000
10.44581,419.33333,422.44444,405.30000,253.25000,299.25000,570.71429,793.44444,848.11111,820.80000
10.45773,418.33333,422.55556,405.40000,253.87500,299.00000,570.57143,791.77778,850.22222,821.70000
10.46966,417.77778,422.44444,405.10000,254.37500,298.75000,570.00000,790.77778,852.11111,823.00000
10.48158,416.88889,422.33333,404.70000,255.25000,299.00000,569.14286,790.44444,853.66667,824.30000
10.49351,416.22222,421.77778,404.90000,255.87500,299.37500,568.28571,790.77778,854.44444,826.10000
10.50543,415.33333,421.33333,404.70000,256.50000,299.75000,567.00000,791.88889,854.88889,827.30000
10.51735,415.11111,420.77778,404.80000,257.25000,300.37500,565.85714,793.33333,854.88889,828.40000
10.52928,414.66667,420.44444,405.00000,257.75000,301.00000,564.42857,795.22222,854.44444,829.20000
10.54120,414.44444,419.88889,405.30000,258.25000,301.50000,563.28571,797.77778,853.77778,829.70000
10.55312,414.44444,419.44444,405.60000,258.75000,302.12500,561.71429,800.44444,853.00000,829.80000
10.56505,414.66667,419.00000,405.90000,258.62500,303.00000,560.28571,802.55556,852.44444,829.40000
10.57697,414.66667,418.55556,406.40000,258.75000,303.12500,559.28571,804.88889,851.88889,828.80000
10.58890,415.11111,418.22222,406.70000,258.62500,303.25000,557.85714,806.66667,851.66667,827.80000
10.60082,415.55556,418.00000,406.80000,258.62500,303.25000,556.42857,808.00000,852.00000,826.60000
10.61274,416.00000,418.00000,407.20000,258.50000,302.75000,555.28571,808.77778,852.55556,825.50000
10.62467,416.22222,418.11111,407.10000,258.25000,302.25000,554.00000,809.33333,853.55556,824.30000
10.63659,416.22222,418.22222,406.80000,257.87500,301.50000,553.00000,809.11111,855.11111,823.30000
10.64852,416.66667,418.55556,406.60000,257.62500,300.62500,552.14286,808.44444,856.22222,822.30000
10.66044,416.33333,418.77778,406.00000,257.37500,299.87500,551.28571,807.33333,858.11111,821.60000
10.67236,416.00000,419.22222,405.60000,256.87500,299.12500,550.85714,805.77778,859.55556,820.90000
10.68429,415.33333,419.33333,405.10000,256.62500,298.37500,550.57143,804.11111,861.00000,820.90000
10.69621,414.55556,419.33333,404.60000,256.25000,297.87500,550.71429,802.44444,862.22222,820.90000
10.70814,413.88889,419.44444,404.10000,255.87500,297.50000,550.85714,800.77778,863.55556,821.40000
10.72006,413.11111,419.11111,404.00000,255.62500,297.00000,551.00000,799.00000,864.44444,822.20000
10.73198,412.55556,418.44444,404.00000,255.37500,296.62500,551.28571,797.66667,865.44444,823.00000
10.74391,412.11111,417.66667,404.10000,255.12500,296.37500,551.57143,796.55556,866.66667,824.20000
10.75583,412.00000,416.55556,404.40000,255.00000,296.25000,551.71429,795.88889,867.77778,825.50000
10.76775,411.88889,415.22222,404.70000,254.75000,295.87500,551.28571,795.55556,868.88889,826.80000
10.77968,412.22222,414.00000,404.90000,254.75000,295.62500,550.85714,795.33333,869.88889,828.10000
10.79160,412.77778,412.44444,405.20000,254.62500,295.62500,550.57143,795.33333,871.22222,829.10000
10.80353,413.33333,411.11111,405.40000,254.87500,295.37500,550.00000,795.55556,872.44444,830.10000
10.81545,413.66667,409.88889,405.30000,254.87500,295.50000,549.71429,795.55556,873.44444,830.90000
10.82737,414.33333,408.77778,405.30000,255.00000,295.50000,549.14286,795.22222,874.44444,831.40000
10.83930,414.44444,407.88889,404.90000,255.12500,295.25000,549.28571,795.11111,875.33333,831.80000
10.85122,414.77778,407.33333,404.40000,255.37500,295.25000,549.57143,794.44444,876.11111,831.80000
10.86315,414.77778,407.22222,403.80000,255.50000,295.50000,550.00000,793.88889,876.55556,831.70000
10.87507,414.77778,407.66667,403.20000,255.50000,295.50000,550.57143,793.11111,877.00000,831.70000
10.88699,414.44444,408.33333,402.70000,255.50000,295.75000,551.71429,792.55556,877.22222,831.40000
10.89892,414.44444,409.11111,402.40000,255.37500,295.75000,552.71429,792.11111,877.22222,831.00000
10.91084,413.88889,410.33333,402.20000,255.12500,296.00000,554.00000,791.66667,877.00000,830.60000
10.92277,413.77778,411.55556,402.30000,254.87500,296.62500,554.57143,791.44444,876.55556,830.30000
10.93469,413.44444,412.77778,402.50000,254.25000,297.12500,555.28571,791.66667,876.00000,830.20000
10.94661,413.44444,414.00000,403.00000,253.75000,297.50000,555.71429,791.88889,875.11111,830.20000
10.95854,413.33333,414.88889,403.60000,253.12500,298.00000,556.57143,792.22222,874.22222,830.30000
10.97046,413.22222,415.66667,404.30000,252.50000,298.50000,557.14286,792.55556,873.22222,830.70000
10.98239,413.33333,416.00000,405.10000,251.75000,299.00000,557.57143,792.88889,872.00000,830.80000
10.99431,413.22222,416.44444,405.80000,251.37500,299.50000,558.42857,793.11111,871.11111,830.80000
11.00623,413.11111,416.77778,406.40000,250.75000,299.75000,559.42857,793.22222,870.11111,830.60000
11.01816,413.11111,417.11111,406.70000,250.62500,300.00000,560.28571,793.00000,869.33333,830.20000
11.03008,412.88889,417.22222,406.90000,250.37500,299.87500,561.28571,793.22222,868.88889,829.30000
11.04200,413.00000,417.77778,407.10000,250.37500,299.75000,562.00000,793.33333,868.44444,828.10000
11.05393,412.88889,418.22222,406.80000,250.62500,299.62500,562.71429,793.22222,868.22222,826.30000
11.06585,413.11111,419.00000,406.60000,251.00000,298.87500,563.28571,793.22222,868.33333,824.50000
11.07778,413.22222,419.88889,406.20000,251.25000,298.50000,563.42857,793.33333,868.22222,822.30000
11.08970,413.66667,421.11111,405.90000,251.75000,297.87500,563.14286,793.55556,868.33333,820.30000
11.10162,414.33333,422.22222,405.30000,252.25000,297.50000,563.00000,793.66667,868.00000,818.20000
11.11355,414.88889,423.44444,404.50000,252.50000,296.87500,562.14286,793.55556,867.55556,816.70000
11.12547,415.44444,424.55556,403.90000,252.87500,296.25000,562.00000,793.33333,866.55556,815.40000
11.13740,416.33333,425.55556,403.10000,253.25000,295.75000,562.00000,792.66667,865.55556,814.50000
11.14932,416.88889,426.44444,402.20000,253.37500,295.25000,562.28571,792.22222,864.33333,814.00000
11.16124,417.33333,427.00000,401.60000,253.62500,294.75000,562.85714,791.22222,863.11111,813.80000
11.17317,417.55556,427.55556,400.80000,253.50000,294.37500,564.28571,790.11111,861.77778,814.10000
11.18509,417.88889,427.66667,400.10000,253.62500,293.87500,565.71429,788.77778,860.22222,814.60000
11.19702,417.88889,427.55556,399.80000,253.62500,293.62500,567.42857,786.88889,859.00000,815.30000
11.20894,417.77778,427.33333,399.70000,253.87500,293.12500,569.57143,785.33333,857.77778,816.10000
11.22086,417.44444,426.77778,399.70000,253.87500,293.12500,571.00000,783.77778,857.00000,816.90000
11.23279,416.88889,425.77778,400.20000,253.87500,293.12500,572.14286,782.11111,856.22222,818.10000
11.24471,416.44444,424.88889,400.70000,254.00000,293.25000,572.42857,780.44444,855.55556,819.00000
11.25663,416.00000,424.00000,401.60000,254.37500,293.50000,572.85714,779.00000,855.22222,819.80000
11.26856,415.33333,423.00000,402.10000,254.50000,294.12500,572.57143,777.66667,855.00000,820.30000
11.28048,415.00000,422.11111,403.20000,254.75000,294.75000,571.85714,776.33333,855.00000,820.70000
11.29241,414.66667,421.00000,403.60000,254.75000,295.37500,571.14286,775.33333,854.77778,820.90000
11.30433,414.55556,420.22222,404.20000,254.50000,296.37500,570.42857,774.22222,855.22222,821.00000
11.31625,414.88889,419.22222,404.60000,254.50000,296.75000,570.14286,773.55556,855.55556,821.20000
11.32818,415.33333,418.33333,404.60000,254.25000,297.25000,569.71429,773.00000,855.88889,821.10000
11.34010,415.55556,417.55556,404.60000,254.37500,297.87500,569.85714,772.55556,856.11111,820.80000
11.35203,416.22222,417.00000,404.20000,253.87500,298.50000,569.85714,772.00000,856.44444,820.40000
11.36395,416.77778,416.44444,403.90000,253.62500,298.75000,570.14286,771.77778,856.44444,819.90000
11.37587,417.00000,416.00000,403.20000,253.25000,299.12500,570.42857,771.44444,856.44444,818.80000
11.38780,417.66667,415.44444,402.40000,253.50000,299.37500,570.57143,770.77778,856.11111,817.90000
11.39972,417.88889,415.00000,401.70000,253.37500,299.37500,570.42857,770.11111,855.44444,816.80000
11.41165,418.22222,414.55556,401.00000,253.37500,299.37500,570.42857,769.55556,854.55556,815.50000
11.42357,418.22222,414.22222,400.40000,253.50000,299.12500,570.00000,769.11111,853.66667,814.20000
11.43549,418.33333,414.00000,399.80000,253.50000,299.12500,569.42857,768.55556,852.55556,812.60000
11.44742,418.44444,414.00000,399.10000,253.62500,298.50000,569.00000,768.55556,851.00000,811.40000
11.45934,418.11111,414.00000,398.80000,253.62500,298.25000,568.00000,768.77778,849.22222,810.10000
11.47127,417.55556,414.00000,398.40000,253.37500,297.50000,567.42857,769.33333,846.88889,808.90000
11.48319,417.11111,414.33333,398.20000,253.12500,296.87500,566.71429,770.33333,844.44444,807.70000
11.49511,416.33333,414.33333,397.90000,252.87500,296.12500,566.57143,772.00000,841.55556,806.80000
11.50704,415.55556,414.55556,397.90000,252.37500,295.25000,566.42857,773.77778,838.88889,806.20000
11.51896,414.66667,414.88889,398.20000,251.75000,294.62500,566.42857,775.77778,836.22222,805.30000
11.53088,414.00000,415.00000,398.20000,251.12500,294.00000,566.57143,777.88889,833.55556,805.00000
11.54281,413.22222,415.33333,398.80000,250.87500,293.50000,566.85714,780.00000,831.11111,804.80000
11.55473,412.55556,415.55556,399.00000,250.37500,293.12500,567.28571,781.88889,829.44444,804.60000
11.56666,412.11111,415.66667,399.30000,249.87500,293.00000,568.00000,783.44444,828.11111,804.60000
11.57858,411.66667,415.88889,399.50000,249.62500,292.87500,568.42857,784.66667,827.00000,804.80000
11.59050,411.44444,416.00000,400.20000,249.25000,293.12500,568.85714,785.66667,826.55556,804.70000
11.60243,411.22222,416.33333,400.10000,249.12500,293.25000,569.57143,786.11111,826.22222,804.40000
11.61435,411.11111,416.88889,400.50000,248.87500,293.37500,570.00000,786.33333,826.11111,804.20000
11.62628,410.77778,417.11111,400.70000,248.37500,293.75000,570.57143,786.33333,826.22222,803.50000
11.63820,410.44444,417.66667,401.10000,248.25000,294.00000,571.00000,786.44444,826.22222,802.70000
11.65012,410.11111,418.22222,401.20000,247.75000,294.37500,571.42857,785.66667,826.33333,801.90000
11.66205,409.66667,418.66667,401.60000,247.37500,294.75000,571.57143,784.88889,826.22222,801.40000
11.67397,409.22222,418.88889,401.80000,247.00000,295.00000,572.14286,783.66667,826.33333,801.40000
11.68590,408.55556,419.33333,402.00000,246.62500,295.37500,572.28571,782.00000,826.22222,801.70000
11.69782,408.11111,419.66667,402.20000,246.25000,295.62500,572.42857,779.77778,826.44444,802.60000
11.70974,407.55556,419.66667,402.50000,246.00000,295.62500,572.71429,777.55556,826.55556,803.80000
11.72167,407.22222,419.88889,402.60000,246.00000,295.50000,573.28571,775.00000,826.88889,805.40000
11.73359,407.22222,420.00000,402.80000,246.12500,295.37500,573.14286,772.44444,827.33333,807.10000
11.74551,407.11111,420.33333,403.20000,246.12500,295.00000,572.85714,769.66667,827.77778,808.40000
11.75744,407.22222,420.00000,403.00000,246.75000,294.37500,572.57143,767.66667,828.22222,809.80000
11.76936,407.66667,419.88889,403.20000,247.37500,294.00000,571.85714,765.66667,828.55556,810.30000
11.78129,408.00000,419.55556,403.50000,247.62500,293.37500,570.85714,763.88889,828.44444,810.70000
11.79321,408.66667,418.88889,403.60000,248.75000,292.87500,569.71429,762.77778,828.55556,810.60000
11.80513,409.22222,418.00000,403.40000,249.12500,292.50000,568.57143,762.22222,828.22222,810.00000
11.81706,409.55556,417.22222,403.70000,249.75000,291.75000,567.42857,761.88889,827.77778,809.40000
11.82898,409.66667,416.33333,403.50000,250.37500,291.25000,566.57143,761.88889,827.33333,808.50000
11.84091,409.55556,415.55556,403.30000,250.50000,290.75000,566.00000,762.11111,826.88889,807.80000
11.85283,409.33333,414.55556,403.10000,250.87500,290.50000,565.85714,762.77778,826.55556,806.90000
11.86475,409.33333,413.66667,403.00000,251.00000,289.87500,566.14286,763.22222,826.66667,806.30000
11.87668,409.00000,412.88889,402.90000,250.87500,289.37500,566.71429,764.11111,827.11111,805.40000
11.88860,409.00000,412.77778,402.90000,250.87500,288.75000,567.57143,765.11111,828.00000,804.90000
11.90053,409.33333,412.33333,403.00000,250.62500,288.00000,568.28571,766.33333,829.33333,804.00000
11.91245,409.55556,412.22222,403.10000,250.37500,287.12500,569.71429,767.88889,830.66667,802.90000
11.92437,410.22222,412.44444,403.30000,250.12500,286.50000,570.00000,769.88889,832.66667,802.00000
11.93630,410.88889,413.00000,403.80000,250.12500,285.75000,570.00000,771.66667,834.33333,801.20000
11.94822,411.77778,413.33333,404.60000,250.12500,285.25000,569.85714,773.55556,835.77778,800.10000
11.96015,412.88889,414.11111,405.40000,250.12500,285.00000,569.42857,775.22222,837.00000,799.30000
11.97207,413.33333,414.88889,406.40000,250.00000,284.62500,568.14286,776.88889,837.77778,798.70000
11.98399,414.33333,415.77778,407.10000,250.25000,284.75000,566.57143,777.77778,837.66667,798.10000
11.99592,414.77778,416.55556,407.80000,250.12500,284.75000,565.28571,778.55556,837.00000,797.90000
12.00784,415.33333,417.55556,408.60000,250.25000,284.87500,563.57143,778.44444,836.22222,797.70000
12.01976,415.33333,418.22222,409.00000,249.87500,285.37500,561.57143,777.77778,834.55556,797.80000
12.03169,415.33333,419.00000,409.10000,249.25000,285.37500,560.14286,776.00000,832.77778,797.90000
12.04361,415.11111,419.55556,408.90000,248.87500,285.75000,558.57143,773.88889,831.00000,798.30000
12.05554,414.77778,419.77778,408.50000,248.12500,286.12500,557.57143,771.22222,829.11111,798.40000
