# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
8.57376,639.22222,847.00000,773.00000,552.62500,655.12500,687.85714,1084.88889,1179.22222,1109.60000
8.58568,638.22222,843.55556,773.10000,553.87500,653.62500,686.57143,1088.11111,1176.44444,1108.40000
8.59761,637.33333,839.88889,772.90000,555.25000,651.00000,685.71429,1091.44444,1172.77778,1106.60000
8.60953,636.44444,836.22222,772.60000,556.25000,647.87500,685.71429,1094.44444,1168.88889,1104.10000
8.62145,635.88889,832.22222,771.80000,557.00000,644.75000,686.42857,1096.66667,1164.88889,1101.20000
8.63338,635.11111,828.33333,770.70000,557.75000,641.12500,687.28571,1098.11111,1160.66667,1098.00000
8.64530,634.44444,824.44444,769.10000,557.62500,637.75000,688.57143,1098.88889,1156.77778,1094.40000
8.65722,633.88889,820.44444,767.10000,557.00000,634.25000,690.28571,1098.55556,1153.11111,1091.30000
8.66915,633.11111,816.55556,764.50000,556.12500,631.00000,691.42857,1097.44444,1149.88889,1088.50000
8.68107,632.77778,813.11111,761.40000,554.37500,627.75000,692.71429,1095.44444,1147.00000,1085.70000
8.69300,632.55556,809.77778,757.60000,552.00000,624.87500,693.57143,1093.33333,1144.11111,1083.60000
8.70492,632.33333,806.66667,753.80000,548.75000,622.25000,694.28571,1090.88889,1141.88889,1082.40000
8.71684,632.55556,804.33333,749.30000,545.00000,619.87500,694.42857,1088.66667,1140.00000,1081.60000
8.72877,632.66667,802.22222,745.30000,541.75000,617.62500,694.00000,1086.11111,1138.22222,1081.70000
8.74069,632.88889,801.44444,741.20000,538.00000,615.87500,693.57143,1084.44444,1137.11111,1082.60000
8.75262,633.33333,801.11111,737.50000,534.75000,614.50000,692.42857,1082.11111,1136.55556,1084.10000
8.76454,633.44444,801.88889,734.60000,532.12500,613.87500,691.14286,1080.55556,1136.88889,1085.70000
8.77646,633.66667,804.44444,732.30000,530.37500,614.12500,689.57143,1078.88889,1138.33333,1088.00000
8.78839,633.66667,807.77778,730.90000,529.37500,614.62500,688.00000,1076.66667,1140.77778,1090.20000
8.80031,633.55556,812.55556,730.20000,528.87500,616.00000,687.00000,1074.44444,1144.66667,1091.90000
8.81224,633.33333,818.44444,729.90000,529.50000,617.75000,686.14286,1071.77778,1149.22222,1093.60000
8.82416,632.88889,825.00000,730.30000,530.75000,619.87500,686.00000,1068.88889,1155.11111,1094.70000
8.83608,631.88889,832.55556,730.90000,532.37500,621.62500,686.71429,1065.88889,1161.77778,1095.50000
8.84801,631.00000,840.55556,732.10000,534.50000,623.75000,688.28571,1062.55556,1168.11111,1095.80000
8.85993,629.66667,848.44444,733.00000,536.75000,625.12500,690.42857,1059.55556,1174.66667,1095.60000
8.87185,627.88889,856.11111,733.80000,539.00000,626.62500,692.85714,1056.66667,1180.66667,1095.00000
8.88378,625.66667,863.44444,734.30000,540.87500,627.75000,696.00000,1054.11111,1186.00000,1094.30000
8.89570,623.00000,870.11111,734.40000,542.87500,628.75000,699.00000,1051.66667,1190.22222,1093.00000
8.90763,619.77778,875.88889,734.30000,544.25000,629.75000,702.00000,1049.66667,1193.33333,1091.80000
8.91955,616.44444,880.44444,733.20000,545.62500,631.00000,704.42857,1047.88889,1195.33333,1090.00000
8.93147,612.66667,884.22222,732.00000,546.12500,632.37500,706.28571,1046.44444,1196.33333,1088.50000
8.94340,609.11111,886.88889,729.90000,546.12500,634.00000,707.85714,1045.77778,1196.77778,1086.70000
8.95532,605.55556,888.55556,727.50000,545.87500,636.00000,708.71429,1045.22222,1196.66667,1085.00000
8.96725,602.33333,889.22222,724.90000,544.87500,637.87500,709.42857,1045.55556,1195.66667,1083.80000
8.97917,599.88889,889.33333,722.60000,543.37500,639.62500,709.28571,1046.33333,1194.22222,1083.10000
8.99109,597.88889,888.55556,720.60000,542.00000,641.62500,709.57143,1047.55556,1192.33333,1082.90000
9.00302,596.77778,887.00000,718.90000,540.50000,643.25000,709.71429,1049.22222,1189.88889,1083.80000
9.01494,596.00000,885.44444,717.40000,539.12500,644.75000,709.85714,1050.44444,1187.22222,1085.60000
9.02687,596.11111,883.66667,717.00000,538.25000,646.12500,710.28571,1051.77778,1184.55556,1088.30000
9.03879,596.77778,881.66667,717.50000,538.25000,647.62500,711.00000,1052.33333,1181.77778,1091.80000
9.05071,597.77778,879.66667,718.80000,538.75000,649.12500,712.00000,1052.22222,1179.22222,1096.00000
9.06264,599.22222,877.88889,720.70000,539.87500,650.50000,713.42857,1051.88889,1177.22222,1100.20000
9.07456,600.77778,876.44444,723.60000,541.75000,651.50000,714.71429,1050.33333,1176.11111,1104.20000
9.08648,602.77778,874.77778,726.60000,544.12500,652.50000,716.14286,1048.33333,1175.66667,1107.50000
9.09841,604.22222,873.77778,730.00000,546.62500,653.12500,717.28571,1045.66667,1176.44444,1109.50000
9.11033,605.44444,873.22222,733.10000,549.00000,653.37500,718.42857,1043.11111,1178.11111,1110.30000
9.12226,606.77778,872.66667,736.00000,551.50000,653.25000,719.14286,1040.33333,1180.77778,1109.80000
9.13418,606.88889,872.44444,738.10000,553.25000,652.25000,719.85714,1037.66667,1183.88889,1107.80000
9.14610,607.00000,872.77778,739.60000,555.00000,651.37500,719.85714,1035.88889,1187.33333,1104.70000
9.15803,606.11111,873.22222,740.60000,556.25000,649.87500,720.14286,1034.33333,1191.11111,1100.90000
9.16995,605.11111,873.88889,740.80000,557.25000,648.62500,719.71429,1033.22222,1194.66667,1096.30000
9.18188,603.88889,874.88889,740.40000,557.75000,647.12500,719.42857,1033.11111,1197.55556,1092.00000
9.19380,602.55556,876.44444,740.20000,557.62500,645.62500,718.85714,1033.11111,1199.55556,1087.60000
9.20572,601.44444,878.22222,739.40000,557.25000,644.12500,718.14286,1033.88889,1200.55556,1084.40000
9.21765,600.44444,880.22222,738.90000,556.12500,643.25000,717.14286,1034.22222,1200.22222,1081.30000
9.22957,600.22222,882.66667,738.90000,554.50000,642.12500,716.00000,1035.11111,1198.33333,1079.10000
9.24150,600.33333,885.77778,738.90000,552.62500,641.50000,714.57143,1035.44444,1195.22222,1077.60000
9.25342,601.11111,888.44444,739.30000,549.87500,640.87500,713.14286,1035.88889,1190.66667,1076.90000
9.26534,602.11111,891.55556,740.20000,546.62500,640.62500,711.57143,1036.00000,1185.11111,1077.00000
9.27727,603.33333,894.66667,741.30000,543.25000,640.62500,709.85714,1035.88889,1179.00000,1077.50000
9.28919,604.33333,897.55556,742.60000,539.62500,640.50000,708.57143,1035.55556,1172.77778,1078.60000
9.30112,605.22222,900.55556,743.90000,536.00000,640.87500,707.28571,1035.11111,1167.11111,1080.10000
9.31304,605.33333,903.44444,744.80000,532.25000,640.50000,707.00000,1035.11111,1161.88889,1082.00000
9.32496,605.55556,906.44444,745.50000,528.50000,640.00000,707.42857,1034.77778,1158.00000,1083.80000
9.33689,605.33333,909.00000,745.60000,525.00000,639.12500,708.85714,1034.88889,1155.11111,1085.50000
9.34881,604.55556,911.55556,744.90000,521.87500,637.75000,710.85714,1034.77778,1153.22222,1087.40000
9.36073,603.77778,914.00000,743.70000,519.25000,635.75000,714.00000,1034.77778,1152.44444,1089.00000
9.37266,602.66667,916.00000,741.50000,517.37500,633.00000,717.85714,1034.55556,1152.33333,1090.40000
9.38458,601.55556,917.66667,738.60000,516.50000,629.62500,722.42857,1033.66667,1152.88889,1091.80000
9.39651,600.11111,919.00000,735.10000,516.62500,625.50000,726.42857,1032.55556,1153.66667,1093.20000
9.40843,598.44444,919.77778,731.00000,517.87500,621.37500,730.57143,1031.00000,1154.44444,1094.20000
9.42035,596.66667,920.33333,726.60000,520.50000,616.75000,733.71429,1028.88889,1155.33333,1095.20000
9.43228,594.66667,920.22222,722.00000,523.75000,612.12500,735.85714,1026.44444,1156.00000,1095.90000
9.44420,592.44444,919.77778,717.80000,528.00000,607.37500,737.14286,1023.33333,1156.33333,1096.00000
9.45613,589.88889,918.77778,713.80000,532.37500,603.25000,737.14286,1020.11111,1157.00000,1095.80000
9.46805,587.44444,917.66667,710.00000,537.12500,599.25000,736.42857,1016.66667,1157.44444,1095.10000
9.47997,585.00000,915.77778,706.80000,541.50000,595.75000,734.85714,1013.00000,1157.77778,1093.80000
9.49190,582.44444,913.88889,704.20000,545.12500,593.00000,732.85714,1009.00000,1158.44444,1091.80000
9.50382,580.22222,911.66667,702.20000,547.75000,591.00000,730.42857,1005.22222,1159.11111,1089.60000
9.51575,578.77778,909.11111,700.50000,549.50000,589.00000,727.71429,1001.77778,1160.00000,1087.00000
9.52767,577.44444,906.66667,699.40000,550.25000,587.62500,725.00000,998.44444,1161.11111,1084.20000
9.53959,576.66667,904.33333,699.00000,549.87500,586.62500,721.85714,995.77778,1162.55556,1081.70000
9.55152,576.00000,901.66667,698.90000,548.75000,585.75000,719.00000,993.11111,1164.00000,1079.70000
9.56344,575.44444,899.22222,699.20000,547.25000,585.00000,716.00000,991.44444,1165.88889,1077.60000
9.57536,575.11111,896.66667,700.10000,545.25000,584.00000,713.28571,990.55556,1167.66667,1076.40000
9.58729,575.00000,894.33333,701.50000,543.37500,583.00000,710.42857,990.44444,1169.77778,1075.30000
9.59921,574.88889,892.22222,703.20000,542.00000,582.25000,708.28571,991.11111,1171.44444,1074.80000
9.61114,575.33333,889.88889,705.30000,541.25000,581.25000,706.14286,992.11111,1173.22222,1074.80000
9.62306,576.00000,887.22222,707.40000,540.87500,580.87500,704.42857,993.77778,1174.33333,1074.80000
9.63498,576.88889,884.77778,709.60000,541.50000,580.62500,702.85714,995.77778,1174.77778,1074.90000
9.64691,578.22222,882.33333,711.50000,542.62500,581.25000,702.00000,998.11111,1174.33333,1074.90000
9.65883,579.88889,879.44444,713.60000,544.25000,582.00000,701.28571,1000.88889,1172.66667,1074.40000
9.67076,582.00000,876.88889,715.00000,545.87500,583.37500,700.85714,1004.00000,1169.88889,1073.80000
9.68268,584.00000,874.22222,716.00000,547.87500,585.12500,701.42857,1007.22222,1165.66667,1072.30000
9.69460,585.88889,871.44444,716.20000,549.50000,587.00000,702.71429,1010.55556,1160.00000,1070.70000
9.70653,587.55556,868.77778,716.00000,550.75000,589.25000,704.71429,1014.11111,1153.33333,1068.80000
9.71845,588.22222,866.44444,715.00000,551.62500,591.00000,707.42857,1017.33333,1146.00000,1067.00000
9.73038,588.77778,864.33333,713.30000,552.12500,592.75000,711.57143,1020.66667,1138.33333,1064.90000
9.74230,588.55556,863.00000,711.10000,551.62500,594.25000,716.14286,1023.88889,1130.77778,1063.20000
9.75422,587.88889,862.33333,708.50000,550.50000,595.37500,721.00000,1026.55556,1124.11111,1061.60000
9.76615,586.88889,862.55556,706.00000,549.50000,595.87500,726.14286,1028.33333,1118.44444,1060.40000
9.77807,585.44444,863.77778,703.60000,548.00000,596.00000,730.71429,1029.66667,1114.11111,1059.40000
9.79000,584.22222,866.55556,701.60000,546.50000,596.00000,734.42857,1029.55556,1111.88889,1058.70000
9.80192,582.44444,869.77778,700.10000,544.87500,595.50000,736.71429,1028.44444,1111.22222,1058.20000
9.81384,581.44444,874.22222,699.10000,544.00000,595.25000,738.28571,1026.66667,1112.33333,1057.30000
9.82577,580.77778,879.66667,698.90000,543.12500,594.25000,737.85714,1023.11111,1114.77778,1056.80000
9.83769,580.22222,885.44444,699.30000,542.50000,593.37500,736.42857,1018.88889,1118.22222,1056.00000
9.84961,580.44444,891.44444,700.10000,541.75000,591.87500,734.00000,1013.88889,1123.00000,1055.10000
9.86154,580.66667,897.88889,700.90000,541.00000,590.62500,730.28571,1008.00000,1128.11111,1054.20000
9.87346,581.55556,903.55556,702.30000,540.12500,588.75000,726.14286,1001.77778,1133.66667,1053.70000
9.88539,582.44444,908.77778,703.30000,539.37500,586.62500,722.00000,995.77778,1139.33333,1053.40000
9.89731,583.44444,913.33333,704.50000,537.87500,584.25000,717.85714,989.77778,1145.00000,1053.20000
9.90923,584.55556,917.22222,705.60000,536.12500,581.62500,714.00000,984.77778,1150.00000,1053.60000
9.92116,585.22222,920.44444,706.50000,534.37500,578.62500,711.00000,980.22222,1154.77778,1054.30000
9.93308,585.77778,923.11111,707.30000,532.37500,575.25000,708.71429,977.00000,1158.88889,1055.50000
9.94501,586.00000,925.55556,708.20000,530.50000,572.75000,707.14286,974.55556,1162.77778,1056.90000
9.95693,586.00000,928.55556,709.00000,528.75000,570.00000,705.85714,973.44444,1165.88889,1058.50000
9.96885,586.00000,931.44444,709.70000,527.75000,567.87500,705.42857,973.00000,1168.11111,1060.00000
9.98078,585.77778,934.77778,710.10000,527.12500,566.50000,705.14286,973.77778,1170.22222,1061.00000
9.99270,585.66667,938.44444,710.50000,527.25000,566.00000,704.71429,975.00000,1171.55556,1062.00000
10.00463,585.77778,942.44444,710.60000,527.75000,565.87500,704.85714,977.11111,1172.55556,1062.10000
10.01655,586.33333,946.22222,710.50000,528.87500,566.37500,704.71429,980.00000,1172.88889,1061.60000
10.02847,587.22222,949.66667,710.10000,529.75000,567.50000,704.42857,983.22222,1172.22222,1060.40000
10.04040,588.22222,952.55556,709.80000,531.25000,568.75000,704.14286,987.22222,1171.33333,1059.00000
10.05232,589.44444,954.77778,709.00000,532.25000,569.62500,703.28571,990.88889,1168.88889,1057.00000
10.06424,590.88889,956.00000,708.50000,533.50000,570.00000,702.85714,994.44444,1166.22222,1054.40000
10.07617,592.11111,956.44444,707.90000,534.12500,570.37500,701.85714,997.77778,1162.66667,1051.90000
10.08809,593.33333,956.33333,707.20000,534.12500,570.12500,700.57143,1000.22222,1158.33333,1049.20000
10.10002,594.33333,955.66667,706.80000,533.62500,569.12500,699.42857,1001.66667,1153.22222,1046.50000
10.11194,594.66667,955.44444,706.30000,532.75000,568.00000,698.14286,1001.66667,1148.00000,1044.10000
10.12386,594.77778,955.44444,706.00000,531.25000,566.87500,697.14286,1000.22222,1142.55556,1041.80000
10.13579,594.44444,955.55556,705.10000,529.62500,565.87500,696.28571,996.88889,1137.22222,1039.90000
10.14771,594.00000,956.33333,704.20000,527.37500,564.87500,695.71429,992.00000,1132.22222,1037.90000
10.15964,593.11111,957.66667,702.40000,525.00000,564.75000,695.57143,986.33333,1127.88889,1036.40000
10.17156,592.00000,959.33333,700.60000,522.62500,564.87500,695.71429,979.88889,1124.55556,1034.70000
10.18348,591.11111,961.66667,698.50000,520.25000,565.62500,696.00000,973.33333,1122.00000,1033.10000
10.19541,590.22222,964.11111,696.10000,518.12500,566.87500,696.57143,967.33333,1120.33333,1032.00000
10.20733,589.33333,966.88889,693.70000,516.62500,568.37500,697.57143,962.44444,1119.33333,1030.40000
10.21926,589.00000,969.66667,691.90000,515.37500,570.25000,698.28571,959.55556,1119.00000,1028.90000
10.23118,588.66667,972.33333,690.10000,514.62500,571.75000,699.14286,958.22222,1119.44444,1027.60000
10.24310,588.88889,974.88889,689.20000,514.00000,573.00000,699.71429,958.66667,1120.11111,1025.90000
10.25503,589.00000,976.66667,688.90000,513.50000,573.75000,700.28571,960.55556,1120.33333,1024.60000
10.26695,589.33333,978.00000,689.00000,512.87500,574.12500,700.28571,963.66667,1120.66667,1022.90000
10.27888,589.44444,978.33333,689.50000,512.00000,574.00000,700.28571,967.22222,1120.66667,1020.90000
10.29080,589.22222,977.44444,689.90000,510.75000,572.75000,699.85714,970.66667,1120.33333,1019.20000
10.30272,588.88889,975.66667,690.30000,509.37500,571.12500,699.57143,973.33333,1119.55556,1017.20000
10.31465,588.11111,972.88889,690.20000,507.37500,569.12500,699.28571,975.33333,1118.55556,1015.40000
10.32657,587.33333,969.55556,689.30000,505.37500,566.62500,699.00000,976.22222,1117.66667,1013.40000
10.33849,586.33333,965.44444,688.10000,503.00000,563.75000,698.85714,976.11111,1116.55556,1011.70000
10.35042,585.22222,961.33333,685.90000,501.25000,561.12500,699.00000,975.00000,1115.44444,1009.80000
10.36234,584.22222,957.22222,683.20000,499.87500,558.50000,700.28571,973.44444,1114.33333,1008.30000
10.37427,583.22222,953.55556,680.20000,499.37500,556.62500,701.85714,971.44444,1113.44444,1007.60000
10.38619,582.88889,950.44444,676.80000,499.62500,555.00000,704.00000,970.00000,1112.66667,1006.80000
10.39811,582.44444,948.22222,673.40000,500.87500,553.87500,706.71429,968.00000,1111.88889,1006.90000
10.41004,582.44444,946.88889,670.20000,503.00000,553.50000,709.71429,966.88889,1111.44444,1007.80000
10.42196,582.44444,946.00000,667.30000,505.50000,553.75000,712.71429,965.88889,1110.77778,1009.10000
10.43389,582.77778,945.66667,665.00000,509.00000,554.62500,715.85714,965.11111,1110.66667,1011.10000
10.44581,582.88889,946.33333,663.10000,512.50000,555.50000,718.42857,964.77778,1110.22222,1013.60000
10.45773,582.77778,947.00000,662.00000,516.25000,556.87500,720.42857,964.22222,1110.22222,1016.70000
10.46966,582.44444,947.44444,661.80000,519.75000,558.00000,722.28571,964.55556,1110.33333,1019.80000
10.48158,581.77778,948.44444,662.20000,523.12500,559.37500,723.57143,965.22222,1110.88889,1023.10000
10.49351,580.77778,949.00000,663.00000,525.75000,560.75000,724.42857,965.77778,1111.66667,1025.90000
10.50543,579.11111,949.11111,664.40000,527.50000,561.87500,725.42857,966.88889,1112.55556,1028.20000
10.51735,577.22222,949.22222,666.00000,528.50000,563.00000,726.00000,967.88889,1113.66667,1030.10000
10.52928,574.88889,948.88889,667.50000,528.12500,564.12500,726.57143,969.33333,1114.77778,1031.10000
10.54120,572.44444,948.55556,668.80000,527.25000,564.87500,727.00000,970.66667,1116.11111,1031.20000
10.55312,570.00000,948.22222,669.70000,525.25000,565.87500,727.28571,972.22222,1117.11111,1030.50000
10.56505,567.77778,947.66667,669.90000,523.12500,566.75000,727.85714,973.44444,1117.88889,1029.20000
10.57697,565.88889,946.88889,669.70000,520.12500,567.50000,728.14286,974.22222,1118.22222,1027.50000
10.58890,564.33333,946.22222,668.50000,517.00000,567.37500,728.28571,974.22222,1118.00000,1025.70000
10.60082,563.22222,944.88889,667.10000,514.00000,567.37500,728.57143,973.66667,1117.22222,1024.00000
10.61274,562.88889,943.55556,665.20000,511.37500,567.00000,728.71429,973.00000,1115.44444,1022.80000
10.62467,563.00000,941.33333,663.30000,508.50000,566.25000,728.71429,971.33333,1113.33333,1022.40000
10.63659,563.11111,938.44444,661.30000,505.87500,565.50000,728.42857,969.00000,1110.66667,1023.30000
10.64852,564.00000,935.00000,659.40000,503.75000,564.62500,728.28571,966.66667,1107.55556,1025.00000
10.66044,564.88889,930.88889,658.00000,501.25000,563.62500,728.28571,963.44444,1104.55556,1028.00000
10.67236,566.00000,926.33333,656.90000,499.00000,563.00000,728.57143,960.22222,1101.55556,1031.90000
10.68429,567.22222,921.55556,656.30000,496.37500,562.12500,729.28571,957.11111,1098.77778,1036.70000
10.69621,568.44444,916.77778,655.90000,494.00000,561.50000,730.28571,953.77778,1096.66667,1041.90000
10.70814,569.55556,912.22222,655.80000,491.37500,560.50000,732.14286,950.44444,1094.88889,1046.90000
10.72006,570.66667,908.22222,655.80000,488.87500,559.25000,734.14286,947.77778,1093.55556,1051.80000
10.73198,571.66667,904.66667,656.30000,486.87500,557.62500,736.14286,945.44444,1091.88889,1056.20000
10.74391,572.66667,901.66667,656.80000,485.12500,555.50000,737.71429,943.66667,1090.22222,1059.90000
10.75583,573.77778,899.44444,657.80000,483.50000,553.12500,739.14286,942.22222,1088.22222,1063.00000
10.76775,574.55556,897.88889,659.20000,482.87500,550.75000,740.42857,941.77778,1085.55556,1065.10000
10.77968,575.33333,896.66667,660.60000,482.62500,548.12500,741.14286,941.55556,1082.00000,1066.60000
10.79160,576.00000,896.22222,662.80000,483.12500,545.62500,741.42857,941.66667,1078.00000,1067.70000
10.80353,575.88889,896.00000,665.40000,484.12500,543.87500,741.28571,942.22222,1073.88889,1068.20000
10.81545,575.77778,896.44444,668.20000,485.62500,542.62500,741.00000,942.55556,1069.44444,1068.60000
10.82737,575.33333,896.88889,671.40000,487.50000,542.12500,741.00000,943.11111,1065.33333,1068.70000
10.83930,574.77778,898.00000,674.80000,489.75000,542.37500,741.00000,942.77778,1061.88889,1069.00000
10.85122,573.88889,899.55556,678.10000,492.37500,543.50000,741.00000,942.00000,1059.77778,1069.20000
10.86315,572.88889,901.22222,681.30000,494.50000,544.87500,741.14286,941.00000,1058.77778,1070.00000
10.87507,572.11111,903.44444,684.40000,497.00000,546.87500,741.28571,939.66667,1059.55556,1071.10000
10.88699,571.11111,905.88889,687.00000,499.00000,549.00000,741.57143,938.33333,1061.44444,1072.00000
10.89892,570.33333,908.22222,689.50000,500.75000,551.00000,741.71429,937.22222,1065.00000,1072.70000
10.91084,569.66667,910.66667,691.70000,502.12500,553.00000,741.57143,936.44444,1069.33333,1073.30000
10.92277,569.11111,913.00000,693.50000,503.37500,554.00000,741.28571,936.22222,1074.11111,1073.20000
10.93469,568.88889,914.88889,695.30000,504.00000,554.87500,741.28571,936.55556,1079.22222,1072.50000
10.94661,568.66667,916.11111,696.80000,504.75000,554.75000,741.00000,937.44444,1084.00000,1071.30000
10.95854,568.66667,917.33333,697.90000,505.25000,554.62500,740.57143,938.66667,1088.33333,1069.20000
10.97046,568.55556,917.66667,698.70000,505.87500,554.37500,740.85714,940.22222,1091.77778,1066.70000
10.98239,568.33333,917.44444,698.60000,506.50000,554.00000,741.00000,941.33333,1094.44444,1063.70000
10.99431,568.00000,917.00000,698.20000,507.50000,553.87500,741.57143,942.11111,1096.00000,1060.30000
11.00623,567.44444,916.00000,697.60000,508.25000,553.87500,742.71429,942.22222,1096.88889,1056.80000
11.01816,566.66667,914.77778,696.20000,508.87500,554.37500,744.42857,941.55556,1097.33333,1053.10000
11.03008,565.55556,913.77778,694.40000,509.75000,555.75000,746.28571,940.00000,1097.11111,1049.90000
11.04200,563.88889,912.22222,692.60000,510.12500,557.37500,748.57143,937.66667,1097.00000,1046.20000
11.05393,562.44444,911.22222,690.80000,510.50000,559.25000,751.28571,934.44444,1096.77778,1042.80000
11.06585,561.00000,910.11111,689.00000,510.37500,561.12500,754.14286,931.33333,1096.77778,1039.30000
11.07778,559.66667,909.66667,687.80000,510.12500,562.62500,757.00000,928.33333,1096.88889,1036.00000
11.08970,558.66667,909.88889,687.30000,509.62500,563.87500,759.85714,925.77778,1097.22222,1032.50000
11.10162,558.44444,910.77778,686.80000,509.25000,564.25000,762.14286,924.00000,1097.11111,1029.10000
11.11355,558.44444,912.33333,687.10000,508.50000,564.00000,764.71429,923.11111,1096.88889,1025.90000
11.12547,559.00000,914.22222,688.10000,507.50000,562.75000,766.14286,923.55556,1096.22222,1023.10000
11.13740,560.44444,917.22222,689.60000,506.62500,560.75000,767.00000,924.66667,1095.33333,1020.90000
11.14932,562.11111,920.00000,691.70000,505.50000,557.87500,767.28571,926.55556,1094.44444,1018.90000
11.16124,563.77778,923.00000,694.30000,504.25000,554.75000,766.71429,928.55556,1093.66667,1017.40000
11.17317,566.11111,925.55556,697.10000,502.50000,551.12500,766.00000,930.44444,1093.55556,1016.30000
11.18509,568.33333,928.00000,700.00000,500.87500,547.25000,764.71429,931.77778,1093.88889,1015.80000
11.19702,570.55556,929.66667,703.00000,499.00000,543.50000,763.28571,932.33333,1095.44444,1015.30000
11.20894,572.55556,931.22222,706.00000,496.87500,539.75000,762.14286,932.11111,1097.33333,1015.10000
11.22086,574.66667,932.44444,708.10000,495.12500,536.62500,761.28571,930.88889,1099.55556,1015.00000
11.23279,576.11111,933.55556,709.50000,493.12500,534.12500,760.57143,929.11111,1102.00000,1014.80000
11.24471,577.00000,934.55556,710.70000,491.62500,531.87500,760.57143,926.88889,1104.11111,1014.60000
11.25663,577.66667,935.88889,710.60000,490.12500,530.50000,760.71429,924.22222,1105.22222,1014.20000
11.26856,578.00000,937.77778,710.20000,489.00000,529.75000,761.00000,921.88889,1104.88889,1014.10000
11.28048,577.55556,939.55556,709.20000,488.37500,529.50000,761.71429,919.88889,1103.44444,1013.90000
11.29241,577.11111,941.66667,708.10000,487.75000,529.75000,762.42857,918.11111,1100.33333,1013.60000
11.30433,576.22222,944.22222,706.90000,487.00000,530.37500,763.00000,916.77778,1096.22222,1013.80000
11.31625,575.33333,946.33333,705.40000,486.50000,531.37500,763.14286,916.11111,1091.33333,1013.90000
11.32818,574.44444,948.33333,704.50000,486.25000,532.25000,763.57143,915.88889,1086.11111,1014.20000
11.34010,573.44444,949.66667,704.00000,485.87500,533.00000,763.28571,915.88889,1080.66667,1014.60000
11.35203,572.55556,950.88889,704.00000,485.62500,533.75000,763.14286,916.11111,1075.66667,1014.60000
11.36395,571.66667,951.44444,704.20000,485.50000,534.12500,762.71429,916.55556,1071.22222,1014.80000
11.37587,571.11111,951.77778,705.00000,485.25000,534.00000,762.14286,916.66667,1067.44444,1014.50000
11.38780,570.66667,951.22222,705.80000,485.25000,533.62500,761.57143,917.22222,1064.44444,1013.90000
11.39972,570.22222,950.11111,707.20000,485.62500,532.75000,761.00000,917.66667,1061.88889,1013.20000
11.41165,569.55556,949.00000,708.50000,485.62500,531.50000,760.42857,918.11111,1060.33333,1012.00000
11.42357,569.11111,947.33333,709.90000,485.87500,529.37500,760.14286,919.00000,1059.00000,1010.50000
11.43549,568.33333,945.55556,711.40000,486.00000,526.87500,759.71429,919.77778,1058.33333,1008.50000
11.44742,567.88889,943.44444,712.60000,486.50000,523.87500,759.14286,921.00000,1057.66667,1006.40000
11.45934,567.33333,941.44444,713.90000,486.62500,520.25000,758.42857,922.33333,1057.66667,1003.90000
11.47127,566.88889,939.55556,715.30000,487.00000,516.62500,757.42857,924.00000,1057.44444,1001.50000
11.48319,566.77778,937.88889,716.20000,487.37500,512.62500,756.57143,925.77778,1057.44444,999.30000
11.49511,566.55556,936.44444,717.00000,487.62500,508.75000,755.14286,927.44444,1057.66667,996.90000
11.50704,566.77778,935.66667,717.50000,488.25000,505.00000,753.57143,929.11111,1057.44444,994.70000
11.51896,567.33333,935.66667,717.70000,488.50000,501.87500,752.42857,930.55556,1057.44444,992.60000
11.53088,568.00000,935.55556,717.40000,488.62500,499.37500,751.00000,931.44444,1057.00000,990.90000
11.54281,568.55556,936.22222,717.20000,488.37500,497.62500,750.00000,932.22222,1056.22222,989.20000
11.55473,569.55556,937.00000,716.80000,487.75000,496.75000,749.14286,932.55556,1055.55556,987.70000
11.56666,570.11111,938.11111,716.30000,486.62500,496.62500,749.14286,932.66667,1053.55556,986.50000
11.57858,570.88889,939.44444,716.00000,485.00000,497.50000,749.57143,932.88889,1052.00000,985.80000
11.59050,571.44444,940.88889,715.60000,483.12500,498.87500,750.57143,932.88889,1050.11111,985.30000
11.60243,571.77778,942.33333,715.50000,480.37500,500.75000,752.00000,932.77778,1048.11111,985.20000
11.61435,572.00000,943.88889,715.50000,477.87500,503.12500,754.00000,932.88889,1046.44444,985.60000
11.62628,572.00000,945.55556,716.00000,475.37500,505.75000,756.42857,933.00000,1044.88889,986.50000
11.63820,572.00000,947.00000,716.60000,473.25000,508.37500,758.85714,933.44444,1043.77778,987.80000
11.65012,572.22222,948.33333,717.50000,471.62500,511.37500,761.14286,933.55556,1043.22222,989.90000
11.66205,572.55556,949.66667,718.60000,470.87500,514.25000,763.14286,934.22222,1043.33333,992.10000
11.67397,572.77778,950.55556,719.80000,470.75000,516.87500,765.00000,934.55556,1043.44444,994.90000
11.68590,573.88889,951.00000,720.80000,471.50000,519.37500,766.57143,934.22222,1043.66667,998.00000
11.69782,575.00000,951.77778,721.70000,472.75000,522.00000,767.42857,933.88889,1044.22222,1001.40000
11.70974,576.00000,952.00000,722.50000,474.50000,523.50000,767.57143,932.88889,1044.11111,1004.90000
11.72167,577.55556,952.00000,723.30000,476.37500,524.87500,767.14286,931.44444,1043.44444,1008.50000
