time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
7.25020, 0.53107, 0.55112, 0.52876, 0.46403, 0.50493, 0.56922, 0.45071, 0.53877, 0.43220, 0.42425, 0.44732, 0.45759, 0.46616, 0.52577, 0.45027, 0.48948, 
7.26213, 0.45993, 0.52866, 0.49789, 0.51509, 0.47349, 0.50566, 0.55054, 0.47309, 0.44756, 0.57059, 0.43235, 0.49912, 0.43064, 0.49990, 0.45210, 0.48911, 
7.27405, 0.48641, 0.56692, 0.48616, 0.49314, 0.52297, 0.57272, 0.49532, 0.47322, 0.45586, 0.55900, 0.51364, 0.43831, 0.41723, 0.42170, 0.40696, 0.48730, 
7.28598, 0.51879, 0.48905, 0.53939, 0.51195, 0.59440, 0.64000, 0.51774, 0.51799, 0.43772, 0.53724, 0.48499, 0.41200, 0.39642, 0.44352, 0.48646, 0.50184, 
7.29790, 0.52855, 0.54810, 0.48892, 0.56008, 0.48586, 0.54732, 0.56707, 0.49429, 0.40292, 0.51456, 0.50666, 0.47099, 0.44504, 0.44800, 0.45512, 0.49756, 
7.30982, 0.45550, 0.42470, 0.47874, 0.45918, 0.57533, 0.52668, 0.51367, 0.49218, 0.41731, 0.42974, 0.45001, 0.50214, 0.41999, 0.55424, 0.41456, 0.47426, 
7.32175, 0.55526, 0.56016, 0.46319, 0.50868, 0.54770, 0.54236, 0.53030, 0.59975, 0.55572, 0.43125, 0.45062, 0.40800, 0.43924, 0.40961, 0.44863, 0.49670, 
7.33367, 0.52304, 0.59454, 0.54428, 0.49684, 0.51629, 0.54918, 0.50260, 0.46599, 0.49878, 0.44972, 0.44875, 0.51990, 0.46062, 0.50188, 0.45876, 0.50208, 
7.34560, 0.49703, 0.47686, 0.45943, 0.55233, 0.53863, 0.55137, 0.47434, 0.47931, 0.47526, 0.52714, 0.44936, 0.50240, 0.42796, 0.45405, 0.39458, 0.48400, 
7.35752, 0.54138, 0.54079, 0.55059, 0.49801, 0.51066, 0.50227, 0.55720, 0.50149, 0.42500, 0.47375, 0.46598, 0.44238, 0.53118, 0.48258, 0.41017, 0.49556, 
7.36944, 0.50212, 0.47172, 0.44864, 0.51795, 0.51985, 0.49924, 0.55784, 0.49810, 0.42672, 0.44475, 0.39652, 0.40362, 0.45967, 0.48118, 0.56016, 0.47921, 
7.38137, 0.49914, 0.54380, 0.52309, 0.55962, 0.46087, 0.54312, 0.58543, 0.49077, 0.50088, 0.57098, 0.44292, 0.42023, 0.43586, 0.53924, 0.47737, 0.50622, 
7.39329, 0.49097, 0.51250, 0.53844, 0.48359, 0.48211, 0.47352, 0.65527, 0.53707, 0.44455, 0.52148, 0.46806, 0.37782, 0.44865, 0.42747, 0.40078, 0.48415, 
7.40521, 0.50744, 0.49876, 0.55840, 0.51891, 0.49509, 0.63127, 0.50734, 0.46951, 0.51238, 0.44973, 0.51583, 0.44122, 0.43140, 0.43292, 0.45474, 0.49500, 
7.41714, 0.50637, 0.51037, 0.51590, 0.52584, 0.44102, 0.52221, 0.50837, 0.53052, 0.42411, 0.48926, 0.48496, 0.39716, 0.47143, 0.48346, 0.48878, 0.48665, 
7.42906, 0.45733, 0.45767, 0.51016, 0.50821, 0.49157, 0.47029, 0.51244, 0.43858, 0.49777, 0.50395, 0.40724, 0.56420, 0.39689, 0.48731, 0.48574, 0.47929, 
7.44099, 0.42900, 0.42488, 0.49724, 0.57861, 0.48901, 0.50714, 0.47570, 0.49900, 0.43648, 0.52783, 0.50166, 0.44285, 0.53533, 0.41477, 0.48824, 0.48318, 
7.45291, 0.49708, 0.43000, 0.50555, 0.48643, 0.50039, 0.51082, 0.54505, 0.48374, 0.40066, 0.46224, 0.44665, 0.47397, 0.41359, 0.51959, 0.42973, 0.47370, 
7.46483, 0.49817, 0.47664, 0.48350, 0.51395, 0.50140, 0.52120, 0.47410, 0.51896, 0.49577, 0.43081, 0.45294, 0.41816, 0.52112, 0.40937, 0.46723, 0.47889, 
7.47676, 0.45542, 0.50302, 0.49516, 0.49301, 0.57335, 0.54315, 0.50212, 0.42651, 0.52352, 0.44149, 0.47904, 0.47311, 0.54294, 0.45096, 0.48538, 0.49254, 
7.48868, 0.55663, 0.53558, 0.47059, 0.47026, 0.57364, 0.52851, 0.47455, 0.56569, 0.47855, 0.46243, 0.50559, 0.38937, 0.46527, 0.40555, 0.44467, 0.48846, 
7.50061, 0.49741, 0.51424, 0.43344, 0.51725, 0.49839, 0.54967, 0.47507, 0.51799, 0.47326, 0.42070, 0.43172, 0.42510, 0.51483, 0.42931, 0.37557, 0.47160, 
7.51253, 0.53243, 0.46897, 0.50586, 0.47329, 0.51679, 0.48710, 0.54416, 0.51636, 0.49331, 0.40910, 0.39319, 0.42125, 0.39682, 0.47931, 0.43748, 0.47169, 
7.52445, 0.54504, 0.46412, 0.52969, 0.54591, 0.47257, 0.53038, 0.48377, 0.45166, 0.48647, 0.53347, 0.40758, 0.38805, 0.38161, 0.41203, 0.48821, 0.47470, 
7.53638, 0.49387, 0.51322, 0.50345, 0.44493, 0.57588, 0.49504, 0.47907, 0.44361, 0.47327, 0.43186, 0.40917, 0.48520, 0.39708, 0.50134, 0.39115, 0.46921, 
7.54830, 0.44538, 0.53185, 0.52109, 0.52610, 0.50548, 0.52315, 0.52954, 0.51911, 0.48174, 0.43718, 0.49451, 0.44905, 0.40254, 0.42284, 0.53122, 0.48805, 
7.56023, 0.46914, 0.49149, 0.50544, 0.49284, 0.51638, 0.55995, 0.54675, 0.45117, 0.45894, 0.48061, 0.52329, 0.47389, 0.46321, 0.40650, 0.44935, 0.48593, 
7.57215, 0.50308, 0.47514, 0.50018, 0.53206, 0.54048, 0.59688, 0.48660, 0.58299, 0.51397, 0.43341, 0.36337, 0.43001, 0.40945, 0.39668, 0.38253, 0.47646, 
7.58407, 0.42227, 0.49199, 0.44221, 0.52794, 0.48881, 0.55957, 0.53698, 0.48152, 0.50091, 0.55152, 0.43094, 0.49036, 0.45682, 0.50257, 0.47686, 0.49075, 
7.59600, 0.47663, 0.53150, 0.42765, 0.48296, 0.51652, 0.51954, 0.44341, 0.49986, 0.48413, 0.45902, 0.49598, 0.48226, 0.43749, 0.44010, 0.47709, 0.47828, 
7.60792, 0.49314, 0.50238, 0.51720, 0.51355, 0.54812, 0.50300, 0.56269, 0.51900, 0.46974, 0.47701, 0.45280, 0.47563, 0.39681, 0.48422, 0.46317, 0.49190, 
7.61985, 0.48612, 0.49942, 0.53135, 0.47992, 0.52712, 0.51717, 0.55870, 0.45602, 0.44019, 0.52304, 0.44034, 0.43996, 0.42065, 0.46412, 0.40799, 0.47947, 
7.63177, 0.53817, 0.41955, 0.47453, 0.48965, 0.48575, 0.46697, 0.49954, 0.52199, 0.43378, 0.49010, 0.45672, 0.42886, 0.44405, 0.44377, 0.49076, 0.47228, 
7.64369, 0.49377, 0.49623, 0.47496, 0.47461, 0.49546, 0.50706, 0.54293, 0.49079, 0.46990, 0.48604, 0.43962, 0.50875, 0.42084, 0.50253, 0.46554, 0.48460, 
7.65562, 0.45282, 0.45609, 0.55171, 0.46896, 0.50016, 0.50114, 0.53052, 0.46422, 0.37417, 0.37402, 0.43364, 0.46365, 0.46022, 0.42702, 0.50703, 0.46436, 
7.66754, 0.50278, 0.54677, 0.47793, 0.46055, 0.50131, 0.47420, 0.53864, 0.46215, 0.56382, 0.44166, 0.46848, 0.44586, 0.44079, 0.49639, 0.47834, 0.48665, 
7.67946, 0.52479, 0.53919, 0.46410, 0.46865, 0.54070, 0.53974, 0.52764, 0.54025, 0.44426, 0.47498, 0.40649, 0.48041, 0.40636, 0.41289, 0.44585, 0.48109, 
7.69139, 0.50248, 0.49166, 0.45569, 0.50451, 0.45975, 0.56033, 0.51904, 0.46776, 0.53735, 0.47573, 0.43260, 0.48690, 0.41757, 0.46734, 0.47630, 0.48367, 
7.70331, 0.46976, 0.50455, 0.46955, 0.47508, 0.47523, 0.47814, 0.51624, 0.46582, 0.48093, 0.48187, 0.44007, 0.48292, 0.43821, 0.38136, 0.45430, 0.46760, 
7.71524, 0.52738, 0.45513, 0.45241, 0.54497, 0.55621, 0.45666, 0.51620, 0.56082, 0.44783, 0.45527, 0.34925, 0.48353, 0.51355, 0.43480, 0.59194, 0.48973, 
7.72716, 0.50576, 0.41422, 0.48517, 0.49409, 0.51311, 0.55667, 0.56086, 0.41314, 0.43053, 0.44967, 0.40971, 0.43098, 0.41440, 0.56550, 0.39531, 0.46927, 
7.73908, 0.49710, 0.45351, 0.47790, 0.48638, 0.53149, 0.53702, 0.49270, 0.49196, 0.44096, 0.45558, 0.44541, 0.45882, 0.47781, 0.38756, 0.43083, 0.47100, 
7.75101, 0.47531, 0.46494, 0.57120, 0.53470, 0.52356, 0.52465, 0.54034, 0.53299, 0.50283, 0.38326, 0.44975, 0.51585, 0.40284, 0.46239, 0.51922, 0.49359, 
7.76293, 0.51316, 0.52726, 0.51044, 0.46417, 0.59194, 0.53510, 0.54518, 0.44247, 0.49284, 0.40145, 0.45252, 0.45437, 0.39740, 0.41169, 0.56426, 0.48695, 
7.77486, 0.45522, 0.46010, 0.47006, 0.50445, 0.49844, 0.56817, 0.57075, 0.44097, 0.44375, 0.44132, 0.47609, 0.50466, 0.45930, 0.42257, 0.38605, 0.47346, 
7.78678, 0.43808, 0.46965, 0.45163, 0.51544, 0.49761, 0.54587, 0.48191, 0.54532, 0.49606, 0.40694, 0.47145, 0.51899, 0.51216, 0.52722, 0.38968, 0.48453, 
7.79870, 0.47686, 0.53197, 0.56249, 0.43414, 0.44841, 0.50456, 0.52167, 0.44672, 0.47005, 0.46611, 0.42021, 0.39835, 0.40236, 0.41735, 0.49642, 0.46651, 
7.81063, 0.52542, 0.51270, 0.51150, 0.52367, 0.51631, 0.55363, 0.39976, 0.49361, 0.48630, 0.40590, 0.40341, 0.38271, 0.47681, 0.40296, 0.45456, 0.46995, 
7.82255, 0.47316, 0.52616, 0.46571, 0.56975, 0.50225, 0.54212, 0.52629, 0.56290, 0.58856, 0.52277, 0.39430, 0.34214, 0.48114, 0.44926, 0.41604, 0.49084, 
7.83448, 0.47366, 0.45984, 0.51424, 0.46055, 0.55041, 0.45585, 0.51048, 0.46455, 0.41822, 0.46513, 0.38975, 0.45682, 0.44773, 0.54436, 0.48093, 0.47283, 
7.84640, 0.47711, 0.52118, 0.47187, 0.53699, 0.54692, 0.53391, 0.47092, 0.52656, 0.49390, 0.42452, 0.46991, 0.48328, 0.36753, 0.44846, 0.42171, 0.47965, 
7.85832, 0.45338, 0.49541, 0.54356, 0.51333, 0.48981, 0.51530, 0.59478, 0.53569, 0.42949, 0.48273, 0.43563, 0.46023, 0.38838, 0.50254, 0.38489, 0.48168, 
7.87025, 0.49544, 0.51725, 0.51662, 0.53198, 0.48562, 0.53088, 0.49385, 0.42657, 0.43115, 0.47050, 0.52188, 0.44454, 0.38472, 0.42642, 0.44382, 0.47475, 
7.88217, 0.45061, 0.42892, 0.52427, 0.51853, 0.51694, 0.50853, 0.47617, 0.41822, 0.46143, 0.40802, 0.49520, 0.42126, 0.49493, 0.51335, 0.39346, 0.46866, 
7.89409, 0.44956, 0.50078, 0.51104, 0.52023, 0.53226, 0.52018, 0.53625, 0.46132, 0.43453, 0.49640, 0.40202, 0.42120, 0.43177, 0.43385, 0.53866, 0.47934, 
7.90602, 0.54797, 0.50960, 0.47143, 0.54632, 0.51142, 0.50426, 0.51420, 0.41160, 0.43656, 0.44451, 0.41384, 0.38585, 0.46812, 0.54949, 0.44367, 0.47725, 
7.91794, 0.44607, 0.50583, 0.46676, 0.49878, 0.46901, 0.48187, 0.51283, 0.48582, 0.43615, 0.41125, 0.37223, 0.50289, 0.47231, 0.44379, 0.50488, 0.46736, 
7.92987, 0.47612, 0.51350, 0.54776, 0.52081, 0.50982, 0.50713, 0.51703, 0.49729, 0.46000, 0.44776, 0.36068, 0.51529, 0.43535, 0.46830, 0.42395, 0.48005, 
7.94179, 0.49221, 0.54536, 0.43593, 0.44362, 0.49603, 0.52336, 0.47339, 0.49322, 0.49434, 0.44129, 0.49418, 0.46566, 0.46115, 0.45760, 0.43556, 0.47686, 
7.95371, 0.47341, 0.45406, 0.51121, 0.52867, 0.55144, 0.54989, 0.44138, 0.49333, 0.40791, 0.41785, 0.44666, 0.51467, 0.40628, 0.39064, 0.41921, 0.46711, 
7.96564, 0.52792, 0.49177, 0.50961, 0.47022, 0.54022, 0.51158, 0.50943, 0.45941, 0.50913, 0.40056, 0.45120, 0.47790, 0.41167, 0.45783, 0.44312, 0.47811, 
7.97756, 0.46339, 0.46904, 0.46098, 0.50866, 0.52725, 0.51505, 0.52545, 0.56092, 0.39872, 0.44628, 0.56061, 0.53746, 0.44024, 0.39840, 0.37210, 0.47897, 
7.98949, 0.53061, 0.53186, 0.45639, 0.49977, 0.50049, 0.58505, 0.51721, 0.41995, 0.54164, 0.51141, 0.45495, 0.42290, 0.37633, 0.45859, 0.41398, 0.48141, 
8.00141, 0.49840, 0.44793, 0.50224, 0.48377, 0.47906, 0.48637, 0.49208, 0.49416, 0.38516, 0.41652, 0.43208, 0.42402, 0.43221, 0.46002, 0.42135, 0.45702, 
8.01333, 0.48828, 0.48606, 0.44110, 0.51034, 0.54026, 0.52240, 0.52637, 0.55712, 0.47025, 0.48307, 0.56634, 0.45970, 0.39475, 0.37329, 0.40133, 0.48138, 
8.02526, 0.51292, 0.49612, 0.51440, 0.52442, 0.48008, 0.49337, 0.49766, 0.48334, 0.36733, 0.49601, 0.46194, 0.42248, 0.49457, 0.51006, 0.47936, 0.48227, 
8.03718, 0.46468, 0.47834, 0.50201, 0.45912, 0.51860, 0.58500, 0.50164, 0.50421, 0.57488, 0.46645, 0.39859, 0.45178, 0.42979, 0.47390, 0.40773, 0.48111, 
8.04911, 0.48289, 0.43693, 0.48861, 0.48445, 0.50345, 0.58558, 0.49841, 0.48155, 0.41417, 0.49132, 0.42386, 0.44213, 0.41237, 0.48388, 0.53845, 0.47787, 
8.06103, 0.53686, 0.47679, 0.47465, 0.46202, 0.54647, 0.49345, 0.55693, 0.43951, 0.48070, 0.48962, 0.42859, 0.40578, 0.45587, 0.50363, 0.45809, 0.48060, 
8.07295, 0.41708, 0.49509, 0.46296, 0.51780, 0.48348, 0.58391, 0.63709, 0.49686, 0.46346, 0.51913, 0.43267, 0.39551, 0.41434, 0.50842, 0.43901, 0.48445, 
8.08488, 0.44756, 0.43662, 0.49520, 0.48019, 0.51263, 0.48322, 0.51440, 0.55244, 0.39400, 0.39170, 0.51247, 0.45028, 0.42690, 0.43458, 0.51351, 0.46971, 
8.09680, 0.47254, 0.43295, 0.54153, 0.55505, 0.52638, 0.53065, 0.43904, 0.49039, 0.46784, 0.44249, 0.53003, 0.47381, 0.50036, 0.43997, 0.46689, 0.48733, 
8.10873, 0.48100, 0.55192, 0.49759, 0.52242, 0.42132, 0.51104, 0.49700, 0.48944, 0.46108, 0.47033, 0.50661, 0.45783, 0.45373, 0.41740, 0.48141, 0.48134, 
8.12065, 0.49192, 0.44872, 0.50208, 0.47215, 0.46394, 0.53464, 0.55169, 0.46315, 0.41665, 0.49932, 0.43501, 0.44164, 0.49786, 0.39248, 0.46808, 0.47195, 
8.13257, 0.46142, 0.51546, 0.47876, 0.52350, 0.50294, 0.51192, 0.53750, 0.50613, 0.43575, 0.48191, 0.39666, 0.43341, 0.42083, 0.46487, 0.48292, 0.47693, 
8.14450, 0.47265, 0.57733, 0.47349, 0.56244, 0.49216, 0.50923, 0.55029, 0.47568, 0.42837, 0.42808, 0.49109, 0.47814, 0.41386, 0.45040, 0.41469, 0.48119, 
8.15642, 0.45748, 0.51254, 0.44804, 0.51471, 0.44575, 0.50211, 0.50944, 0.48330, 0.44174, 0.48480, 0.49982, 0.47048, 0.40693, 0.51205, 0.40538, 0.47297, 
8.16834, 0.51180, 0.46511, 0.42955, 0.44553, 0.47811, 0.51006, 0.57605, 0.47204, 0.44600, 0.47293, 0.47871, 0.46664, 0.43820, 0.38749, 0.40933, 0.46584, 
8.18027, 0.50752, 0.52196, 0.48186, 0.45863, 0.50586, 0.56409, 0.49264, 0.50432, 0.44803, 0.45527, 0.41223, 0.41374, 0.43272, 0.35266, 0.47590, 0.46850, 
8.19219, 0.43071, 0.46895, 0.53023, 0.49897, 0.47258, 0.46454, 0.53361, 0.42383, 0.49944, 0.43429, 0.40249, 0.44007, 0.38422, 0.47982, 0.55740, 0.46808, 
8.20412, 0.44126, 0.43110, 0.47249, 0.49040, 0.43937, 0.46678, 0.41885, 0.49586, 0.44720, 0.45615, 0.47366, 0.39397, 0.45401, 0.38063, 0.42760, 0.44595, 
8.21604, 0.47455, 0.48096, 0.48063, 0.41155, 0.52292, 0.56269, 0.53833, 0.48734, 0.39017, 0.38002, 0.47090, 0.39920, 0.40467, 0.45424, 0.42253, 0.45871, 
8.22796, 0.50067, 0.44863, 0.44392, 0.45959, 0.46853, 0.53384, 0.46404, 0.37560, 0.44941, 0.51004, 0.46455, 0.43058, 0.37725, 0.51837, 0.37968, 0.45498, 
8.23989, 0.44074, 0.45788, 0.51764, 0.48601, 0.46821, 0.47065, 0.52619, 0.52577, 0.44854, 0.41957, 0.44268, 0.41449, 0.45794, 0.47645, 0.44658, 0.46662, 
8.25181, 0.43465, 0.45300, 0.44716, 0.53084, 0.49994, 0.49714, 0.53346, 0.45110, 0.37945, 0.39584, 0.44588, 0.35726, 0.44645, 0.41956, 0.41016, 0.44679, 
8.26374, 0.51142, 0.45155, 0.44287, 0.43811, 0.50633, 0.43935, 0.47473, 0.49813, 0.43388, 0.42794, 0.39194, 0.39079, 0.41580, 0.41367, 0.46027, 0.44645, 
8.27566, 0.47489, 0.42071, 0.52183, 0.52294, 0.55108, 0.47513, 0.48448, 0.48026, 0.45821, 0.48972, 0.42782, 0.42166, 0.39788, 0.43903, 0.43028, 0.46640, 
8.28758, 0.41929, 0.55730, 0.52170, 0.47777, 0.41684, 0.59003, 0.48865, 0.56712, 0.39740, 0.41485, 0.44161, 0.45060, 0.39197, 0.37976, 0.47070, 0.46571, 
8.29951, 0.45499, 0.48566, 0.45704, 0.48056, 0.46931, 0.49213, 0.49424, 0.56634, 0.45331, 0.46337, 0.39637, 0.49566, 0.44375, 0.38229, 0.44819, 0.46555, 
8.31143, 0.45440, 0.48859, 0.44810, 0.52770, 0.50378, 0.53180, 0.56174, 0.52362, 0.49604, 0.49981, 0.48346, 0.42842, 0.45973, 0.38583, 0.40817, 0.48008, 
8.32336, 0.49561, 0.41845, 0.43441, 0.51289, 0.44191, 0.47165, 0.49298, 0.50796, 0.42881, 0.48726, 0.38158, 0.39325, 0.41079, 0.43161, 0.45844, 0.45117, 
8.33528, 0.50127, 0.44884, 0.46278, 0.49539, 0.55580, 0.52813, 0.43244, 0.53015, 0.45651, 0.46897, 0.40180, 0.44411, 0.41961, 0.41063, 0.42721, 0.46558, 
8.34720, 0.57880, 0.52183, 0.41935, 0.42480, 0.47736, 0.47121, 0.50355, 0.48388, 0.42670, 0.44759, 0.50304, 0.37935, 0.40608, 0.47220, 0.38278, 0.45990, 
8.35913, 0.48475, 0.48960, 0.39515, 0.46772, 0.49181, 0.54148, 0.49018, 0.48432, 0.43421, 0.48876, 0.42466, 0.46201, 0.45358, 0.53456, 0.48162, 0.47496, 
8.37105, 0.49045, 0.52590, 0.43422, 0.45870, 0.48426, 0.49571, 0.48718, 0.42599, 0.45692, 0.42694, 0.41435, 0.40361, 0.46054, 0.42441, 0.43221, 0.45476, 
8.38297, 0.43142, 0.45886, 0.45706, 0.46927, 0.46954, 0.50993, 0.41626, 0.52645, 0.40295, 0.43397, 0.45722, 0.45849, 0.39085, 0.38194, 0.37789, 0.44281, 
8.39490, 0.48350, 0.53612, 0.45143, 0.49133, 0.43434, 0.53516, 0.49199, 0.46362, 0.40934, 0.44835, 0.53881, 0.43795, 0.44435, 0.45353, 0.42682, 0.46978, 
8.40682, 0.46826, 0.46181, 0.45304, 0.50355, 0.49591, 0.56967, 0.48763, 0.49551, 0.47634, 0.45049, 0.40581, 0.46709, 0.37367, 0.40286, 0.41201, 0.46158, 
8.41875, 0.49649, 0.47475, 0.48411, 0.41456, 0.48020, 0.49299, 0.49151, 0.48181, 0.40869, 0.38644, 0.44571, 0.45786, 0.44194, 0.40571, 0.36942, 0.44881, 
8.43067, 0.48293, 0.49492, 0.45525, 0.53761, 0.50900, 0.58346, 0.45966, 0.48142, 0.45265, 0.37715, 0.38587, 0.48094, 0.45915, 0.49382, 0.45551, 0.47396, 
8.44259, 0.38677, 0.45837, 0.43081, 0.50653, 0.52567, 0.51619, 0.50620, 0.49052, 0.42424, 0.42315, 0.47204, 0.48830, 0.46251, 0.42056, 0.40992, 0.46145, 
8.45452, 0.45339, 0.45481, 0.49675, 0.47426, 0.46671, 0.49271, 0.56447, 0.48322, 0.50578, 0.47824, 0.40500, 0.41914, 0.46932, 0.40126, 0.45022, 0.46769, 
8.46644, 0.48169, 0.45903, 0.47596, 0.47825, 0.47123, 0.51296, 0.45449, 0.42030, 0.41782, 0.50156, 0.38351, 0.49043, 0.40899, 0.41128, 0.40106, 0.45124, 
8.47837, 0.44054, 0.46242, 0.46522, 0.45063, 0.50908, 0.47878, 0.46110, 0.39153, 0.38073, 0.45934, 0.39946, 0.43735, 0.39163, 0.52242, 0.36796, 0.44121, 
8.49029, 0.46290, 0.44803, 0.40659, 0.50510, 0.53263, 0.47687, 0.45235, 0.43228, 0.37059, 0.49536, 0.39118, 0.43958, 0.44114, 0.37217, 0.45834, 0.44567, 
8.50221, 0.42715, 0.50421, 0.43443, 0.42962, 0.44751, 0.48636, 0.52616, 0.44867, 0.42472, 0.47275, 0.46808, 0.37344, 0.34394, 0.53265, 0.47820, 0.45319, 
8.51414, 0.44159, 0.43759, 0.48854, 0.45750, 0.48236, 0.49230, 0.46350, 0.52198, 0.38559, 0.46074, 0.44454, 0.51211, 0.36049, 0.45723, 0.36056, 0.45111, 
8.52606, 0.45672, 0.48583, 0.49219, 0.51615, 0.50692, 0.47448, 0.52182, 0.44651, 0.39122, 0.38300, 0.39800, 0.47073, 0.37880, 0.49923, 0.46651, 0.45921, 
8.53799, 0.46936, 0.47044, 0.37773, 0.44946, 0.58043, 0.46324, 0.52783, 0.46066, 0.48884, 0.47273, 0.46036, 0.43732, 0.35629, 0.37758, 0.45467, 0.45646, 
8.54991, 0.43546, 0.49350, 0.45543, 0.44520, 0.49047, 0.50356, 0.57002, 0.48052, 0.49979, 0.40988, 0.40203, 0.42022, 0.42090, 0.45580, 0.42714, 0.46066, 
8.56183, 0.47475, 0.44631, 0.44124, 0.49415, 0.46793, 0.47276, 0.46261, 0.49696, 0.38789, 0.52706, 0.45429, 0.34872, 0.45437, 0.39328, 0.46010, 0.45216, 
8.57376, 0.47360, 0.52112, 0.49806, 0.45830, 0.51202, 0.50337, 0.47556, 0.47802, 0.39991, 0.41546, 0.45197, 0.40335, 0.39193, 0.42566, 0.39394, 0.45349, 
8.58568, 0.45850, 0.45143, 0.38615, 0.44599, 0.41758, 0.51969, 0.49204, 0.51768, 0.42885, 0.49222, 0.39809, 0.40287, 0.47582, 0.32313, 0.45119, 0.44408, 
8.59761, 0.50365, 0.48027, 0.47084, 0.46107, 0.46629, 0.48761, 0.50707, 0.47738, 0.45194, 0.40865, 0.32865, 0.45505, 0.41645, 0.41761, 0.50322, 0.45572, 
8.60953, 0.49476, 0.47660, 0.46453, 0.46024, 0.49734, 0.46519, 0.48211, 0.47027, 0.45974, 0.41566, 0.41303, 0.41873, 0.39867, 0.41524, 0.41054, 0.44951, 
8.62145, 0.49061, 0.42887, 0.46363, 0.36943, 0.47012, 0.53640, 0.49956, 0.46272, 0.41560, 0.44815, 0.44289, 0.45042, 0.37036, 0.43526, 0.45320, 0.44915, 
8.63338, 0.49396, 0.43750, 0.52242, 0.47537, 0.51742, 0.47898, 0.52668, 0.44173, 0.47249, 0.48287, 0.46866, 0.44318, 0.38077, 0.51297, 0.43043, 0.47236, 
8.64530, 0.46311, 0.50254, 0.45143, 0.44910, 0.44977, 0.50702, 0.52476, 0.48474, 0.47217, 0.46102, 0.49925, 0.47448, 0.39909, 0.43172, 0.45814, 0.46856, 
8.65722, 0.47211, 0.48113, 0.43250, 0.45642, 0.50734, 0.47143, 0.50538, 0.47644, 0.44488, 0.45605, 0.40832, 0.40521, 0.39512, 0.36497, 0.38366, 0.44406, 
8.66915, 0.47788, 0.43397, 0.43495, 0.45745, 0.45688, 0.49078, 0.46357, 0.48783, 0.39980, 0.43660, 0.41572, 0.44300, 0.46257, 0.43978, 0.38358, 0.44562, 
8.68107, 0.42577, 0.48968, 0.46746, 0.43855, 0.48496, 0.50096, 0.48334, 0.46518, 0.43998, 0.45187, 0.45433, 0.42364, 0.47243, 0.43123, 0.49485, 0.46161, 
8.69300, 0.43025, 0.47719, 0.44639, 0.48064, 0.51906, 0.50617, 0.51139, 0.42204, 0.46190, 0.39968, 0.40463, 0.42209, 0.42350, 0.41726, 0.51862, 0.45606, 
8.70492, 0.47552, 0.49847, 0.45219, 0.46606, 0.46209, 0.45965, 0.47976, 0.52239, 0.49569, 0.47529, 0.43498, 0.42619, 0.44847, 0.42337, 0.43464, 0.46365, 
8.71684, 0.49365, 0.47420, 0.45239, 0.49017, 0.46640, 0.54880, 0.54077, 0.46841, 0.40745, 0.49247, 0.38285, 0.34001, 0.37831, 0.52313, 0.45462, 0.46091, 
8.72877, 0.52456, 0.45325, 0.52870, 0.48752, 0.46677, 0.44761, 0.43226, 0.46713, 0.40460, 0.48522, 0.49957, 0.40595, 0.38986, 0.46433, 0.41075, 0.45787, 
8.74069, 0.45794, 0.45048, 0.49825, 0.50025, 0.48103, 0.50251, 0.46859, 0.44020, 0.40459, 0.42073, 0.36775, 0.44372, 0.36331, 0.47245, 0.34535, 0.44114, 
8.75262, 0.42411, 0.42031, 0.48852, 0.48361, 0.48209, 0.44927, 0.44490, 0.40868, 0.46053, 0.41100, 0.44108, 0.37419, 0.42854, 0.47596, 0.41148, 0.44028, 
8.76454, 0.45133, 0.45510, 0.44041, 0.43377, 0.44091, 0.45791, 0.52569, 0.55819, 0.38086, 0.39037, 0.50329, 0.43332, 0.47400, 0.45168, 0.36477, 0.45077, 
8.77646, 0.44968, 0.45860, 0.48565, 0.49864, 0.45188, 0.46005, 0.50186, 0.48431, 0.43108, 0.42855, 0.34814, 0.44037, 0.41718, 0.44050, 0.42420, 0.44805, 
8.78839, 0.48035, 0.43986, 0.52812, 0.47514, 0.49454, 0.48539, 0.45967, 0.45586, 0.40975, 0.44885, 0.40254, 0.50957, 0.38069, 0.50501, 0.43479, 0.46067, 
8.80031, 0.48098, 0.52039, 0.46546, 0.44415, 0.42937, 0.50823, 0.51749, 0.52689, 0.43373, 0.44422, 0.44706, 0.42157, 0.51619, 0.35878, 0.42723, 0.46278, 
8.81224, 0.46816, 0.47324, 0.42597, 0.45364, 0.47375, 0.50085, 0.47388, 0.47159, 0.43673, 0.46154, 0.35671, 0.40976, 0.38477, 0.44492, 0.40087, 0.44242, 
8.82416, 0.47282, 0.50348, 0.48236, 0.44799, 0.49469, 0.47465, 0.53915, 0.43038, 0.49163, 0.43969, 0.44728, 0.39240, 0.42968, 0.39331, 0.56306, 0.46684, 
8.83608, 0.49396, 0.48556, 0.54242, 0.42551, 0.45322, 0.47026, 0.46380, 0.51876, 0.40756, 0.41210, 0.43854, 0.42964, 0.36566, 0.46880, 0.52748, 0.46022, 
