time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
8.68107, 0.56015, 0.60128, 0.56469, 0.51760, 0.57597, 0.59976, 0.59082, 0.52253, 0.63741, 0.60823, 0.51892, 0.50633, 0.62371, 0.53667, 0.51079, 0.56499, 
8.69300, 0.54482, 0.56688, 0.51144, 0.61544, 0.54398, 0.57620, 0.58869, 0.58156, 0.57643, 0.60252, 0.50223, 0.58559, 0.52635, 0.50643, 0.57478, 0.56022, 
8.70492, 0.58854, 0.55187, 0.60328, 0.58012, 0.62412, 0.64755, 0.57889, 0.58604, 0.53428, 0.57082, 0.48151, 0.54516, 0.60115, 0.55317, 0.53369, 0.57201, 
8.71684, 0.59992, 0.60634, 0.54422, 0.64217, 0.57277, 0.66132, 0.61843, 0.59262, 0.55483, 0.51461, 0.65855, 0.57421, 0.56020, 0.59697, 0.56689, 0.59094, 
8.72877, 0.57148, 0.60260, 0.57072, 0.66005, 0.52120, 0.54369, 0.58225, 0.58822, 0.57496, 0.59467, 0.47558, 0.57308, 0.54425, 0.48464, 0.61209, 0.56663, 
8.74069, 0.60704, 0.64746, 0.55556, 0.62645, 0.61231, 0.67785, 0.57962, 0.59723, 0.48497, 0.55446, 0.63596, 0.55404, 0.65418, 0.58584, 0.55777, 0.59538, 
8.75262, 0.65034, 0.65080, 0.63761, 0.54571, 0.56018, 0.61634, 0.56257, 0.52947, 0.49490, 0.50360, 0.68942, 0.57849, 0.59020, 0.53312, 0.48117, 0.57493, 
8.76454, 0.57220, 0.60958, 0.58225, 0.61793, 0.53635, 0.58152, 0.58721, 0.55642, 0.55977, 0.55268, 0.59623, 0.55167, 0.52746, 0.54980, 0.49883, 0.56533, 
8.77646, 0.52824, 0.55683, 0.58895, 0.63592, 0.64692, 0.65132, 0.57572, 0.63190, 0.50752, 0.55121, 0.54982, 0.52834, 0.50167, 0.51557, 0.50522, 0.56501, 
8.78839, 0.66503, 0.57321, 0.57193, 0.53682, 0.58883, 0.60543, 0.57540, 0.58412, 0.54340, 0.52056, 0.54306, 0.48945, 0.63577, 0.50122, 0.53629, 0.56470, 
8.80031, 0.66732, 0.55355, 0.64299, 0.73132, 0.74068, 0.63186, 0.51402, 0.55285, 0.53611, 0.51970, 0.57073, 0.53352, 0.59429, 0.54822, 0.52184, 0.59060, 
8.81224, 0.56055, 0.67275, 0.63802, 0.64039, 0.57057, 0.54924, 0.60446, 0.52423, 0.59352, 0.54553, 0.72091, 0.59620, 0.54566, 0.54097, 0.55161, 0.59031, 
8.82416, 0.63306, 0.65947, 0.55996, 0.63944, 0.55739, 0.55354, 0.58442, 0.55094, 0.65823, 0.61269, 0.55113, 0.59417, 0.62004, 0.49459, 0.52973, 0.58659, 
8.83608, 0.66225, 0.56888, 0.60507, 0.63492, 0.63223, 0.57587, 0.59505, 0.57148, 0.53919, 0.60312, 0.56262, 0.50404, 0.55127, 0.55115, 0.52214, 0.57862, 
8.84801, 0.61318, 0.69084, 0.63667, 0.56954, 0.61154, 0.67108, 0.61449, 0.54828, 0.61122, 0.52384, 0.52825, 0.51721, 0.54221, 0.55712, 0.56662, 0.58681, 
8.85993, 0.58291, 0.57225, 0.62232, 0.63454, 0.59842, 0.60313, 0.60513, 0.58901, 0.53118, 0.64793, 0.56730, 0.63499, 0.53663, 0.54557, 0.58319, 0.59030, 
8.87185, 0.53531, 0.62094, 0.56392, 0.60739, 0.58525, 0.58075, 0.59148, 0.46765, 0.51429, 0.58265, 0.54769, 0.52771, 0.56114, 0.52214, 0.55230, 0.55737, 
8.88378, 0.64995, 0.58660, 0.54993, 0.59773, 0.53000, 0.63821, 0.56903, 0.52952, 0.58542, 0.53235, 0.58674, 0.64546, 0.50920, 0.57265, 0.56340, 0.57641, 
8.89570, 0.60485, 0.63137, 0.63726, 0.53876, 0.53326, 0.63661, 0.52185, 0.51494, 0.48292, 0.52260, 0.47418, 0.57806, 0.50966, 0.47107, 0.48542, 0.54285, 
8.90763, 0.56541, 0.53752, 0.56861, 0.58342, 0.57709, 0.63297, 0.52101, 0.53094, 0.51437, 0.58872, 0.55680, 0.61415, 0.58297, 0.55411, 0.51367, 0.56278, 
8.91955, 0.65710, 0.58459, 0.57865, 0.61119, 0.57303, 0.62373, 0.52952, 0.52796, 0.58643, 0.67945, 0.50588, 0.55033, 0.50884, 0.52365, 0.56387, 0.57362, 
8.93147, 0.58035, 0.55577, 0.56834, 0.53920, 0.56051, 0.56668, 0.58338, 0.57248, 0.53075, 0.56867, 0.65216, 0.57185, 0.60023, 0.51520, 0.50918, 0.56498, 
8.94340, 0.60892, 0.59416, 0.46965, 0.59968, 0.62722, 0.56530, 0.58407, 0.61679, 0.51583, 0.57067, 0.61898, 0.52579, 0.54292, 0.61910, 0.48265, 0.56945, 
8.95532, 0.53099, 0.59570, 0.57383, 0.53371, 0.52832, 0.59040, 0.55999, 0.57435, 0.52099, 0.57984, 0.62805, 0.47471, 0.51402, 0.58211, 0.58009, 0.55781, 
8.96725, 0.58269, 0.55745, 0.57824, 0.55369, 0.56788, 0.55121, 0.59651, 0.60525, 0.54723, 0.52802, 0.54796, 0.59567, 0.50640, 0.57358, 0.64448, 0.56908, 
8.97917, 0.56301, 0.61312, 0.58522, 0.56246, 0.59614, 0.56815, 0.48921, 0.52298, 0.48721, 0.53591, 0.56709, 0.57149, 0.52811, 0.58254, 0.49496, 0.55117, 
8.99109, 0.56075, 0.52178, 0.57337, 0.67318, 0.53003, 0.55656, 0.53386, 0.54007, 0.52226, 0.52378, 0.55724, 0.58400, 0.46770, 0.57011, 0.52328, 0.54920, 
9.00302, 0.66824, 0.46274, 0.55112, 0.52659, 0.55220, 0.61089, 0.52137, 0.57262, 0.57459, 0.45532, 0.65043, 0.57861, 0.53081, 0.49511, 0.48376, 0.54896, 
9.01494, 0.54841, 0.51639, 0.56654, 0.53423, 0.56605, 0.63053, 0.62186, 0.51492, 0.50802, 0.58348, 0.48449, 0.57498, 0.50155, 0.51078, 0.55779, 0.54800, 
9.02687, 0.50782, 0.61550, 0.57792, 0.56509, 0.60438, 0.69389, 0.59151, 0.52611, 0.55124, 0.52883, 0.44149, 0.52629, 0.50038, 0.44846, 0.57698, 0.55039, 
9.03879, 0.54056, 0.64149, 0.61930, 0.57104, 0.62237, 0.60241, 0.66398, 0.51858, 0.52716, 0.53559, 0.54633, 0.57001, 0.54784, 0.55686, 0.52715, 0.57271, 
9.05071, 0.52484, 0.62909, 0.55734, 0.64232, 0.61720, 0.51183, 0.58814, 0.58518, 0.63611, 0.49103, 0.61279, 0.57133, 0.59163, 0.52719, 0.52458, 0.57404, 
9.06264, 0.58159, 0.60995, 0.63463, 0.55498, 0.53243, 0.62618, 0.54481, 0.55229, 0.57758, 0.62981, 0.51698, 0.59100, 0.49043, 0.53118, 0.58754, 0.57076, 
9.07456, 0.47940, 0.60228, 0.57638, 0.57698, 0.57769, 0.56624, 0.61741, 0.53983, 0.55678, 0.58684, 0.55929, 0.52901, 0.57363, 0.55490, 0.66234, 0.57060, 
9.08648, 0.62447, 0.58275, 0.55658, 0.57985, 0.62772, 0.58045, 0.60519, 0.50420, 0.57655, 0.57379, 0.50689, 0.48845, 0.57379, 0.46986, 0.45847, 0.55393, 
9.09841, 0.54322, 0.60791, 0.69306, 0.61133, 0.57820, 0.57814, 0.64192, 0.62449, 0.54438, 0.57806, 0.51563, 0.54731, 0.53217, 0.44309, 0.55776, 0.57311, 
9.11033, 0.58221, 0.66505, 0.66335, 0.55800, 0.61046, 0.59131, 0.60010, 0.52274, 0.58235, 0.55540, 0.49842, 0.62754, 0.54365, 0.58776, 0.53760, 0.58173, 
9.12226, 0.64457, 0.54887, 0.60045, 0.56163, 0.55417, 0.58487, 0.55147, 0.50697, 0.54503, 0.52610, 0.53546, 0.48925, 0.53001, 0.48600, 0.44872, 0.54090, 
9.13418, 0.61135, 0.46195, 0.57592, 0.52963, 0.63583, 0.62118, 0.59700, 0.52482, 0.47706, 0.53653, 0.53731, 0.59272, 0.51532, 0.57852, 0.54632, 0.55610, 
9.14610, 0.53865, 0.64906, 0.55913, 0.66784, 0.61575, 0.57396, 0.55599, 0.59635, 0.53220, 0.58305, 0.54567, 0.58703, 0.58923, 0.57201, 0.49499, 0.57739, 
9.15803, 0.55202, 0.57143, 0.49970, 0.58392, 0.56550, 0.57227, 0.56254, 0.49484, 0.62754, 0.69618, 0.61829, 0.48416, 0.51798, 0.49798, 0.51821, 0.55750, 
9.16995, 0.59859, 0.61337, 0.62095, 0.58812, 0.49618, 0.55692, 0.56385, 0.58895, 0.55734, 0.56672, 0.52519, 0.52418, 0.60408, 0.49604, 0.56174, 0.56415, 
9.18188, 0.54571, 0.59738, 0.52537, 0.48258, 0.60230, 0.64125, 0.56061, 0.63402, 0.52281, 0.54519, 0.55492, 0.54181, 0.57980, 0.55183, 0.48114, 0.55778, 
9.19380, 0.56105, 0.66130, 0.56609, 0.57081, 0.59435, 0.55001, 0.54992, 0.59384, 0.54491, 0.53591, 0.56625, 0.46812, 0.54294, 0.55925, 0.42448, 0.55262, 
9.20572, 0.57316, 0.53975, 0.55016, 0.58833, 0.55767, 0.57372, 0.56590, 0.51571, 0.51405, 0.49083, 0.50671, 0.53196, 0.51827, 0.60587, 0.57272, 0.54699, 
9.21765, 0.53349, 0.58266, 0.53490, 0.59812, 0.69549, 0.51838, 0.61891, 0.55870, 0.49844, 0.55344, 0.50860, 0.48502, 0.51639, 0.61084, 0.48183, 0.55301, 
9.22957, 0.58540, 0.53119, 0.63812, 0.51016, 0.55020, 0.56663, 0.53708, 0.55089, 0.51112, 0.51681, 0.58188, 0.50945, 0.51994, 0.49622, 0.51598, 0.54140, 
9.24150, 0.50644, 0.54728, 0.65100, 0.53204, 0.53619, 0.55665, 0.54854, 0.52429, 0.60826, 0.53926, 0.51943, 0.55248, 0.60116, 0.66473, 0.55177, 0.56264, 
9.25342, 0.60711, 0.63116, 0.55296, 0.61740, 0.52024, 0.55450, 0.55348, 0.60169, 0.50937, 0.53842, 0.55997, 0.50221, 0.44367, 0.47045, 0.54892, 0.54744, 
9.26534, 0.59101, 0.53747, 0.58936, 0.64873, 0.51806, 0.58664, 0.54735, 0.50310, 0.60181, 0.50316, 0.49597, 0.56126, 0.59714, 0.64477, 0.55466, 0.56537, 
9.27727, 0.58726, 0.52825, 0.56177, 0.49640, 0.63783, 0.62118, 0.58906, 0.53354, 0.56436, 0.50127, 0.51857, 0.51492, 0.56745, 0.56397, 0.50409, 0.55266, 
9.28919, 0.56542, 0.50368, 0.59707, 0.65575, 0.55022, 0.52996, 0.66526, 0.48597, 0.56655, 0.56410, 0.54860, 0.56685, 0.48785, 0.52277, 0.55966, 0.55798, 
9.30112, 0.56653, 0.57660, 0.51826, 0.54367, 0.58108, 0.65557, 0.54876, 0.50798, 0.52722, 0.53955, 0.62179, 0.54547, 0.54903, 0.52080, 0.52487, 0.55515, 
9.31304, 0.57595, 0.52364, 0.61367, 0.54096, 0.49028, 0.58858, 0.56024, 0.50504, 0.52717, 0.56047, 0.54932, 0.48459, 0.54852, 0.57045, 0.49032, 0.54195, 
9.32496, 0.54366, 0.54953, 0.57382, 0.56909, 0.52656, 0.57601, 0.53315, 0.55723, 0.57305, 0.53741, 0.54941, 0.54235, 0.53045, 0.46312, 0.52243, 0.54315, 
9.33689, 0.68039, 0.58203, 0.56253, 0.54230, 0.57668, 0.61944, 0.57202, 0.50847, 0.53139, 0.49244, 0.57309, 0.51523, 0.55312, 0.57649, 0.63036, 0.56773, 
9.34881, 0.50729, 0.54495, 0.60318, 0.57363, 0.56197, 0.54326, 0.56185, 0.51187, 0.57365, 0.50421, 0.56874, 0.50882, 0.51543, 0.48867, 0.58131, 0.54326, 
9.36073, 0.51152, 0.56780, 0.51496, 0.62369, 0.50486, 0.55121, 0.61006, 0.62130, 0.63133, 0.51417, 0.52695, 0.52262, 0.54321, 0.55014, 0.40541, 0.54662, 
9.37266, 0.62941, 0.54302, 0.54997, 0.58278, 0.58923, 0.55980, 0.55625, 0.47815, 0.47699, 0.50891, 0.46654, 0.53873, 0.56020, 0.54439, 0.54597, 0.54202, 
9.38458, 0.58341, 0.52339, 0.53037, 0.55608, 0.52560, 0.57224, 0.49276, 0.53615, 0.50882, 0.60070, 0.62405, 0.51465, 0.55247, 0.57825, 0.46462, 0.54424, 
9.39651, 0.55438, 0.53730, 0.54839, 0.59213, 0.53413, 0.54452, 0.53794, 0.59005, 0.50071, 0.55657, 0.53133, 0.51619, 0.62409, 0.51028, 0.52875, 0.54712, 
9.40843, 0.57276, 0.51353, 0.53661, 0.50489, 0.54089, 0.59011, 0.49024, 0.54339, 0.57360, 0.50968, 0.49529, 0.53284, 0.45718, 0.47117, 0.42043, 0.51684, 
9.42035, 0.58929, 0.60971, 0.52359, 0.63506, 0.51245, 0.60987, 0.50198, 0.54639, 0.53625, 0.57873, 0.51636, 0.57926, 0.57100, 0.48835, 0.51823, 0.55443, 
9.43228, 0.54335, 0.54398, 0.53336, 0.59370, 0.57321, 0.59519, 0.57200, 0.47546, 0.54673, 0.59461, 0.58351, 0.53816, 0.57507, 0.51601, 0.50211, 0.55243, 
9.44420, 0.60839, 0.58410, 0.56498, 0.51152, 0.54896, 0.67072, 0.57137, 0.53616, 0.53305, 0.48436, 0.46340, 0.52030, 0.58748, 0.49564, 0.46781, 0.54322, 
9.45613, 0.53567, 0.61275, 0.60242, 0.57874, 0.57707, 0.58556, 0.57700, 0.51229, 0.46400, 0.53501, 0.51595, 0.53139, 0.47192, 0.43696, 0.44802, 0.53232, 
9.46805, 0.57277, 0.55558, 0.58001, 0.58378, 0.52766, 0.56008, 0.49845, 0.57650, 0.48615, 0.57693, 0.53218, 0.52347, 0.56091, 0.50704, 0.47123, 0.54085, 
9.47997, 0.59176, 0.50850, 0.54803, 0.59644, 0.53040, 0.63939, 0.44520, 0.56050, 0.56088, 0.50321, 0.52203, 0.58942, 0.55725, 0.53804, 0.49538, 0.54576, 
9.49190, 0.53021, 0.53136, 0.71921, 0.52389, 0.49869, 0.58092, 0.52256, 0.57166, 0.50456, 0.54697, 0.48836, 0.51906, 0.54416, 0.56186, 0.51740, 0.54406, 
9.50382, 0.57661, 0.55662, 0.52810, 0.51572, 0.55543, 0.61435, 0.45421, 0.60702, 0.54742, 0.59498, 0.51418, 0.57111, 0.50424, 0.48488, 0.53262, 0.54383, 
9.51575, 0.52514, 0.55928, 0.56922, 0.52108, 0.51767, 0.53999, 0.61587, 0.52745, 0.55105, 0.55034, 0.54235, 0.52349, 0.54239, 0.45391, 0.50415, 0.53623, 
9.52767, 0.56858, 0.58888, 0.56775, 0.56376, 0.59724, 0.53787, 0.59121, 0.52880, 0.54976, 0.60145, 0.57955, 0.56407, 0.54395, 0.50118, 0.52269, 0.56045, 
9.53959, 0.49776, 0.55046, 0.55211, 0.57045, 0.55237, 0.59966, 0.52043, 0.60231, 0.53875, 0.48621, 0.50779, 0.56751, 0.49292, 0.49248, 0.63417, 0.54436, 
9.55152, 0.54135, 0.50994, 0.61048, 0.51882, 0.50930, 0.47358, 0.54634, 0.55520, 0.50548, 0.56159, 0.47873, 0.48557, 0.53896, 0.57172, 0.48602, 0.52620, 
9.56344, 0.47915, 0.53616, 0.54667, 0.56562, 0.55847, 0.52062, 0.60320, 0.57450, 0.51329, 0.58628, 0.48023, 0.64945, 0.53671, 0.53308, 0.44944, 0.54219, 
9.57536, 0.51008, 0.55304, 0.56931, 0.62284, 0.53016, 0.51728, 0.52141, 0.49409, 0.54191, 0.50988, 0.54482, 0.53004, 0.53571, 0.53046, 0.57017, 0.53875, 
9.58729, 0.52978, 0.52059, 0.55924, 0.51893, 0.52526, 0.53435, 0.56913, 0.50034, 0.54479, 0.54434, 0.52946, 0.54752, 0.54800, 0.51038, 0.50403, 0.53241, 
9.59921, 0.48623, 0.53466, 0.55662, 0.56881, 0.54288, 0.58408, 0.63024, 0.54591, 0.49859, 0.54172, 0.56238, 0.52911, 0.45942, 0.53286, 0.54255, 0.54107, 
9.61114, 0.59053, 0.63751, 0.51812, 0.60610, 0.63046, 0.56445, 0.52912, 0.55851, 0.50402, 0.52309, 0.51715, 0.57962, 0.52891, 0.52877, 0.50835, 0.55498, 
9.62306, 0.49512, 0.60055, 0.55139, 0.57435, 0.53812, 0.54586, 0.52931, 0.52475, 0.54475, 0.53807, 0.50639, 0.56862, 0.51122, 0.46829, 0.53270, 0.53530, 
9.63498, 0.60982, 0.63285, 0.57309, 0.48935, 0.46055, 0.52224, 0.53674, 0.55246, 0.55020, 0.54597, 0.51248, 0.45099, 0.54475, 0.60724, 0.46579, 0.53697, 
9.64691, 0.50150, 0.46042, 0.62504, 0.57394, 0.47221, 0.58462, 0.56644, 0.51927, 0.50653, 0.51148, 0.52263, 0.54859, 0.57981, 0.49656, 0.50013, 0.53128, 
9.65883, 0.55287, 0.67060, 0.62290, 0.47758, 0.65379, 0.63175, 0.50244, 0.55103, 0.50457, 0.56052, 0.48988, 0.51779, 0.63404, 0.57265, 0.43421, 0.55844, 
9.67076, 0.51001, 0.59154, 0.62965, 0.50592, 0.50352, 0.56182, 0.59702, 0.47793, 0.55638, 0.50777, 0.51084, 0.44995, 0.47537, 0.54025, 0.56875, 0.53245, 
9.68268, 0.55421, 0.52417, 0.60035, 0.63424, 0.49317, 0.53038, 0.52522, 0.57619, 0.60681, 0.61782, 0.51376, 0.60605, 0.56132, 0.54019, 0.47872, 0.55751, 
9.69460, 0.51029, 0.58223, 0.53429, 0.61993, 0.55890, 0.56164, 0.54631, 0.55092, 0.49116, 0.53625, 0.45477, 0.54130, 0.50812, 0.51637, 0.53630, 0.53659, 
9.70653, 0.55716, 0.61696, 0.63553, 0.58746, 0.53762, 0.51880, 0.53163, 0.44002, 0.49296, 0.51645, 0.55548, 0.48797, 0.52413, 0.51467, 0.54199, 0.53726, 
9.71845, 0.56731, 0.55105, 0.57309, 0.56869, 0.50847, 0.55760, 0.54504, 0.54075, 0.53470, 0.49856, 0.48767, 0.45918, 0.59539, 0.46157, 0.55062, 0.53331, 
9.73038, 0.64596, 0.51833, 0.51978, 0.58552, 0.52504, 0.54461, 0.58807, 0.57458, 0.53737, 0.44160, 0.56510, 0.53387, 0.51377, 0.49101, 0.69612, 0.55205, 
9.74230, 0.55593, 0.47413, 0.56424, 0.60429, 0.53468, 0.52945, 0.51953, 0.49469, 0.54272, 0.50477, 0.49466, 0.50325, 0.58437, 0.54322, 0.48441, 0.52896, 
9.75422, 0.54030, 0.59680, 0.54160, 0.58294, 0.60149, 0.59034, 0.52642, 0.53238, 0.58439, 0.55564, 0.47984, 0.47965, 0.49201, 0.75069, 0.54831, 0.56019, 
9.76615, 0.50811, 0.52748, 0.53882, 0.57169, 0.51679, 0.58529, 0.54365, 0.48418, 0.49990, 0.48522, 0.54874, 0.50644, 0.45277, 0.46752, 0.49976, 0.51576, 
9.77807, 0.56941, 0.58087, 0.63407, 0.51542, 0.55108, 0.50720, 0.55132, 0.62023, 0.49007, 0.54532, 0.53083, 0.47504, 0.50529, 0.47214, 0.52276, 0.53807, 
9.79000, 0.57609, 0.55953, 0.53460, 0.54441, 0.45665, 0.55762, 0.51877, 0.50998, 0.56718, 0.53440, 0.47116, 0.51930, 0.51258, 0.51734, 0.54526, 0.52832, 
9.80192, 0.57360, 0.50767, 0.53724, 0.50405, 0.56586, 0.57955, 0.57104, 0.52674, 0.52529, 0.50794, 0.54975, 0.50671, 0.53733, 0.49278, 0.49649, 0.53214, 
9.81384, 0.57324, 0.53865, 0.53773, 0.56750, 0.57769, 0.56452, 0.56778, 0.53075, 0.54821, 0.54485, 0.51105, 0.55715, 0.50547, 0.45801, 0.44901, 0.53544, 
9.82577, 0.52576, 0.56239, 0.53365, 0.54496, 0.56669, 0.53857, 0.57998, 0.55125, 0.55047, 0.48059, 0.58190, 0.46292, 0.46737, 0.54741, 0.42736, 0.52809, 
9.83769, 0.58039, 0.55519, 0.55122, 0.49803, 0.51866, 0.62551, 0.56410, 0.50847, 0.50074, 0.63576, 0.49306, 0.51402, 0.49496, 0.55125, 0.50205, 0.53956, 
9.84961, 0.54310, 0.58883, 0.52406, 0.51813, 0.57538, 0.48072, 0.53794, 0.46585, 0.59020, 0.55360, 0.51583, 0.53301, 0.58595, 0.44672, 0.52526, 0.53231, 
9.86154, 0.57574, 0.55907, 0.53430, 0.58276, 0.48181, 0.55799, 0.50516, 0.51733, 0.47273, 0.52476, 0.53584, 0.52895, 0.52991, 0.54461, 0.44012, 0.52607, 
9.87346, 0.54329, 0.52278, 0.59106, 0.60382, 0.48951, 0.50927, 0.53258, 0.47436, 0.49025, 0.46141, 0.52643, 0.57092, 0.43251, 0.66126, 0.50302, 0.52750, 
9.88539, 0.52867, 0.53177, 0.56792, 0.53125, 0.53445, 0.57125, 0.56228, 0.55891, 0.53398, 0.43304, 0.50986, 0.46244, 0.52365, 0.47818, 0.49684, 0.52163, 
9.89731, 0.53827, 0.55607, 0.47975, 0.56127, 0.50702, 0.51166, 0.50965, 0.53588, 0.55016, 0.52585, 0.49954, 0.53466, 0.46524, 0.39841, 0.54484, 0.51455, 
9.90923, 0.56119, 0.60757, 0.58690, 0.53640, 0.54190, 0.56919, 0.52799, 0.53731, 0.52800, 0.41506, 0.52843, 0.47713, 0.57016, 0.46638, 0.51388, 0.53117, 
9.92116, 0.57012, 0.52135, 0.51721, 0.52832, 0.55336, 0.60781, 0.52495, 0.49928, 0.54547, 0.54778, 0.45476, 0.49349, 0.45656, 0.49691, 0.51595, 0.52222, 
9.93308, 0.53168, 0.56992, 0.52393, 0.54722, 0.50578, 0.57406, 0.56195, 0.48786, 0.48795, 0.48010, 0.50851, 0.50329, 0.42004, 0.48079, 0.45233, 0.50903, 
9.94501, 0.43481, 0.57075, 0.53220, 0.54604, 0.54091, 0.53715, 0.59100, 0.50206, 0.51630, 0.47625, 0.55245, 0.58178, 0.51875, 0.49340, 0.51537, 0.52728, 
9.95693, 0.52461, 0.56059, 0.56002, 0.57052, 0.56267, 0.52952, 0.54197, 0.48638, 0.48856, 0.54039, 0.54475, 0.51534, 0.54247, 0.46391, 0.52620, 0.53053, 
9.96885, 0.52753, 0.56118, 0.53745, 0.65331, 0.48648, 0.57558, 0.54794, 0.53274, 0.58267, 0.60667, 0.52897, 0.59340, 0.51915, 0.49998, 0.43567, 0.54592, 
9.98078, 0.45386, 0.55339, 0.54836, 0.64331, 0.54100, 0.58702, 0.59388, 0.56827, 0.60233, 0.53727, 0.58366, 0.52374, 0.63347, 0.52325, 0.50220, 0.55967, 
9.99270, 0.61049, 0.52082, 0.45337, 0.52272, 0.56011, 0.49503, 0.47553, 0.54408, 0.49392, 0.54690, 0.48204, 0.49840, 0.53756, 0.45738, 0.44676, 0.50967, 
10.00463, 0.51492, 0.59375, 0.59340, 0.54283, 0.44005, 0.52451, 0.54769, 0.52210, 0.51777, 0.54016, 0.56047, 0.46945, 0.53415, 0.61396, 0.60682, 0.54147, 
10.01655, 0.53676, 0.45782, 0.54775, 0.62751, 0.47064, 0.57809, 0.52688, 0.56156, 0.52507, 0.54901, 0.48917, 0.51206, 0.49788, 0.54658, 0.49325, 0.52800, 
10.02847, 0.55311, 0.53324, 0.52743, 0.52177, 0.53050, 0.56853, 0.50617, 0.55393, 0.56596, 0.45481, 0.52229, 0.50745, 0.46076, 0.53859, 0.60137, 0.52973, 
10.04040, 0.49626, 0.52783, 0.53044, 0.59082, 0.55831, 0.48411, 0.57561, 0.48435, 0.47598, 0.65474, 0.53202, 0.49174, 0.52697, 0.49462, 0.41110, 0.52233, 
10.05232, 0.61286, 0.57948, 0.49833, 0.61284, 0.51930, 0.55343, 0.51856, 0.52428, 0.49480, 0.48672, 0.54992, 0.62650, 0.58231, 0.51435, 0.48928, 0.54420, 
10.06424, 0.54380, 0.58366, 0.59197, 0.56870, 0.46817, 0.57460, 0.56966, 0.51323, 0.48005, 0.56377, 0.49654, 0.47395, 0.43931, 0.43055, 0.55166, 0.52331, 
10.07617, 0.53037, 0.58365, 0.56065, 0.53501, 0.56721, 0.54105, 0.60022, 0.53831, 0.51591, 0.50873, 0.48238, 0.54443, 0.50806, 0.52745, 0.52468, 0.53787, 
10.08809, 0.60328, 0.49783, 0.57343, 0.55667, 0.60347, 0.56479, 0.53685, 0.50267, 0.51621, 0.49437, 0.48896, 0.55533, 0.46948, 0.48194, 0.44901, 0.52629, 
10.10002, 0.53115, 0.53128, 0.54916, 0.54146, 0.60196, 0.60575, 0.54020, 0.43320, 0.56778, 0.56784, 0.53963, 0.45483, 0.46968, 0.52658, 0.52659, 0.53247, 
10.11194, 0.53520, 0.50177, 0.48525, 0.49407, 0.49332, 0.51094, 0.52530, 0.59472, 0.49453, 0.49575, 0.53858, 0.44314, 0.49220, 0.48140, 0.46975, 0.50373, 
10.12386, 0.60235, 0.57899, 0.52128, 0.53027, 0.52195, 0.55072, 0.51524, 0.52948, 0.50909, 0.56030, 0.49959, 0.52109, 0.52271, 0.51031, 0.51984, 0.53288, 
10.13579, 0.58301, 0.53685, 0.59413, 0.55439, 0.49615, 0.55686, 0.55135, 0.56375, 0.55120, 0.49577, 0.50731, 0.47523, 0.46509, 0.56330, 0.50687, 0.53342, 
10.14771, 0.45332, 0.51298, 0.53944, 0.57707, 0.53096, 0.58512, 0.47409, 0.48773, 0.59185, 0.47467, 0.45724, 0.45012, 0.56355, 0.55611, 0.46030, 0.51430, 
10.15964, 0.53186, 0.53661, 0.58325, 0.52139, 0.53441, 0.59762, 0.53203, 0.52885, 0.44554, 0.42451, 0.47076, 0.46670, 0.59283, 0.49005, 0.55546, 0.52079, 
10.17156, 0.54616, 0.51180, 0.50104, 0.53638, 0.49756, 0.52586, 0.49345, 0.53214, 0.54159, 0.50510, 0.46819, 0.59759, 0.45933, 0.53167, 0.57332, 0.52141, 
10.18348, 0.51939, 0.66332, 0.48929, 0.58352, 0.53735, 0.62093, 0.49978, 0.47881, 0.45286, 0.51429, 0.44687, 0.53789, 0.49871, 0.46081, 0.42527, 0.51527, 
10.19541, 0.51857, 0.47507, 0.57288, 0.65653, 0.45918, 0.55796, 0.52597, 0.53328, 0.48001, 0.42799, 0.47623, 0.46870, 0.45923, 0.55917, 0.47104, 0.50945, 
10.20733, 0.58066, 0.64038, 0.56794, 0.49091, 0.53333, 0.55153, 0.53967, 0.50722, 0.61988, 0.57827, 0.51203, 0.50972, 0.44165, 0.49837, 0.54232, 0.54093, 
10.21926, 0.46441, 0.53701, 0.54893, 0.54202, 0.52814, 0.57419, 0.48134, 0.53703, 0.43009, 0.40836, 0.51654, 0.56311, 0.46480, 0.52387, 0.43637, 0.50375, 
10.23118, 0.57217, 0.48811, 0.50476, 0.44991, 0.53000, 0.51843, 0.51965, 0.49872, 0.47785, 0.50089, 0.42997, 0.50972, 0.50202, 0.55399, 0.47585, 0.50213, 
10.24310, 0.56879, 0.56478, 0.51657, 0.62976, 0.50024, 0.50513, 0.54493, 0.45191, 0.53297, 0.48720, 0.51420, 0.49538, 0.39974, 0.45700, 0.46413, 0.50885, 
10.25503, 0.58544, 0.52525, 0.58526, 0.60148, 0.56051, 0.55341, 0.55967, 0.47553, 0.52591, 0.55924, 0.60479, 0.56134, 0.46317, 0.56452, 0.42862, 0.54361, 
10.26695, 0.52709, 0.53517, 0.51133, 0.50582, 0.52600, 0.62164, 0.51513, 0.53512, 0.50855, 0.50420, 0.51854, 0.49380, 0.50509, 0.44729, 0.51571, 0.51803, 
